Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	-370.283	-369.879	-0.4040172	-0.0355085	0.00318869	0.996811	0.00637738	1.99362	0.9985532
10	-371.0028	-370.5981	-0.4047246	0.00572617	0.00411339	0.995887	0.00822677	1.99177	0.9992597
20	-370.3071	-369.9016	-0.4054554	-0.0110836	0.00448447	0.995516	0.00896893	1.99103	0.9999903
30	-371.9073	-371.5031	-0.4042175	-0.0748621	0.00665288	0.993347	0.0133058	1.98669	0.9987532
40	-370.2951	-369.8909	-0.4042175	-0.032586	0.00259134	0.997409	0.00518268	1.99482	0.9987532
50	-370.3915	-369.9879	-0.4036021	-0.0409297	0.00293958	0.99706	0.00587917	1.99412	0.9981387
60	-371.4375	-371.0322	-0.4052784	-0.0115432	0.00778764	0.992212	0.0155753	1.98442	0.9998133
70	-375.4953	-375.0936	-0.4016939	-0.0475277	0.0139846	0.986015	0.0279692	1.97203	0.9962359
80	-370.3558	-369.9507	-0.4051466	-0.0793461	0.00367306	0.996327	0.00734613	1.99265	0.9996816
90	-371.8137	-371.4095	-0.4041939	0.0139214	0.00258968	0.99741	0.00517937	1.99482	0.9987296
100	-371.4869	-371.0819	-0.4050657	-0.115171	0.00299507	0.997005	0.00599013	1.99401	0.9996007
110	-371.3727	-370.9683	-0.4043769	-0.0398154	0.00706987	0.99293	0.0141397	1.98586	0.9989124
120	-372.0805	-371.6804	-0.4000798	-0.0463832	0.00467669	0.995323	0.00935339	1.99065	0.9946292
130	-372.5504	-372.1513	-0.3990611	-0.0352508	0.00499087	0.995009	0.00998173	1.99002	0.9936164
140	-377.1004	-376.7016	-0.3988475	-0.0827304	0.0126719	0.987328	0.0253439	1.97466	0.9934043
150	-373.6638	-373.2632	-0.4006001	-0.0348102	0.00920926	0.990791	0.0184185	1.98158	0.9951468
160	-371.6781	-371.2764	-0.4016249	-0.0917163	0.00249469	0.997505	0.00498938	1.99501	0.9961672
170	-370.119	-369.7137	-0.4052956	-0.0535674	0.00447716	0.995523	0.00895431	1.99105	0.9998305
180	-374.9078	-374.5069	-0.4008735	-0.133531	0.00425808	0.995742	0.00851617	1.99148	0.9954189
