Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
468	0	-1759.038	-1758.633	-0.405306	0.269521	0.608558	0.391442	1.21712	0.782885	0.9998409
469	1	-1759.098	-1758.693	-0.4051944	0.282505	0.615996	0.384004	1.23199	0.768008	0.9997293
470	0	-1758.501	-1758.096	-0.4053246	0.271122	0.615944	0.384056	1.23189	0.768112	0.9998595
471	1	-1758.886	-1758.481	-0.4051944	0.269672	0.621295	0.378705	1.24259	0.757409	0.9997293
472	0	-1759.017	-1758.612	-0.4053246	0.265627	0.608423	0.391577	1.21685	0.783154	0.9998595
473	1	-1759.285	-1758.88	-0.4051356	0.282108	0.613268	0.386732	1.22654	0.773464	0.9996705
474	0	-1758.833	-1758.427	-0.4053246	0.254823	0.61731	0.38269	1.23462	0.76538	0.9998595
475	1	-1761.281	-1760.876	-0.4048803	0.237585	0.609756	0.390244	1.21951	0.780488	0.9994153
476	0	-1761.173	-1760.768	-0.4049381	0.256283	0.630912	0.369088	1.26182	0.738176	0.9994732
477	1	-1760.555	-1760.15	-0.4042909	0.277964	0.613504	0.386496	1.22701	0.772992	0.9988264
478	0	-1760.859	-1760.455	-0.4047408	0.290157	0.624745	0.375255	1.24949	0.750511	0.999276
479	1	-1762.767	-1762.363	-0.4043306	0.304343	0.615062	0.384938	1.23012	0.769877	0.9988662
480	0	-1760.651	-1760.246	-0.405181	0.236106	0.61572	0.38428	1.23144	0.76856	0.9997159
481	1	-1760.675	-1760.269	-0.4050952	0.246788	0.605079	0.394921	1.21016	0.789843	0.9996302
482	0	-1759.45	-1759.045	-0.405181	0.27829	0.625008	0.374992	1.25002	0.749985	0.9997159
483	1	-1760.419	-1760.013	-0.4050952	0.264893	0.630159	0.369841	1.26032	0.739682	0.9996302
484	0	-1758.389	-1757.984	-0.4054142	0.274069	0.617225	0.382775	1.23445	0.765549	0.9999491
485	1	-1761.716	-1761.312	-0.4039815	0.247515	0.619191	0.380809	1.23838	0.761619	0.9985175
486	0	-1760.486	-1760.081	-0.4052715	0.277931	0.602102	0.397898	1.2042	0.795796	0.9998064
487	1	-1761.069	-1760.664	-0.4047319	0.295954	0.614045	0.385955	1.22809	0.77191	0.999267
488	0	-1761.999	-1761.595	-0.4040137	0.291408	0.622458	0.377542	1.24492	0.755085	0.9985497
489	1	-1758.794	-1758.389	-0.4051831	0.268521	0.613773	0.386227	1.22755	0.772454	0.999718
490	0	-1759.794	-1759.389	-0.4050672	0.272458	0.606511	0.393489	1.21302	0.786978	0.9996022
491	1	-1759.746	-1759.341	-0.4051831	0.245611	0.61862	0.38138	1.23724	0.762761	0.999718
492	0	-1759.735	-1759.33	-0.4050672	0.252732	0.622738	0.377262	1.24548	0.754524	0.9996022
493	1	-1759.004	-1758.599	-0.4050428	0.271908	0.617605	0.382395	1.23521	0.764791	0.9995778
494	0	-1758.622	-1758.217	-0.40527	0.271435	0.618531	0.381469	1.23706	0.762938	0.9998049
495	1	-1758.752	-1758.346	-0.405284	0.267369	0.621528	0.378472	1.24306	0.756943	0.9998189
496	0	-1758.981	-1758.576	-0.4051356	0.277507	0.615778	0.384222	1.23156	0.768444	0.9996705
497	1	-1760.133	-1759.728	-0.405284	0.260956	0.602693	0.397307	1.20539	0.794613	0.9998189
498	0	-1758.82	-1758.415	-0.4052206	0.259721	0.614852	0.385148	1.2297	0.770296	0.9997555
499	1	-1759.893	-1759.488	-0.4053372	0.241638	0.61956	0.38044	1.23912	0.760879	0.9998721
