Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	7.886543	5.35671	2.529833	0.35776	0.435987	0.564013	0.871973	1.12803	0.05311486
10	8.031143	5.546256	2.484888	0.624981	0.511613	0.488387	1.02323	0.976773	0.0555566
20	9.06557	7.437779	1.627791	0.626257	0.230954	0.769046	0.461909	1.53809	0.1309086
30	9.630505	7.638984	1.991521	0.53567	0.405707	0.594293	0.811413	1.18859	0.09099175
40	9.274088	7.719833	1.554255	0.804061	0.23618	0.76382	0.472361	1.52764	0.1408978
50	9.302308	7.482032	1.820276	0.660877	0.484361	0.515639	0.968722	1.03128	0.1079874
60	7.667113	5.437604	2.229509	0.624108	0.58115	0.41885	1.1623	0.837701	0.07172081
70	8.356807	6.756417	1.60039	0.48993	0.364233	0.635767	0.728467	1.27153	0.1345452
80	5.288708	3.524632	1.764076	-0.129486	0.432196	0.567804	0.864392	1.13561	0.1142301
90	8.123103	6.462995	1.660108	0.427433	0.409748	0.590252	0.819497	1.1805	0.1267456
100	9.382009	7.635435	1.746574	0.673822	0.458916	0.541084	0.917832	1.08217	0.1162469
110	9.63042	7.821832	1.808588	0.650647	0.432182	0.567818	0.864365	1.13564	0.109257
120	7.910396	6.178857	1.731539	0.292796	0.314361	0.685639	0.628722	1.37128	0.1180078
130	8.427549	6.276265	2.151284	0.306985	0.286149	0.713851	0.572298	1.4277	0.07755648
140	7.052486	5.861367	1.191119	0.614766	0.170431	0.829569	0.340863	1.65914	0.2025873
150	8.559295	6.963587	1.595708	0.653973	0.189607	0.810393	0.379214	1.62079	0.1351766
160	10.02824	7.758658	2.269582	0.664643	0.406506	0.593494	0.813012	1.18699	0.06890357
170	8.658985	7.034944	1.624041	0.532005	0.372557	0.627443	0.745114	1.25489	0.1314004
180	9.027687	7.340183	1.687504	0.576436	0.405288	0.594712	0.810577	1.18942	0.1233204
190	10.17444	8.033856	2.140582	0.615106	0.37778	0.62222	0.755559	1.24444	0.07839096
200	9.500695	7.407835	2.09286	0.503844	0.27788	0.72212	0.555761	1.44424	0.08222261
210	9.973826	7.643117	2.330709	0.619307	0.37009	0.62991	0.74018	1.25982	0.06481787
220	8.899183	6.876086	2.023097	0.398053	0.423436	0.576564	0.846872	1.15313	0.08816354
230	9.36416	7.416344	1.947816	0.485533	0.282867	0.717133	0.565735	1.43427	0.09505672
240	9.293733	7.668381	1.625351	0.798892	0.465456	0.534544	0.930912	1.06909	0.1312283
250	9.335012	7.940988	1.394024	0.801376	0.331238	0.668762	0.662476	1.33752	0.1653834
260	8.64536	6.815933	1.829426	0.409155	0.253103	0.746897	0.506207	1.49379	0.1070038
270	8.018642	6.785495	1.233147	0.825687	0.476856	0.523144	0.953712	1.04629	0.1942494
280	8.426619	7.193471	1.233147	0.772979	0.242904	0.757096	0.485807	1.51419	0.1942494
290	7.521114	6.578489	0.9426258	0.843405	0.329421	0.670579	0.658843	1.34116	0.2597356
300	8.764167	7.065341	1.698826	0.522471	0.410116	0.589884	0.820233	1.17977	0.1219321
310	8.089828	6.842704	1.247124	0.70855	0.31706	0.68294	0.63412	1.36588	0.1915532
320	8.461113	6.919482	1.541631	0.530217	0.292292	0.707708	0.584584	1.41542	0.1426879
330	9.972227	7.774381	2.197847	0.557793	0.356582	0.643418	0.713165	1.28684	0.07402801
340	7.906448	5.360022	2.546426	0.461249	0.48482	0.51518	0.96964	1.03036	0.05224082
350	9.646833	7.792168	1.854665	0.561981	0.347041	0.652959	0.694081	1.30592	0.1043369
360	8.784911	7.238661	1.54625	0.672239	0.207008	0.792992	0.414017	1.58598	0.1420303
370	9.698534	8.066525	1.632009	0.698465	0.305954	0.694046	0.611908	1.38809	0.1303576
380	7.641005	5.854167	1.786838	0.353215	0.517426	0.482574	1.03485	0.965147	0.1116593
390	7.928774	6.638258	1.290516	0.879893	0.340944	0.659056	0.681888	1.31811	0.1834192
400	9.900824	8.079996	1.820828	0.829029	0.402168	0.597832	0.804336	1.19566	0.1079278
410	6.68508	5.517634	1.167447	0.53595	0.245495	0.754505	0.49099	1.50901	0.2074403
420	6.992552	4.813338	2.179215	0.140125	0.484831	0.515169	0.969663	1.03034	0.07542022
430	9.416664	7.149596	2.267067	0.455927	0.34341	0.65659	0.68682	1.31318	0.06907708
440	8.697457	6.394519	2.302938	0.689574	0.508451	0.491549	1.0169	0.983098	0.06664311
450	9.494694	8.04845	1.446244	0.813313	0.36225	0.63775	0.7245	1.2755	0.1569686
460	4.142534	2.529053	1.613481	-0.218305	0.218101	0.781899	0.436202	1.5638	0.1327953
470	9.870694	7.866666	2.004028	0.639738	0.440704	0.559296	0.881408	1.11859	0.08986081
480	8.657406	6.653378	2.004028	0.655074	0.199787	0.800213	0.399575	1.60043	0.08986081
490	9.517084	7.799666	1.717418	0.670213	0.422805	0.577195	0.84561	1.15439	0.1196861
500	8.7427	7.275653	1.467047	0.837953	0.477387	0.522613	0.954774	1.04523	0.153737
510	8.483318	6.398182	2.085136	0.333288	0.265005	0.734995	0.53001	1.46999	0.08286014
520	8.949528	7.555435	1.394092	0.753551	0.375093	0.624907	0.750186	1.24981	0.165372
530	10.27894	8.42178	1.857162	0.775347	0.381824	0.618176	0.763649	1.23635	0.1040767
540	9.461391	7.701578	1.759813	0.57596	0.34305	0.65695	0.686101	1.3139	0.114718
550	5.340685	3.101354	2.239331	0.34023	0.66008	0.33992	1.32016	0.67984	0.07101986
560	5.908203	4.804197	1.104005	0.695594	0.579839	0.420161	1.15968	0.840322	0.221027
570	7.591002	6.046266	1.544736	0.862437	0.53742	0.46258	1.07484	0.92516	0.1422454
580	8.912351	7.278423	1.633928	0.810189	0.496694	0.503306	0.993388	1.00661	0.1301076
590	7.111445	5.598943	1.512503	0.524193	0.567315	0.432685	1.13463	0.865369	0.1469052
600	10.40934	8.339855	2.069481	0.69626	0.335395	0.664605	0.67079	1.32921	0.08416749
