Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	29.23002	28.69668	0.5333472	-0.085945	0.000525709	0.999474	0.00105142	1.99895	0.391092
10	29.83372	28.96887	0.8648479	-0.0568306	0.000845524	0.999154	0.00169105	1.99831	0.2807437
20	28.14296	27.95096	0.1919964	-0.341953	0.000757381	0.999243	0.00151476	1.99849	0.5502066
30	29.54608	28.92098	0.6251027	-0.238117	0.000895683	0.999104	0.00179137	1.99821	0.3568043
40	28.88696	28.56313	0.3238288	-0.272285	0.000617612	0.999382	0.00123522	1.99876	0.4822494
50	29.69628	29.09253	0.6037523	-0.0459231	0.000835094	0.999165	0.00167019	1.99833	0.3645041
60	29.61054	29.00631	0.6042288	-0.0550267	0.000650609	0.999349	0.00130122	1.9987	0.3643305
70	28.96661	28.62459	0.342017	0.119738	0.00061429	0.999386	0.00122858	1.99877	0.4735574
80	29.79472	28.73726	1.05746	-0.0609267	0.00124737	0.998753	0.00249475	1.99751	0.2315578
90	28.98527	28.14154	0.8437272	-0.311672	0.00161184	0.998388	0.00322367	1.99678	0.2867363
100	28.35269	27.82366	0.5290289	0.324229	0.00121075	0.998789	0.00242151	1.99758	0.3927846
110	28.20627	27.44182	0.7644427	-0.184876	0.00213281	0.997867	0.00426562	1.99573	0.3103956
120	29.33839	28.28615	1.05224	-0.104211	0.00183875	0.998161	0.00367749	1.99632	0.2327698
130	28.51446	27.4865	1.027961	0.154022	0.000731081	0.999269	0.00146216	1.99854	0.2384905
140	27.22029	26.97033	0.2499565	0.501156	0.000778953	0.999221	0.00155791	1.99844	0.5192231
150	29.24849	28.60056	0.6479253	-0.093357	0.00127814	0.998722	0.00255627	1.99744	0.3487533
160	29.91484	29.05145	0.8633853	-0.044136	0.00109053	0.998909	0.00218107	1.99782	0.2811547
170	27.8311	27.49891	0.3321898	0.403578	0.000936999	0.999063	0.001874	1.99813	0.4782341
180	27.11758	27.21748	-0.09990039	-0.426749	0.000464948	0.999535	0.000929896	1.99907	0.7367072
190	29.14061	28.47066	0.6699443	-0.166131	0.00137122	0.998629	0.00274244	1.99726	0.3411581
200	28.94771	28.20193	0.7457875	-0.349443	0.000731802	0.999268	0.0014636	1.99854	0.3162404
210	29.50781	28.98358	0.5242327	-0.158112	0.000785581	0.999214	0.00157116	1.99843	0.394673
220	28.53864	27.84688	0.6917565	-0.0683957	0.0017759	0.998224	0.0035518	1.99645	0.3337972
230	28.31193	27.45182	0.8601138	0.304127	0.00187375	0.998126	0.0037475	1.99625	0.2820759
240	28.49281	27.86182	0.6309927	0.189569	0.00153564	0.998464	0.00307129	1.99693	0.3547089
250	29.20191	28.12523	1.076682	0.180902	0.00156821	0.998432	0.00313642	1.99686	0.2271494
260	27.96936	27.27845	0.6909114	0.0749396	0.00206147	0.997939	0.00412293	1.99588	0.3340794
