Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	21.82147	19.17598	2.645492	0.850676	0.307971	0.692029	0.615942	1.38406	0.04731363
10	22.5234	20.09323	2.430171	0.836993	0.494909	0.505091	0.989818	1.01018	0.05868117
20	23.67154	21.53554	2.136007	0.851036	0.350739	0.649261	0.701477	1.29852	0.0787504
30	23.77101	21.73722	2.033788	0.929018	0.362358	0.637642	0.724715	1.27528	0.08722599
40	22.33139	20.71494	1.616451	0.894288	0.349308	0.650692	0.698615	1.30138	0.1324016
50	22.05201	20.38458	1.667438	0.867527	0.37519	0.62481	0.75038	1.24962	0.12582
60	22.58483	20.99737	1.587459	0.922777	0.424769	0.575231	0.849538	1.15046	0.1362963
70	23.64374	21.80919	1.83455	0.935756	0.377687	0.622313	0.755374	1.24463	0.1064569
80	23.04632	20.85542	2.190897	0.791639	0.396986	0.603014	0.793972	1.20603	0.07454425
90	21.21103	19.50606	1.704966	0.902867	0.258879	0.741121	0.517758	1.48224	0.1211858
100	21.34998	19.53977	1.81021	0.797607	0.31138	0.68862	0.622759	1.37724	0.1090798
110	21.04895	19.06718	1.981769	0.865679	0.550682	0.449318	1.10136	0.898637	0.09188344
120	21.55039	19.56533	1.985061	0.7952	0.493043	0.506957	0.986086	1.01391	0.09158147
130	22.31502	20.54239	1.772624	0.914519	0.484512	0.515488	0.969025	1.03098	0.1132578
140	23.40603	21.68951	1.716522	0.933858	0.391034	0.608966	0.782068	1.21793	0.1197933
150	23.95185	21.95944	1.992407	0.895364	0.385592	0.614408	0.771183	1.22882	0.09091122
160	23.05225	21.13743	1.914826	0.930437	0.455325	0.544675	0.910649	1.08935	0.09824493
170	22.31614	20.60288	1.713263	0.906212	0.470457	0.529543	0.940913	1.05909	0.1201844
180	19.70724	17.68054	2.026698	0.642963	0.257305	0.742695	0.514611	1.48539	0.08784658
190	23.38554	20.78343	2.602117	0.812927	0.388506	0.611494	0.777012	1.22299	0.04941102
200	23.41059	21.19765	2.212937	0.819526	0.348664	0.651336	0.697327	1.30267	0.07291931
210	21.44214	19.44583	1.996309	0.755726	0.296091	0.703909	0.592182	1.40782	0.09055719
220	20.90154	19.13091	1.77063	0.843553	0.518335	0.481665	1.03667	0.963329	0.1134838
230	22.16666	20.5246	1.642057	0.885868	0.326398	0.673602	0.652797	1.3472	0.1290543
240	17.54418	15.95744	1.586747	0.70113	0.526395	0.473605	1.05279	0.947209	0.1363933
250	21.3393	19.61942	1.719873	0.947726	0.490867	0.509133	0.981734	1.01827	0.1193926
260	20.2213	18.59255	1.628747	0.923026	0.246273	0.753727	0.492546	1.50745	0.1307834
270	19.58674	18.57068	1.016058	0.952726	0.457225	0.542775	0.914451	1.08555	0.2413461
280	20.99214	19.53765	1.45449	0.900703	0.45835	0.54165	0.916699	1.0833	0.1556796
290	21.88588	20.15064	1.735236	0.850813	0.312978	0.687022	0.625956	1.37404	0.1175724
300	22.99072	21.219	1.771719	0.885505	0.364481	0.635519	0.728962	1.27104	0.1133603
310	23.57606	21.78919	1.786876	0.931108	0.397569	0.602431	0.795138	1.20486	0.111655
320	23.06982	21.45422	1.615602	0.932372	0.380848	0.619152	0.761695	1.2383	0.1325139
330	19.27007	18.46611	0.8039595	0.966048	0.383667	0.616333	0.767334	1.23267	0.2983689
340	23.8365	21.52647	2.310026	0.849026	0.423855	0.576145	0.847709	1.15229	0.06617243
350	21.82473	19.76225	2.062485	0.754885	0.438494	0.561506	0.876987	1.12301	0.08475845
360	21.61949	19.37938	2.240118	0.683342	0.347715	0.652285	0.695431	1.30457	0.07096399
370	23.59815	21.21188	2.386273	0.839512	0.339569	0.660431	0.679138	1.32086	0.06131456
380	21.66392	19.72727	1.936646	0.766861	0.359709	0.640291	0.719419	1.28058	0.09612446
390	23.38345	21.61575	1.767703	0.908608	0.379018	0.620982	0.758036	1.24196	0.1138165
400	22.33093	19.8924	2.438529	0.818452	0.291955	0.708045	0.583909	1.41609	0.05819276
410	21.39654	18.84868	2.547861	0.734581	0.509951	0.490049	1.0199	0.980097	0.05216591
420	22.32802	20.02968	2.298338	0.852198	0.282343	0.717657	0.564686	1.43531	0.06695039
430	22.83329	20.11365	2.719646	0.856459	0.414513	0.585487	0.829025	1.17097	0.04393204
