Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	-20.54404	-20.17153	-0.3725091	-0.221791	0.912893	0.0871075	1.82579	0.174215	0.9675811
10	-18.51472	-18.15634	-0.3583775	-0.251896	0.963926	0.0360741	1.92785	0.0721482	0.9540038
20	-24.14453	-23.82109	-0.3234448	-0.37266	0.873673	0.126327	1.74735	0.252653	0.9212532
30	-21.12425	-20.76979	-0.3544587	0.122688	0.958465	0.0415351	1.91693	0.0830701	0.9502726
40	-20.09308	-19.73862	-0.3544587	0.017908	0.976899	0.0231011	1.9538	0.0462022	0.9502726
50	-18.51749	-18.13762	-0.3798748	-0.151106	0.959082	0.0409184	1.91816	0.0818368	0.9747343
60	-22.23501	-21.88537	-0.349648	-0.367504	0.903132	0.0968682	1.80626	0.193736	0.9457121
70	-19.24211	-18.87558	-0.3665239	-0.132247	0.946371	0.0536291	1.89274	0.107258	0.9618072
80	-19.62287	-19.27698	-0.3458886	-0.0416553	0.957008	0.0429923	1.91402	0.0859845	0.9421634
90	-18.42183	-18.02194	-0.3998859	-0.440041	0.969516	0.0304836	1.93903	0.0609672	0.9944363
100	-19.10083	-18.72035	-0.3804782	-0.507454	0.985318	0.0146816	1.97064	0.0293631	0.9753227
110	-18.63759	-18.23828	-0.3993078	-0.299439	0.950496	0.049504	1.90099	0.0990081	0.9938616
120	-19.03442	-18.64905	-0.3853659	-0.0342702	0.958504	0.0414964	1.91701	0.0829929	0.9801014
130	-22.50269	-22.15532	-0.3473739	-0.197103	0.872912	0.127088	1.74582	0.254176	0.9435639
140	-22.44301	-22.09014	-0.3528643	0.135891	0.912906	0.0870936	1.82581	0.174187	0.9487587
150	-19.08969	-18.76621	-0.323477	-0.283164	0.963788	0.0362124	1.92758	0.0724249	0.9212829
160	-21.54189	-21.22836	-0.3135289	0.0148575	0.925426	0.0745743	1.85085	0.149149	0.9121633
170	-18.68284	-18.32439	-0.3584538	-0.330674	0.963685	0.0363154	1.92737	0.0726307	0.9540766
180	-20.49611	-20.19335	-0.3027563	-0.0579051	0.98062	0.0193802	1.96124	0.0387604	0.9023897
190	-18.52061	-18.17823	-0.3423729	-0.352586	0.979117	0.020883	1.95823	0.041766	0.9388569
200	-20.17962	-19.83389	-0.3457338	-0.20447	0.929866	0.0701345	1.85973	0.140269	0.9420176
210	-17.92772	-17.53622	-0.3915017	-0.32664	0.984205	0.0157953	1.96841	0.0315907	0.9861336
220	-17.77281	-17.38474	-0.3880756	-0.343667	0.977254	0.0227463	1.95451	0.0454925	0.9827609
230	-18.18019	-17.79087	-0.3893249	-0.151644	0.979671	0.0203293	1.95934	0.0406585	0.9839894
240	-19.12164	-18.72919	-0.3924463	-0.110018	0.985429	0.0145711	1.97086	0.0291422	0.9870655
250	-19.77129	-19.49305	-0.278243	-0.172408	0.969173	0.0308273	1.93835	0.0616545	0.880538
260	-19.93264	-19.6329	-0.2997473	-0.0857917	0.975112	0.0248879	1.95022	0.0497759	0.8996785
270	-19.60508	-19.28989	-0.3151872	-0.1852	0.954113	0.0458866	1.90823	0.0917731	0.9136773
280	-19.96569	-19.61748	-0.3482081	-0.00733125	0.952158	0.0478419	1.90432	0.0956838	0.9443513
290	-18.85009	-18.53104	-0.3190532	-0.266686	0.97297	0.0270301	1.94594	0.0540602	0.9172164
300	-18.17268	-17.80368	-0.3690002	-0.327142	0.982722	0.0172779	1.96544	0.0345558	0.9641919
310	-18.2777	-17.91457	-0.3631239	-0.194551	0.973118	0.0268819	1.94624	0.0537638	0.9585427
320	-17.63424	-17.23444	-0.3997974	-0.362279	0.977963	0.0220371	1.95593	0.0440741	0.9943483
330	-22.15272	-21.75705	-0.3956732	-0.505848	0.927801	0.0721985	1.8556	0.144397	0.9902559
340	-21.80672	-21.50961	-0.297115	0.0912157	0.951735	0.0482653	1.90347	0.0965306	0.8973134
350	-19.01823	-18.70007	-0.3181641	-0.189486	0.971647	0.0283533	1.94329	0.0567065	0.9164012
360	-18.31407	-17.91022	-0.4038453	-0.468886	0.985211	0.0147888	1.97042	0.0295776	0.9983815
370	-18.13271	-17.72886	-0.4038453	-0.464117	0.979181	0.0208185	1.95836	0.0416371	0.9983815
380	-18.7533	-18.42744	-0.3258597	-0.30025	0.973048	0.0269522	1.9461	0.0539043	0.9234807
390	-20.6468	-20.24197	-0.4048281	-0.40999	0.925976	0.0740241	1.85195	0.148048	0.9993632
400	-17.97078	-17.57859	-0.3921851	-0.401947	0.975667	0.0243329	1.95133	0.0486658	0.9868077
410	-17.73952	-17.33711	-0.402417	-0.195004	0.970109	0.0298912	1.94022	0.0597825	0.9969565
420	-19.36273	-18.99856	-0.3641676	-0.0713558	0.950521	0.0494788	1.90104	0.0989577	0.9595436
430	-19.63616	-19.293	-0.3431573	-0.238535	0.943717	0.0562831	1.88743	0.112566	0.9395936
440	-18.08589	-17.71539	-0.3704993	-0.34743	0.981027	0.0189732	1.96205	0.0379465	0.9656384
450	-18.00473	-17.62831	-0.3764272	-0.22928	0.978684	0.021316	1.95737	0.0426321	0.9713797
460	-18.63507	-18.26537	-0.3696973	-0.205108	0.957154	0.0428462	1.91431	0.0856923	0.9648643
470	-17.59838	-17.19299	-0.405389	-0.34519	0.973695	0.0263046	1.94739	0.0526093	0.9999239
480	-18.93021	-18.58494	-0.3452684	-0.113692	0.971463	0.0285374	1.94293	0.0570747	0.9415793
490	-19.77915	-19.47861	-0.3005413	-0.279793	0.956548	0.043452	1.9131	0.086904	0.9003931
500	-19.89539	-19.59577	-0.2996131	-0.329238	0.958086	0.0419139	1.91617	0.0838278	0.8995578
510	-20.00152	-19.64941	-0.3521185	-0.0391998	0.942236	0.0577642	1.88447	0.115528	0.9480514
520	-18.26994	-17.90808	-0.3618658	-0.202048	0.973744	0.0262557	1.94749	0.0525114	0.9573375
530	-17.7558	-17.36908	-0.3867192	-0.313694	0.976265	0.0237355	1.95253	0.0474709	0.9814287
540	-17.71767	-17.31298	-0.4046958	-0.322464	0.969189	0.0308107	1.93838	0.0616214	0.999231
550	-18.65818	-18.29925	-0.3589262	-0.340563	0.964842	0.035158	1.92968	0.070316	0.9545274
560	-19.55681	-19.17978	-0.3770268	-0.0816131	0.938541	0.0614595	1.87708	0.122919	0.9719623
570	-24.7506	-24.3959	-0.3546924	-0.278939	0.824175	0.175825	1.64835	0.35165	0.9504947
580	-18.23573	-17.84204	-0.3936839	-0.133466	0.963598	0.0364018	1.9272	0.0728035	0.9882879
590	-21.58685	-21.22185	-0.3649924	-0.519428	0.94818	0.0518198	1.89636	0.10364	0.9603353
600	-18.50416	-18.10206	-0.4020978	-0.0910422	0.956927	0.0430734	1.91385	0.0861467	0.9966383
610	-19.4653	-19.11088	-0.3544251	-0.0587121	0.979623	0.0203769	1.95925	0.0407538	0.9502406
620	-19.4248	-19.05056	-0.3742418	-0.365055	0.948993	0.0510073	1.89799	0.102015	0.9692591
630	-18.72684	-18.35821	-0.3686378	-0.120296	0.961151	0.0388493	1.9223	0.0776986	0.9638426
640	-18.95332	-18.57674	-0.3765838	-0.193584	0.947464	0.0525358	1.89493	0.105072	0.9715318
650	-18.81185	-18.44871	-0.3631407	-0.200247	0.955293	0.0447071	1.91059	0.0894142	0.9585587
660	-20.06392	-19.70787	-0.3560557	0.0365254	0.971512	0.0284881	1.94302	0.0569761	0.9517914
670	-19.35373	-19.01634	-0.3373945	-0.437248	0.970393	0.0296066	1.94079	0.0592132	0.9341945
680	-17.697	-17.30583	-0.3911603	-0.330642	0.977716	0.0222836	1.95543	0.0445672	0.9857971
690	-17.79759	-17.40643	-0.3911603	-0.36589	0.981174	0.0188258	1.96235	0.0376516	0.9857971
700	-20.89441	-20.5025	-0.3919052	0.131028	0.942731	0.0572685	1.88546	0.114537	0.9865316
710	-18.50573	-18.11382	-0.3919052	-0.32662	0.957109	0.0428905	1.91422	0.0857811	0.9865316
720	-21.70145	-21.30324	-0.3982033	0.108497	0.903955	0.0960448	1.80791	0.19209	0.9927645
730	-18.94934	-18.55114	-0.3982033	-0.130873	0.942407	0.0575928	1.88481	0.115186	0.9927645
740	-21.17386	-20.77566	-0.3982033	0.0936782	0.915981	0.0840194	1.83196	0.168039	0.9927645
750	-19.34246	-18.9425	-0.3999584	-0.0268663	0.942961	0.0570385	1.88592	0.114077	0.9945084
760	-19.63673	-19.24967	-0.3870676	-0.492972	0.963496	0.0365042	1.92699	0.0730084	0.9817707
770	-20.56729	-20.163	-0.4042925	0.0967564	0.979852	0.0201479	1.9597	0.0402957	0.9988281
780	-18.93252	-18.53393	-0.3985858	-0.028807	0.978428	0.0215717	1.95686	0.0431435	0.9931443
790	-17.50472	-17.10245	-0.40227	-0.305495	0.978165	0.0218353	1.95633	0.0436706	0.99681
800	-20.82702	-20.50565	-0.3213671	0.0365088	0.950181	0.0498194	1.90036	0.0996389	0.9193412
810	-19.19483	-18.84551	-0.3493199	-0.0803335	0.9769	0.0230996	1.9538	0.0461991	0.9454018
820	-19.43103	-19.05031	-0.3807228	-0.317463	0.941741	0.058259	1.88348	0.116518	0.9755613
830	-19.76452	-19.49599	-0.2685269	-0.282452	0.970238	0.0297624	1.94048	0.0595248	0.8720241
840	-20.00962	-19.65176	-0.3578565	-0.337792	0.97716	0.0228395	1.95432	0.0456791	0.9535069
850	-19.38302	-19.07614	-0.3068758	-0.223161	0.982116	0.0178836	1.96423	0.0357671	0.9061148
860	-19.08413	-18.74879	-0.3353483	-0.132505	0.977748	0.0222524	1.9555	0.0445047	0.9322849
870	-18.42485	-18.07698	-0.3478698	-0.317917	0.98097	0.0190296	1.96194	0.0380592	0.9440319
880	-19.57501	-19.19445	-0.3805638	-0.517389	0.971019	0.0289806	1.94204	0.0579611	0.9754062
890	-21.83856	-21.46988	-0.3686808	-0.261463	0.887118	0.112882	1.77424	0.225764	0.963884
900	-18.74548	-18.35523	-0.3902537	-0.0406816	0.968247	0.0317528	1.93649	0.0635057	0.9849037
910	-17.70506	-17.30333	-0.4017265	-0.203143	0.978806	0.0211941	1.95761	0.0423882	0.9962683
920	-17.74427	-17.34104	-0.4032287	-0.365951	0.972545	0.027455	1.94509	0.05491	0.9977661
930	-18.39268	-18.03405	-0.3586275	-0.203854	0.968915	0.0310849	1.93783	0.0621698	0.9542424
940	-21.41231	-21.05508	-0.3572359	0.118931	0.938724	0.0612763	1.87745	0.122553	0.9529153
950	-18.96875	-18.63063	-0.3381171	-0.338291	0.964922	0.0350784	1.92984	0.0701568	0.9348698
960	-19.22151	-18.82019	-0.4013243	-0.358535	0.944575	0.0554247	1.88915	0.110849	0.9958677
970	-19.2111	-18.90633	-0.3047758	-0.279065	0.968275	0.0317254	1.93655	0.0634508	0.9042139
980	-20.51158	-20.21145	-0.3001223	-0.421011	0.959078	0.0409224	1.91816	0.0818449	0.900016
990	-19.63877	-19.31319	-0.3255748	-0.0865621	0.958066	0.0419336	1.91613	0.0838672	0.9232176
1000	-18.93135	-18.60578	-0.3255748	-0.290003	0.967136	0.0328645	1.93427	0.0657289	0.9232176
1010	-18.72385	-18.36661	-0.3572355	-0.14695	0.963505	0.0364953	1.92701	0.0729907	0.9529149
1020	-17.81576	-17.41556	-0.4001949	-0.352145	0.970598	0.0294018	1.9412	0.0588037	0.9947437
1030	-19.10217	-18.70198	-0.4001949	-0.227631	0.936904	0.0630964	1.87381	0.126193	0.9947437
1040	-22.62714	-22.25461	-0.3725298	-0.359881	0.884969	0.115031	1.76994	0.230062	0.9676012
1050	-19.68407	-19.29149	-0.3925775	0.0133719	0.944167	0.0558325	1.88833	0.111665	0.9871951
1060	-17.73971	-17.34995	-0.3897599	-0.252076	0.974287	0.0257126	1.94857	0.0514251	0.9844174
1070	-23.34134	-23.10722	-0.23412	-0.403475	0.990911	0.00908852	1.98182	0.018177	0.8425307
1080	-24.10819	-23.93958	-0.1686111	-0.416407	0.941026	0.0589737	1.88205	0.117947	0.7891065
1090	-20.41954	-20.1791	-0.2404405	-0.316458	0.981994	0.0180055	1.96399	0.036011	0.8478728
1100	-24.09369	-23.89674	-0.1969526	0.0132393	0.911674	0.0883259	1.82335	0.176652	0.8117909
1110	-20.04298	-19.74343	-0.2995529	-0.397113	0.963342	0.036658	1.92668	0.0733159	0.8995036
1120	-22.09922	-21.72236	-0.376865	0.198427	0.942503	0.057497	1.88501	0.114994	0.971805
1130	-19.18539	-18.80142	-0.3839726	-0.000957204	0.967031	0.0329695	1.93406	0.0659389	0.9787369
1140	-20.83334	-20.44872	-0.3846204	-0.0192323	0.908151	0.0918487	1.8163	0.183697	0.979371
1150	-21.84057	-21.47771	-0.3628676	-0.0311253	0.887624	0.112376	1.77525	0.224753	0.958297
1160	-19.9967	-19.67071	-0.3259915	-0.445448	0.964323	0.0356767	1.92865	0.0713534	0.9236024
1170	-19.74533	-19.37155	-0.3737809	0.0252764	0.955982	0.0440175	1.91196	0.0880351	0.9688124
1180	-18.40191	-18.00501	-0.3968973	-0.169852	0.954491	0.0455087	1.90898	0.0910175	0.9914688
1190	-21.09035	-20.76536	-0.3249919	-0.00595593	0.983304	0.0166961	1.96661	0.0333922	0.9226796
1200	-19.97796	-19.70683	-0.2711259	-0.375762	0.97161	0.0283899	1.94322	0.0567799	0.8742935
1210	-20.4096	-20.1181	-0.2915014	-0.294296	0.947736	0.0522643	1.89547	0.104529	0.8922903
1220	-22.57063	-22.28356	-0.2870628	-0.542559	0.960819	0.0391813	1.92164	0.0783627	0.8883386
1230	-18.0226	-17.64018	-0.382424	-0.290749	0.983345	0.0166553	1.96669	0.0333107	0.9772223
1240	-19.07679	-18.6874	-0.3893882	-0.132447	0.942223	0.0577774	1.88445	0.115555	0.9840516
1250	-18.91926	-18.51732	-0.4019415	-0.0565223	0.94968	0.0503196	1.89936	0.100639	0.9964826
1260	-19.58867	-19.18673	-0.4019415	0.0645982	0.963602	0.0363982	1.9272	0.0727965	0.9964826
1270	-19.23143	-18.88129	-0.3501376	-0.318293	0.987505	0.0124946	1.97501	0.0249892	0.9461752
1280	-23.33855	-22.93354	-0.4050051	-0.386178	0.863837	0.136163	1.72767	0.272327	0.9995401
1290	-18.45972	-18.08689	-0.3728321	-0.123125	0.969856	0.0301436	1.93971	0.0602871	0.9678937
1300	-18.49786	-18.13599	-0.3618671	-0.214188	0.963409	0.0365908	1.92682	0.0731816	0.9573387
1310	-19.31622	-18.92563	-0.3905958	-0.543968	0.98413	0.0158702	1.96826	0.0317404	0.9852407
1320	-18.81914	-18.45706	-0.3620754	-0.131022	0.980649	0.0193508	1.9613	0.0387017	0.9575382
1330	-17.68825	-17.29261	-0.3956392	-0.291166	0.981531	0.0184685	1.96306	0.036937	0.9902222
1340	-18.72427	-18.32875	-0.3955211	-0.442855	0.966091	0.0339091	1.93218	0.0678183	0.9901053
