Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	-16.37622	-16.25544	-0.1207757	0.434274	0.747745	0.252255	1.49549	0.50451	0.7522478
10	-12.56908	-12.38728	-0.1817974	0.12123	0.928426	0.0715741	1.85685	0.143148	0.7995808
20	-14.39928	-14.2233	-0.1759769	-0.174468	0.88056	0.11944	1.76112	0.23888	0.7949403
30	-12.29313	-11.96436	-0.3287718	0.085353	0.89582	0.10418	1.79164	0.208361	0.9261738
40	-16.07875	-15.77103	-0.3077241	0.284055	0.694544	0.305456	1.38909	0.610913	0.9068838
50	-11.53824	-11.14223	-0.396011	0.310313	0.941066	0.058934	1.88213	0.117868	0.9905905
60	-11.81084	-11.49035	-0.3204891	0.202999	0.93431	0.0656898	1.86862	0.13138	0.9185343
70	-14.86536	-14.6785	-0.1868616	0.493341	0.81302	0.18698	1.62604	0.373959	0.8036403
80	-12.75395	-12.58428	-0.1696747	0.279192	0.878731	0.121269	1.75746	0.242538	0.7899463
90	-13.57701	-13.53251	-0.04449709	0.103192	0.876969	0.123031	1.75394	0.246062	0.6970013
100	-12.94047	-12.77018	-0.1702852	0.320417	0.870168	0.129832	1.74034	0.259665	0.7904286
110	-13.49736	-13.40806	-0.08929527	0.432533	0.937311	0.0626887	1.87462	0.125377	0.7289356
120	-12.73232	-12.33874	-0.3935861	0.459238	0.865764	0.134236	1.73153	0.268471	0.9881912
130	-12.58892	-12.19534	-0.3935861	0.075145	0.871827	0.128173	1.74365	0.256345	0.9881912
140	-12.16054	-11.76237	-0.3981661	0.0858599	0.895787	0.104213	1.79157	0.208426	0.9927276
150	-12.2085	-11.95132	-0.2571882	0.431234	0.925217	0.0747827	1.85043	0.149565	0.8621923
160	-12.69391	-12.38716	-0.3067494	0.119915	0.867926	0.132074	1.73585	0.264148	0.9060003
170	-13.95187	-13.77399	-0.1778852	0.4518	0.841594	0.158406	1.68319	0.316811	0.7964588
180	-14.17974	-13.92772	-0.2520181	0.390165	0.804699	0.195301	1.6094	0.390602	0.8577462
190	-12.1441	-11.84733	-0.2967675	0.336409	0.947169	0.0528306	1.89434	0.105661	0.8970017
200	-11.81943	-11.47477	-0.3446584	0.419871	0.933785	0.0662152	1.86757	0.13243	0.9410051
210	-11.97768	-11.67553	-0.3021473	0.395818	0.911553	0.0884471	1.82311	0.176894	0.9018403
220	-12.77667	-12.49079	-0.2858726	0.510705	0.942284	0.057716	1.88457	0.115432	0.8872819
230	-12.78825	-12.41243	-0.3758181	-0.0915516	0.90869	0.0913101	1.81738	0.18262	0.9707881
240	-11.5481	-11.17228	-0.3758181	0.306385	0.924104	0.0758964	1.84821	0.151793	0.9707881
250	-13.60991	-13.25205	-0.3578589	0.634569	0.90509	0.0949098	1.81018	0.18982	0.9535092
260	-12.12621	-11.83123	-0.2949764	0.10359	0.916135	0.0838654	1.83227	0.167731	0.8953964
270	-12.63864	-12.33227	-0.3063701	0.51729	0.940197	0.0598033	1.88039	0.119607	0.9056567
280	-12.78387	-12.61183	-0.1720466	0.329664	0.879503	0.120497	1.75901	0.240994	0.7918221
290	-13.54045	-13.18566	-0.3547872	0.20714	0.812626	0.187374	1.62525	0.374749	0.9505848
300	-13.88118	-13.49645	-0.3847283	0.492892	0.82193	0.17807	1.64386	0.35614	0.9794767
310	-12.8766	-12.68144	-0.1951557	0.355067	0.948505	0.0514947	1.89701	0.102989	0.8103335
320	-12.49214	-12.35372	-0.1384174	0.260495	0.916764	0.0832358	1.83353	0.166472	0.7656365
330	-12.91954	-12.77162	-0.1479278	0.388408	0.939722	0.060278	1.87944	0.120556	0.7729528
340	-14.47269	-14.14228	-0.3304185	-0.0729052	0.799537	0.200463	1.59907	0.400926	0.9277003
350	-12.49466	-12.23601	-0.258651	0.488215	0.922671	0.0773292	1.84534	0.154658	0.8634545
360	-11.92428	-11.61579	-0.3084908	0.348728	0.906817	0.093183	1.81363	0.186366	0.9075793
370	-13.66737	-13.31566	-0.35171	-0.122034	0.857848	0.142152	1.7157	0.284304	0.9476642
380	-12.88742	-12.57641	-0.3110098	-0.0732782	0.926757	0.0732426	1.85351	0.146485	0.9098684
390	-12.69399	-12.58614	-0.107855	0.220446	0.920275	0.079725	1.84055	0.15945	0.7425908
400	-11.73137	-11.36784	-0.363534	0.325369	0.908903	0.0910965	1.81781	0.182193	0.9589358
410	-12.44808	-12.10439	-0.3436927	0.312394	0.869061	0.130939	1.73812	0.261878	0.9400968
420	-12.44462	-12.05786	-0.3867603	0.0253701	0.890633	0.109367	1.78127	0.218734	0.981469
430	-12.29987	-12.00357	-0.2962981	0.0515704	0.91668	0.0833202	1.83336	0.16664	0.8965807
440	-12.35031	-12.15801	-0.1922976	0.166386	0.92173	0.0782695	1.84346	0.156539	0.8080207
450	-15.40156	-15.37988	-0.02168226	0.0427154	0.791121	0.208879	1.58224	0.417758	0.6812794
460	-12.93827	-12.5807	-0.3575745	-0.065723	0.886651	0.113349	1.7733	0.226697	0.9532381
470	-13.50192	-13.3588	-0.1431249	0.0498071	0.861392	0.138608	1.72278	0.277216	0.7692493
480	-15.16952	-15.02015	-0.1493686	0.314291	0.767436	0.232564	1.53487	0.465129	0.7740672
490	-14.68617	-14.63565	-0.0505207	0.175568	0.805599	0.194401	1.6112	0.388803	0.7012124
500	-12.32533	-12.1406	-0.1847355	0.196255	0.91774	0.0822597	1.83548	0.164519	0.8019335
510	-11.59716	-11.23603	-0.3611231	0.33668	0.925168	0.0748321	1.85034	0.149664	0.9566268
520	-11.66538	-11.31439	-0.3509852	0.287847	0.916865	0.0831349	1.83373	0.16627	0.9469775
530	-13.56647	-13.29579	-0.2706739	0.00406836	0.841767	0.158233	1.68353	0.316466	0.8738983
540	-13.41809	-13.31149	-0.1065954	0.102188	0.866414	0.133586	1.73283	0.267172	0.741656
550	-11.60899	-11.22581	-0.3831766	0.370291	0.939127	0.0608726	1.87825	0.121745	0.9779581
560	-13.94091	-13.92843	-0.01247986	0.398042	0.936238	0.0637623	1.87248	0.127525	0.6750387
570	-14.32983	-14.25566	-0.07417103	-0.087992	0.921463	0.0785365	1.84293	0.157073	0.717994
580	-13.40007	-13.04232	-0.3577481	-0.0629217	0.855633	0.144367	1.71127	0.288733	0.9534035
590	-13.87447	-13.52298	-0.3514938	-0.156228	0.948389	0.0516106	1.89678	0.103221	0.9474593
600	-14.52782	-14.37116	-0.1566562	0.600643	0.896735	0.103265	1.79347	0.206531	0.779729
610	-14.38157	-14.21571	-0.1658581	0.054873	0.806218	0.193782	1.61244	0.387563	0.7869371
620	-13.05487	-12.92875	-0.1261185	0.245301	0.943934	0.0560657	1.88787	0.112131	0.7562777
630	-12.92238	-12.56719	-0.3551941	0.440864	0.857645	0.142355	1.71529	0.284711	0.9509717
640	-15.53359	-15.52081	-0.01277619	0.324451	0.958456	0.0415443	1.91691	0.0830886	0.6752388
650	-12.85968	-12.65419	-0.2054888	0.440594	0.886841	0.113159	1.77368	0.226318	0.8187502
660	-12.199	-11.99351	-0.2054888	0.278153	0.92993	0.07007	1.85986	0.14014	0.8187502
670	-11.83388	-11.51633	-0.317541	0.316189	0.940495	0.0595045	1.88099	0.119009	0.9158304
680	-12.77644	-12.45729	-0.3191497	0.562018	0.924054	0.0759456	1.84811	0.151891	0.9173049
690	-14.93901	-14.56833	-0.3706884	0.434167	0.762272	0.237728	1.52454	0.475455	0.9658211
700	-12.81247	-12.52228	-0.2901844	0.54936	0.924033	0.0759672	1.84807	0.151934	0.891116
710	-12.23218	-11.92921	-0.3029676	0.117828	0.942396	0.0576041	1.88479	0.115208	0.9025804
720	-12.46696	-12.26989	-0.1970712	0.174706	0.89635	0.10365	1.7927	0.2073	0.8118872
730	-14.98652	-14.73681	-0.2497108	0.222219	0.751901	0.248099	1.5038	0.496198	0.8557694
740	-12.59385	-12.21405	-0.3798014	0.561386	0.908213	0.0917871	1.81643	0.183574	0.9746628
750	-12.00669	-11.6793	-0.327388	0.101976	0.92181	0.0781901	1.84362	0.15638	0.9248931
760	-11.818	-11.4558	-0.3621963	0.361129	0.905243	0.0947574	1.81049	0.189515	0.957654
770	-16.77682	-16.61517	-0.1616475	0.225493	0.685816	0.314184	1.37163	0.628368	0.7836306
780	-13.71731	-13.4126	-0.3047145	0.626989	0.922574	0.0774257	1.84515	0.154851	0.9041585
790	-12.18509	-11.86243	-0.3226601	0.0793559	0.907795	0.0922047	1.81559	0.184409	0.9205306
800	-13.55852	-13.20764	-0.3508789	0.326041	0.814441	0.185559	1.62888	0.371118	0.9468769
810	-13.70096	-13.69879	-0.002177472	0.242825	0.935626	0.064374	1.87125	0.128748	0.6681199
820	-11.92016	-11.55683	-0.3633351	0.357816	0.949237	0.0507628	1.89847	0.101526	0.9587451
830	-11.47894	-11.08263	-0.3963128	0.32061	0.933381	0.0666187	1.86676	0.133237	0.9908894
840	-14.48059	-14.27214	-0.2084505	0.0493767	0.793971	0.206029	1.58794	0.412058	0.8211787
850	-13.00932	-12.81577	-0.1935404	0.3528	0.864885	0.135115	1.72977	0.270231	0.8090256
860	-12.61687	-12.3054	-0.3114683	0.173203	0.866369	0.133631	1.73274	0.267263	0.9102857
870	-12.44139	-12.13969	-0.3016992	0.505404	0.913274	0.0867263	1.82655	0.173453	0.9014363
880	-12.83596	-12.65421	-0.1817456	0.42689	0.891255	0.108745	1.78251	0.21749	0.7995394
890	-12.76472	-12.53706	-0.2276586	0.0112744	0.90833	0.0916704	1.81666	0.183341	0.8371044
900	-11.94324	-11.61371	-0.3295348	0.149523	0.93849	0.0615099	1.87698	0.12302	0.9268808
910	-12.5792	-12.24963	-0.329572	0.0534144	0.88276	0.11724	1.76552	0.23448	0.9269153
920	-13.7751	-13.79923	0.02413696	0.131112	0.919074	0.0809256	1.83815	0.161851	0.650768
930	-13.52419	-13.47516	-0.04902832	0.0529025	0.899827	0.100173	1.79965	0.200345	0.7001667
940	-13.78846	-13.73582	-0.0526385	0.363229	0.86094	0.13906	1.72188	0.27812	0.702699
950	-15.52286	-15.41851	-0.1043444	0.129995	0.754898	0.245102	1.5098	0.490204	0.7399885
960	-11.96052	-11.68099	-0.2795292	0.183415	0.920746	0.0792545	1.84149	0.158509	0.8816714
970	-12.89134	-12.51574	-0.375601	0.353924	0.846579	0.153421	1.69316	0.306843	0.9705774
980	-12.76914	-12.5091	-0.2600367	-0.00365408	0.900347	0.0996526	1.80069	0.199305	0.8646518
990	-11.74179	-11.38595	-0.3558463	0.380711	0.915055	0.0849454	1.83011	0.169891	0.9515921
1000	-12.03772	-11.73704	-0.3006822	0.436271	0.929041	0.0709591	1.85808	0.141918	0.90052
1010	-12.40451	-12.00233	-0.4021787	0.245736	0.866673	0.133327	1.73335	0.266655	0.996719
1020	-12.28374	-11.94299	-0.340748	0.0804887	0.895613	0.104387	1.79123	0.208774	0.9373326
1030	-13.19568	-13.0367	-0.158986	-0.0069796	0.920593	0.0794075	1.84119	0.158815	0.7815477
1040	-13.44404	-13.36747	-0.07657359	0.458167	0.919847	0.0801535	1.83969	0.160307	0.7197211
1050	-12.41766	-12.036	-0.3816598	0.118645	0.876552	0.123448	1.7531	0.246896	0.9764758
1060	-11.57655	-11.19489	-0.3816598	0.289934	0.9403	0.0596997	1.8806	0.119399	0.9764758
1070	-12.9537	-12.5537	-0.400004	0.172392	0.841646	0.158354	1.68329	0.316707	0.9945538
1080	-12.07021	-11.67021	-0.400004	0.0964948	0.899784	0.100216	1.79957	0.200431	0.9945538
1090	-11.7295	-11.3521	-0.3774006	0.429496	0.922936	0.0770642	1.84587	0.154128	0.9723256
1100	-12.63644	-12.28736	-0.3490802	-0.0588923	0.922763	0.0772371	1.84553	0.154474	0.9451752
1110	-12.56937	-12.22865	-0.3407123	0.189056	0.864923	0.135077	1.72985	0.270153	0.9372991
1120	-12.21937	-11.92832	-0.2910456	0.156126	0.895181	0.104819	1.79036	0.209639	0.8918837
1130	-11.79243	-11.45681	-0.3356201	0.195486	0.916358	0.0836424	1.83272	0.167285	0.9325383
1140	-12.7046	-12.31903	-0.3855686	0.0681249	0.866876	0.133124	1.73375	0.266249	0.9803001
1150	-12.15108	-11.7542	-0.3968827	0.435212	0.953109	0.0468915	1.90622	0.093783	0.9914543
1160	-13.43704	-13.0911	-0.3459402	0.0522307	0.831744	0.168256	1.66349	0.336512	0.9422121
1170	-12.84334	-12.55974	-0.2835944	0.257639	0.854231	0.145769	1.70846	0.291538	0.8852628
1180	-13.46909	-13.46068	-0.00841059	0.223731	0.928643	0.0713567	1.85729	0.142713	0.6722974
1190	-11.91969	-11.51972	-0.3999693	0.064401	0.926816	0.0731843	1.85363	0.146369	0.9945193
1200	-14.05574	-13.78802	-0.2677184	0.316285	0.799075	0.200925	1.59815	0.40185	0.8713194
1210	-15.16454	-15.21276	0.04822103	0.0698023	0.820949	0.179051	1.6419	0.358102	0.6352821
1220	-12.34803	-12.10994	-0.2380848	0.165463	0.924552	0.0754485	1.8491	0.150897	0.8458779
1230	-12.2848	-11.97505	-0.3097509	0.063738	0.936548	0.063452	1.8731	0.126904	0.9087237
1240	-13.05767	-12.75408	-0.3035835	0.104942	0.957539	0.0424609	1.91508	0.0849219	0.9031364
1250	-14.36338	-13.97876	-0.3846256	0.286155	0.769635	0.230365	1.53927	0.46073	0.9793761
1260	-12.48938	-12.33494	-0.1544414	0.343898	0.911948	0.0880519	1.8239	0.176104	0.778004
1270	-16.6327	-16.31647	-0.3162253	0.678158	0.82076	0.17924	1.64152	0.35848	0.9146262
1280	-11.98827	-11.70979	-0.2784848	0.284622	0.905605	0.0943953	1.81121	0.188791	0.880751
1290	-12.75566	-12.4389	-0.3167677	0.00265424	0.885087	0.114913	1.77017	0.229825	0.9151224
1300	-13.90777	-13.90178	-0.005981498	0.0517474	0.921445	0.0785549	1.84289	0.15711	0.6706663
1310	-12.79019	-12.57728	-0.2129052	0.482838	0.93198	0.0680201	1.86396	0.13604	0.8248449
1320	-12.76454	-12.40907	-0.355471	0.364118	0.855265	0.144735	1.71053	0.289471	0.9512351
1330	-11.59875	-11.20539	-0.3933535	0.244754	0.942491	0.0575093	1.88498	0.115019	0.9879614
1340	-15.089	-14.89647	-0.1925343	-0.0419071	0.781574	0.218426	1.56315	0.436852	0.8082121
1350	-13.58955	-13.29393	-0.295615	-0.0915542	0.946869	0.053131	1.89374	0.106262	0.8959684
1360	-12.76351	-12.45838	-0.3051287	0.115421	0.864699	0.135301	1.7294	0.270602	0.9045331
1370	-12.11363	-11.80593	-0.3076952	0.160119	0.899282	0.100718	1.79856	0.201436	0.9068576
1380	-15.54709	-15.14529	-0.4018041	-0.338614	0.831738	0.168262	1.66348	0.336525	0.9963457
1390	-12.02787	-11.67028	-0.3575991	0.075439	0.917442	0.0825579	1.83488	0.165116	0.9532615
1400	-12.91312	-12.65454	-0.2585844	0.481401	0.883199	0.116801	1.7664	0.233601	0.863397
1410	-13.11246	-12.93079	-0.1816616	0.00175143	0.929271	0.0707287	1.85854	0.141457	0.7994722
1420	-14.24095	-14.06208	-0.1788683	0.60169	0.911757	0.0882432	1.82351	0.176486	0.7972422
1430	-12.90418	-12.59965	-0.3045257	0.423406	0.861892	0.138108	1.72378	0.276215	0.9039878
1440	-13.31572	-13.12374	-0.1919841	0.0974765	0.853047	0.146953	1.70609	0.293906	0.8077675
1450	-13.44003	-13.32453	-0.1155007	0.349196	0.859507	0.140493	1.71901	0.280986	0.7482902
1460	-13.08634	-12.75809	-0.3282546	0.00185889	0.953057	0.0469425	1.90611	0.093885	0.9256949
1470	-12.97554	-12.68974	-0.2857998	-0.0642517	0.901555	0.0984453	1.80311	0.196891	0.8872173
1480	-13.24416	-13.14271	-0.101448	0.0592921	0.893402	0.106598	1.7868	0.213197	0.7378482
1490	-11.81001	-11.41469	-0.395319	0.467889	0.922984	0.0770163	1.84597	0.154033	0.9899052
1500	-11.85809	-11.5258	-0.3322925	0.15804	0.933884	0.0661158	1.86777	0.132232	0.9294404
1510	-12.00662	-11.68269	-0.3239287	0.44471	0.916814	0.0831861	1.83363	0.166372	0.9216991
1520	-13.04248	-12.6983	-0.3441747	0.56762	0.892646	0.107354	1.78529	0.214709	0.9405501
1530	-12.79929	-12.44695	-0.3523312	-0.066512	0.899563	0.100437	1.79913	0.200874	0.9482531
1540	-13.49176	-13.34857	-0.1431969	0.248022	0.952906	0.0470935	1.90581	0.094187	0.7693047
1550	-12.28842	-12.08946	-0.1989574	0.322079	0.932749	0.0672508	1.8655	0.134502	0.81342
1560	-12.22482	-11.83556	-0.3892681	0.352508	0.878322	0.121678	1.75664	0.243356	0.9839334
1570	-13.47283	-13.31526	-0.1575651	0.471084	0.875357	0.124643	1.75071	0.249285	0.780438
1580	-14.45755	-14.25882	-0.1987366	-0.121105	0.839109	0.160891	1.67822	0.321782	0.8132404
1590	-12.94801	-12.70944	-0.2385739	0.181734	0.857056	0.142944	1.71411	0.285888	0.8462916
1600	-13.19233	-12.93221	-0.2601182	-0.0308648	0.875668	0.124332	1.75134	0.248664	0.8647223
1610	-12.49801	-12.10668	-0.391331	0.413854	0.870164	0.129836	1.74033	0.259672	0.9859653
1620	-12.82528	-12.5922	-0.2330819	0.237285	0.862295	0.137705	1.72459	0.27541	0.8416566
1630	-11.55751	-11.18804	-0.3694651	0.31458	0.933115	0.0668849	1.86623	0.13377	0.9646403
1640	-15.59314	-15.19565	-0.397489	-0.260057	0.959008	0.0409925	1.91802	0.081985	0.9920556
1650	-11.67661	-11.27913	-0.397489	0.1456	0.930314	0.0696857	1.86063	0.139371	0.9920556
1660	-13.02501	-12.79326	-0.2317489	0.406182	0.864667	0.135333	1.72933	0.270666	0.8405354
1670	-11.73879	-11.36032	-0.3784718	0.254319	0.906488	0.0935122	1.81298	0.187024	0.9733678
1680	-13.03212	-12.71462	-0.3175011	0.213017	0.841604	0.158396	1.68321	0.316793	0.9157938
1690	-13.63358	-13.31608	-0.3175011	0.586678	0.878731	0.121269	1.75746	0.242538	0.9157938
1700	-11.69544	-11.34328	-0.3521598	0.273862	0.913835	0.0861652	1.82767	0.17233	0.9480905
1710	-12.66302	-12.41698	-0.2460392	0.0747464	0.887334	0.112666	1.77467	0.225331	0.8526331
