Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
57	1	-12.78387	-12.61183	-0.1720466	0.329664	0.879503	0.120497	1.75901	0.240994	0.7918221
58	0	-11.82906	-11.45079	-0.3782738	0.318515	0.949742	0.0502583	1.89948	0.100517	0.973175
59	1	-13.54045	-13.18566	-0.3547872	0.20714	0.812626	0.187374	1.62525	0.374749	0.9505848
60	0	-15.80848	-15.52372	-0.2847542	0.614985	0.811598	0.188402	1.6232	0.376804	0.8862901
61	1	-13.88118	-13.49645	-0.3847283	0.492892	0.82193	0.17807	1.64386	0.35614	0.9794767
62	0	-14.89078	-14.53839	-0.3523947	-0.29755	0.934723	0.0652771	1.86945	0.130554	0.9483133
63	1	-12.8766	-12.68144	-0.1951557	0.355067	0.948505	0.0514947	1.89701	0.102989	0.8103335
64	0	-11.89099	-11.53405	-0.3569412	0.357632	0.900894	0.0991064	1.80179	0.198213	0.9526346
65	1	-12.49214	-12.35372	-0.1384174	0.260495	0.916764	0.0832358	1.83353	0.166472	0.7656365
66	0	-14.07042	-13.68825	-0.3821681	-0.258484	0.89587	0.10413	1.79174	0.208259	0.9769723
67	1	-12.91954	-12.77162	-0.1479278	0.388408	0.939722	0.060278	1.87944	0.120556	0.7729528
68	0	-13.61062	-13.4622	-0.1484124	0.0753221	0.848665	0.151335	1.69733	0.30267	0.7733274
69	1	-14.47269	-14.14228	-0.3304185	-0.0729052	0.799537	0.200463	1.59907	0.400926	0.9277003
70	0	-14.27553	-13.99797	-0.2775605	-0.184503	0.858883	0.141117	1.71777	0.282235	0.8799373
71	1	-12.49466	-12.23601	-0.258651	0.488215	0.922671	0.0773292	1.84534	0.154658	0.8634545
72	0	-14.78243	-14.65384	-0.1285923	-0.187669	0.881635	0.118365	1.76327	0.236729	0.7581509
73	1	-11.92428	-11.61579	-0.3084908	0.348728	0.906817	0.093183	1.81363	0.186366	0.9075793
74	0	-12.00952	-11.76304	-0.2464793	0.238125	0.926622	0.0733776	1.85324	0.146755	0.8530085
75	1	-13.66737	-13.31566	-0.35171	-0.122034	0.857848	0.142152	1.7157	0.284304	0.9476642
76	0	-13.74352	-13.58412	-0.1594004	0.181713	0.828419	0.171581	1.65684	0.343162	0.7818716
77	1	-12.88742	-12.57641	-0.3110098	-0.0732782	0.926757	0.0732426	1.85351	0.146485	0.9098684
78	0	-14.73872	-14.64482	-0.0939009	0.423765	0.818805	0.181195	1.63761	0.36239	0.7323006
79	1	-12.69399	-12.58614	-0.107855	0.220446	0.920275	0.079725	1.84055	0.15945	0.7425908
80	0	-12.61203	-12.43328	-0.178754	0.131334	0.932644	0.0673563	1.86529	0.134713	0.797151
81	1	-11.73137	-11.36784	-0.363534	0.325369	0.908903	0.0910965	1.81781	0.182193	0.9589358
82	0	-13.49723	-13.26493	-0.232309	0.143932	0.831378	0.168622	1.66276	0.337243	0.8410063
83	1	-12.44808	-12.10439	-0.3436927	0.312394	0.869061	0.130939	1.73812	0.261878	0.9400968
84	0	-12.77068	-12.51776	-0.2529204	0.207825	0.863194	0.136806	1.72639	0.273612	0.8585205
85	1	-12.44462	-12.05786	-0.3867603	0.0253701	0.890633	0.109367	1.78127	0.218734	0.981469
86	0	-14.43549	-14.20217	-0.2333199	-0.225194	0.909869	0.0901315	1.81974	0.180263	0.8418569
87	1	-12.29987	-12.00357	-0.2962981	0.0515704	0.91668	0.0833202	1.83336	0.16664	0.8965807
88	0	-12.40343	-12.21562	-0.1878169	0.388905	0.921246	0.0787544	1.84249	0.157509	0.8044083
89	1	-12.35031	-12.15801	-0.1922976	0.166386	0.92173	0.0782695	1.84346	0.156539	0.8080207
90	0	-13.76634	-13.73622	-0.03012471	0.0879509	0.932043	0.0679569	1.86409	0.135914	0.6870554
91	1	-15.40156	-15.37988	-0.02168226	0.0427154	0.791121	0.208879	1.58224	0.417758	0.6812794
92	0	-12.79866	-12.40474	-0.3939278	0.585506	0.905661	0.0943389	1.81132	0.188678	0.988529
93	1	-12.93827	-12.5807	-0.3575745	-0.065723	0.886651	0.113349	1.7733	0.226697	0.9532381
94	0	-13.17077	-13.0437	-0.1270716	0.0264831	0.907426	0.0925739	1.81485	0.185148	0.7569988
95	1	-13.50192	-13.3588	-0.1431249	0.0498071	0.861392	0.138608	1.72278	0.277216	0.7692493
96	0	-12.96378	-12.78056	-0.1832198	0.00883371	0.916858	0.0831425	1.83372	0.166285	0.8007189
97	1	-15.16952	-15.02015	-0.1493686	0.314291	0.767436	0.232564	1.53487	0.465129	0.7740672
98	0	-13.24558	-13.05598	-0.1896034	0.331487	0.85139	0.14861	1.70278	0.297221	0.8058467
99	1	-14.68617	-14.63565	-0.0505207	0.175568	0.805599	0.194401	1.6112	0.388803	0.7012124
100	0	-13.68406	-13.43668	-0.2473838	-0.0116601	0.842167	0.157833	1.68433	0.315667	0.8537803
101	1	-12.32533	-12.1406	-0.1847355	0.196255	0.91774	0.0822597	1.83548	0.164519	0.8019335
102	0	-11.99208	-11.63362	-0.3584565	0.199321	0.949475	0.0505249	1.89895	0.10105	0.9540792
103	1	-11.59716	-11.23603	-0.3611231	0.33668	0.925168	0.0748321	1.85034	0.149664	0.9566268
104	0	-13.03064	-12.82378	-0.2068603	0.0224551	0.883886	0.116114	1.76777	0.232228	0.8198738
105	1	-11.66538	-11.31439	-0.3509852	0.287847	0.916865	0.0831349	1.83373	0.16627	0.9469775
106	0	-12.26003	-12.0161	-0.2439303	0.329514	0.895572	0.104428	1.79114	0.208856	0.850837
107	1	-13.56647	-13.29579	-0.2706739	0.00406836	0.841767	0.158233	1.68353	0.316466	0.8738983
108	0	-12.34819	-12.16734	-0.1808471	0.321741	0.929619	0.070381	1.85924	0.140762	0.7988213
