Iteration	Replicate_ID	Posterior	Likelihood	Prior	is_irreverisible	rates[1]	rates[2]
2459	0	-12.72411	-11.15163	-1.57248	0	0.568746	0.524662
2460	0	-13.54599	-11.15799	-2.387995	0	1.17678	0.524662
2461	0	-13.61871	-10.90226	-2.716458	0	1.17678	0.769557
2462	0	-12.96944	-10.99497	-1.974479	0	0.623572	0.769557
2463	0	-12.96944	-10.99497	-1.974479	0	0.623572	0.769557
2464	0	-13.92835	-10.83938	-3.088965	0	1.25927	0.964792
2465	0	-16.66594	-11.28878	-5.377162	0	1.07507	2.85503
2466	0	-13.49679	-10.87826	-2.618535	0	0.781949	1.09137
2467	0	-13.33998	-11.73377	-1.606208	0	0.321365	0.79719
2468	0	-13.28143	-11.64725	-1.634175	0	0.342217	0.79719
2469	0	-13.30917	-12.5949	-0.7142762	0	0.247062	0.206488
2470	0	-13.23547	-11.89089	-1.344581	0	0.74379	0.179702
2471	0	-13.19287	-10.84553	-2.347339	0	0.79808	0.873046
2472	0	-14.40595	-11.07507	-3.33088	0	1.53139	0.873046
2473	0	-12.96178	-10.9844	-1.977384	0	0.843661	0.551634
2474	0	-12.87073	-11.03106	-1.839674	0	0.602756	0.689866
2475	0	-12.96876	-11.37764	-1.591112	0	0.417433	0.689866
2476	0	-12.96876	-11.37764	-1.591112	0	0.417433	0.689866
2477	0	-12.74051	-11.55279	-1.187721	0	0.416995	0.389545
2478	0	-12.70265	-11.30512	-1.397534	0	0.573427	0.389545
2479	0	-12.70265	-11.30512	-1.397534	0	0.573427	0.389545
2480	0	-13.62032	-11.13351	-2.486808	0	0.604427	1.17068
2481	0	-13.79062	-10.82757	-2.963056	0	1.19901	0.931178
2482	0	-14.85046	-10.97833	-3.872133	0	1.63787	1.17011
2483	0	-15.10484	-11.53771	-3.56713	0	0.656812	1.92376
2484	0	-12.75618	-11.25675	-1.499427	0	0.656812	0.382129
2485	0	-13.06887	-12.08992	-0.9789542	0	0.265321	0.385568
2486	0	-13.08477	-12.03542	-1.04935	0	0.265321	0.438053
2487	0	-13.10465	-12.01029	-1.094361	0	0.265321	0.471612
2488	0	-13.13575	-12.00169	-1.134052	0	0.263613	0.502912
2489	0	-12.79717	-11.37285	-1.424316	0	0.431317	0.551623
2490	0	-12.7422	-11.11985	-1.62235	0	0.578967	0.551623
2491	0	-12.79898	-11.02427	-1.774707	0	0.692561	0.551623
2492	0	-16.30917	-10.81125	-5.497919	0	1.71332	2.3068
2493	0	-14.84693	-11.19774	-3.64919	0	1.71332	0.928433
2494	0	-13.34707	-11.94942	-1.397648	0	0.791717	0.171341
2495	0	-12.99575	-11.341	-1.654757	0	0.431679	0.723073
2496	0	-13.01764	-10.87996	-2.137681	0	0.791736	0.723073
2497	0	-15.34233	-10.9447	-4.39763	0	1.75003	1.44975
2498	0	-13.85969	-11.07067	-2.789017	0	1.31854	0.681892
2499	0	-12.98631	-10.91381	-2.072496	0	0.827699	0.63851
2500	0	-13.89531	-11.0188	-2.876517	0	0.733736	1.33193
2501	0	-13.07527	-11.51737	-1.557899	0	0.371855	0.710682
2502	0	-13.57945	-11.48743	-2.092022	0	1.13367	0.347098
2503	0	-12.83812	-11.79346	-1.044664	0	0.352782	0.347098
2504	0	-13.87974	-11.61564	-2.264097	0	1.26196	0.347098
2505	0	-13.91193	-10.8501	-3.061829	0	1.26196	0.94187
2506	0	-13.36149	-10.80496	-2.556528	0	0.885223	0.94187
2507	0	-13.36149	-10.80496	-2.556528	0	0.885223	0.94187
2508	0	-19.4167	-12.62183	-6.794876	0	0.769617	4.21749
2509	0	-19.05342	-12.52731	-6.526109	0	0.769617	4.01711
2510	0	-19.17941	-10.69625	-8.483161	0	2.22875	4.01711
2511	0	-19.18801	-12.73905	-6.448959	0	0.712096	4.01711
2512	0	-13.23484	-10.90118	-2.333665	0	0.721951	0.938979
2513	0	-13.23484	-10.90118	-2.333665	0	0.721951	0.938979
2514	0	-13.23484	-10.90118	-2.333665	0	0.721951	0.938979
2515	0	-13.8465	-10.78277	-3.063734	0	0.998628	1.20663
2516	0	-13.24373	-10.90774	-2.33599	0	0.998628	0.664035
2517	0	-13.30794	-11.95077	-1.357172	0	0.268843	0.664035
2518	0	-12.86458	-11.80437	-1.060216	0	0.336124	0.375352
2519	0	-12.86916	-11.74755	-1.121603	0	0.336124	0.42112
2520	0	-14.14843	-13.11217	-1.036261	0	0.129417	0.564198
2521	0	-14.79638	-13.53583	-1.260554	0	0.105374	0.755469
2522	0	-15.49875	-14.64197	-0.8567846	0	0.0556083	0.504193
2523	0	-15.41659	-14.23147	-1.185113	0	0.0714549	0.73314
2524	0	-14.22442	-13.55967	-0.6647494	0	0.1117	0.304924
2525	0	-13.12581	-12.26722	-0.8585944	0	0.256226	0.304924
2526	0	-13.58885	-11.42376	-2.16509	0	0.453566	1.08168
2527	0	-12.90059	-11.28768	-1.612902	0	0.453566	0.66998
2528	0	-12.90059	-11.28768	-1.612902	0	0.453566	0.66998
2529	0	-13.4975	-12.00932	-1.488181	0	0.263515	0.767041
2530	0	-13.08913	-11.40211	-1.687017	0	0.411763	0.767041
2531	0	-13.17142	-11.45834	-1.713075	0	0.396124	0.802109
2532	0	-13.29627	-11.48542	-1.810852	0	0.396124	0.875009
2533	0	-13.68495	-10.83917	-2.845777	0	1.16774	0.875009
2534	0	-13.54609	-11.24933	-2.296758	0	1.16774	0.465673
2535	0	-13.15902	-11.99503	-1.163997	0	0.263053	0.525799
2536	0	-12.7504	-11.31927	-1.431131	0	0.462222	0.525799
2537	0	-13.46721	-10.8845	-2.582715	0	1.1014	0.745215
2538	0	-13.54843	-10.90448	-2.643945	0	1.14705	0.745215
2539	0	-13.64351	-10.93109	-2.712419	0	1.19811	0.745215
2540	0	-14.59298	-11.29751	-3.295469	0	1.63282	0.745215
2541	0	-12.93623	-11.06158	-1.874656	0	0.573488	0.745215
2542	0	-12.69964	-11.21193	-1.487715	0	0.573488	0.45672
2543	0	-12.73978	-11.12784	-1.611942	0	0.573488	0.549341
2544	0	-12.86941	-11.67262	-1.196794	0	0.573488	0.239816
2545	0	-13.68144	-11.87167	-1.809764	0	0.310707	0.959615
2546	0	-13.24671	-10.98635	-2.260362	0	0.646663	0.959615
2547	0	-14.05044	-10.80395	-3.246488	0	1.26225	1.07926
2548	0	-14.05044	-10.80395	-3.246488	0	1.26225	1.07926
2549	0	-15.22551	-11.20321	-4.022295	0	1.84068	1.07926
2550	0	-14.82933	-10.81012	-4.019213	0	1.46975	1.44789
2551	0	-14.99689	-12.6917	-2.305196	0	1.46975	0.169953
2552	0	-14.2877	-11.0059	-3.281802	0	1.46975	0.898089
2553	0	-13.21845	-11.05794	-2.160513	0	0.592408	0.939424
2554	0	-13.71695	-10.80818	-2.908776	0	1.1503	0.939424
2555	0	-14.38506	-10.87556	-3.509503	0	1.43474	1.10287
2556	0	-14.26779	-10.93584	-3.331946	0	1.43474	0.970483
2557	0	-13.00441	-11.80558	-1.198834	0	0.303727	0.511099
2558	0	-12.88917	-11.93713	-0.9520458	0	0.375429	0.255397
2559	0	-13.78799	-13.08193	-0.7060591	0	0.375429	0.0719946
2560	0	-14.90977	-12.82812	-2.081649	0	1.34513	0.127901
2561	0	-13.12596	-11.46465	-1.661309	0	0.391243	0.768394
2562	0	-13.32405	-11.77094	-1.553103	0	0.310567	0.768394
2563	0	-13.50804	-11.94159	-1.566457	0	0.279291	0.809626
2564	0	-13.54246	-11.95091	-1.591555	0	0.279291	0.828339
2565	0	-13.54246	-11.95091	-1.591555	0	0.279291	0.828339
2566	0	-13.51859	-10.98552	-2.533071	0	0.687781	1.12182
2567	0	-12.91795	-10.92692	-1.991027	0	0.74947	0.655997
2568	0	-12.87258	-10.9605	-1.912078	0	0.690607	0.655997
2569	0	-13.04997	-10.8981	-2.151871	0	0.869392	0.655997
2570	0	-13.83084	-10.91554	-2.915307	0	1.2687	0.825889
2571	0	-14.47465	-11.5808	-2.893858	0	0.525042	1.55356
2572	0	-13.1699	-11.89934	-1.27056	0	0.278533	0.589769
2573	0	-13.16329	-11.89031	-1.272979	0	0.280337	0.589769
2574	0	-12.79194	-11.03002	-1.761915	0	0.644877	0.589769
2575	0	-13.37571	-12.16824	-1.207469	0	0.231495	0.589769
2576	0	-14.71746	-11.22529	-3.492173	0	0.759309	1.76538
2577	0	-12.97913	-11.98795	-0.9911789	0	0.291762	0.368241
2578	0	-13.46409	-12.7947	-0.6693887	0	0.291762	0.128321
2579	0	-13.31046	-11.84501	-1.465458	0	0.291762	0.721853
2580	0	-13.31046	-11.84501	-1.465458	0	0.291762	0.721853
2581	0	-13.45864	-12.78798	-0.6706642	0	0.291762	0.129272
2582	0	-13.48857	-12.21649	-1.272073	0	0.740159	0.129272
2583	0	-13.89051	-12.36814	-1.522371	0	0.214709	0.841339
2584	0	-13.89051	-12.36814	-1.522371	0	0.214709	0.841339
2585	0	-14.65542	-11.21113	-3.444293	0	1.64765	0.841339
2586	0	-14.87239	-11.00284	-3.869548	0	1.65713	1.14892
2587	0	-13.10007	-12.19254	-0.9075343	0	0.437014	0.160625
2588	0	-13.02986	-11.58019	-1.44967	0	0.35279	0.649054
2589	0	-13.02986	-11.58019	-1.44967	0	0.35279	0.649054
2590	0	-13.35648	-10.98198	-2.374501	0	0.664655	1.02672
2591	0	-15.06889	-10.82392	-4.244971	0	1.54552	1.54044
2592	0	-12.98587	-10.92956	-2.056311	0	0.689835	0.764306
2593	0	-12.84053	-11.02931	-1.811217	0	0.611751	0.659655
2594	0	-14.78723	-10.89116	-3.896068	0	1.06176	1.76406
2595	0	-13.6956	-10.83037	-2.865239	0	0.878418	1.17884
2596	0	-13.6956	-10.83037	-2.865239	0	0.878418	1.17884
2597	0	-13.7551	-10.86777	-2.887333	0	0.843004	1.23073
2598	0	-13.71174	-11.04355	-2.668191	0	0.679617	1.23073
2599	0	-15.27513	-11.84475	-3.430373	0	0.54652	1.93209
2600	0	-12.81954	-11.77635	-1.043184	0	0.435348	0.263428
2601	0	-12.93464	-11.53636	-1.398273	0	0.700095	0.263428
2602	0	-14.96251	-12.36535	-2.597157	0	1.59396	0.263428
2603	0	-12.79153	-11.60107	-1.190466	0	0.37926	0.429326
2604	0	-15.56594	-12.4401	-3.125842	0	0.37926	1.8723
2605	0	-13.51361	-11.59447	-1.919138	0	0.37926	0.972608
2606	0	-13.28237	-12.47313	-0.8092416	0	0.394617	0.129737
2607	0	-16.56007	-14.49571	-2.064362	0	1.42785	0.0322914
2608	0	-15.0424	-13.71971	-1.322691	0	0.87488	0.0322914
2609	0	-14.15181	-12.76371	-1.388094	0	0.87488	0.0810543
2610	0	-15.96563	-13.68212	-2.283508	0	1.54248	0.0810543
2611	0	-13.25864	-10.93496	-2.323677	0	1.016	0.637484
2612	0	-13.28908	-10.94138	-2.3477	0	1.03391	0.637484
2613	0	-13.28908	-10.94138	-2.3477	0	1.03391	0.637484
2614	0	-13.72584	-11.96959	-1.756247	0	1.03391	0.19651
2615	0	-14.03049	-12.10284	-1.927653	0	1.16171	0.19651
2616	0	-14.85497	-10.83604	-4.018928	0	1.16171	1.75572
2617	0	-14.35151	-12.27707	-2.07444	0	1.27671	0.190953
2618	0	-14.42681	-13.85402	-0.5727922	0	0.101649	0.246414
2619	0	-15.28052	-14.76195	-0.518565	0	0.0612182	0.246414
2620	0	-14.02225	-12.59964	-1.422609	0	0.18346	0.798207
2621	0	-13.88739	-11.85949	-2.027895	0	0.335681	1.09727
2622	0	-14.05161	-12.0847	-1.966914	0	0.290215	1.09727
2623	0	-13.55036	-11.29134	-2.259021	0	0.508004	1.09727
2624	0	-13.47245	-11.26848	-2.203966	0	0.508004	1.05623
2625	0	-13.3513	-11.15428	-2.197017	0	0.551012	1.00804
2626	0	-13.23001	-11.81435	-1.415658	0	0.780486	0.195999
2627	0	-14.06223	-11.54357	-2.518663	0	0.47321	1.32565
2628	0	-13.05626	-11.776	-1.280266	0	0.672605	0.202934
2629	0	-12.92956	-11.58534	-1.344218	0	0.672605	0.250616
2630	0	-13.13435	-11.59092	-1.543435	0	0.351415	0.720338
2631	0	-12.9267	-10.93643	-1.99027	0	0.697732	0.707171
2632	0	-13.72038	-11.23141	-2.488971	0	0.565459	1.21127
2633	0	-14.63018	-10.87824	-3.751942	0	1.5071	1.21127
2634	0	-13.80264	-10.80187	-3.000777	0	0.94705	1.21127
2635	0	-14.82031	-11.00622	-3.814083	0	0.94705	1.81765
2636	0	-15.79512	-12.85789	-2.937224	0	0.293283	1.81765
2637	0	-14.94472	-11.59655	-3.348168	0	0.599674	1.81765
2638	0	-17.1847	-10.798	-6.386701	0	1.866	2.81679
2639	0	-14.3953	-10.87518	-3.520115	0	0.983853	1.56167
2640	0	-15.23244	-10.85158	-4.380855	0	1.6256	1.56167
2641	0	-15.21325	-12.6315	-2.581753	0	1.6256	0.220297
2642	0	-13.08657	-11.69623	-1.390341	0	0.737312	0.220297
2643	0	-13.53716	-11.92933	-1.607832	0	0.931462	0.188304
2644	0	-13.99095	-10.83924	-3.151704	0	0.931462	1.33938
2645	0	-14.723	-10.83251	-3.89049	0	1.48228	1.33938
2646	0	-14.38316	-10.79346	-3.589702	0	1.33771	1.2597
2647	0	-13.93634	-11.00149	-2.934852	0	1.33771	0.771456
2648	0	-15.07192	-11.27156	-3.800361	0	1.80494	0.949529
2649	0	-13.23231	-10.96722	-2.265088	0	0.660272	0.949529
2650	0	-13.23192	-10.97061	-2.261305	0	0.657451	0.949529
2651	0	-12.89179	-11.55351	-1.338276	0	0.657451	0.261339
2652	0	-13.20183	-10.96668	-2.235154	0	0.657451	0.930032
2653	0	-13.20183	-10.96668	-2.235154	0	0.657451	0.930032
2654	0	-13.2056	-10.94534	-2.260255	0	0.676166	0.930032
2655	0	-13.2056	-10.94534	-2.260255	0	0.676166	0.930032
2656	0	-12.83726	-10.98544	-1.851815	0	0.676166	0.625508
2657	0	-13.25278	-10.9456	-2.307181	0	1.01568	0.625508
2658	0	-14.30431	-10.92678	-3.377524	0	0.904108	1.5351
2659	0	-14.30431	-10.92678	-3.377524	0	0.904108	1.5351
2660	0	-13.11574	-10.88246	-2.233278	0	0.906146	0.679938
2661	0	-13.96033	-11.13561	-2.824716	0	1.36695	0.660094
2662	0	-12.94099	-11.40049	-1.540501	0	0.409471	0.660094
2663	0	-12.83957	-11.0362	-1.803376	0	0.605465	0.660094
2664	0	-12.69549	-11.24369	-1.451797	0	0.541751	0.461678
2665	0	-12.89392	-11.77703	-1.11689	0	0.532044	0.221686
2666	0	-14.35232	-12.17317	-2.179152	0	1.32404	0.221686
2667	0	-12.94376	-10.91675	-2.027011	0	0.730826	0.70147
2668	0	-13.10282	-10.88982	-2.212999	0	0.730826	0.840138
2669	0	-13.08994	-11.16031	-1.929636	0	0.519557	0.840138
2670	0	-17.92858	-11.66692	-6.26166	0	2.81764	1.77192
2671	0	-17.71611	-12.48519	-5.230927	0	2.81764	1.00343
2672	0	-13.73604	-10.78374	-2.952299	0	1.11874	1.00343
2673	0	-13.52022	-11.42136	-2.098862	0	1.11874	0.367125
2674	0	-13.4312	-11.15524	-2.275963	0	1.11874	0.499168
2675	0	-15.07086	-11.69845	-3.372411	0	1.81612	0.619279
2676	0	-12.74132	-11.09629	-1.645035	0	0.622354	0.525149
2677	0	-12.72461	-11.21338	-1.511229	0	0.522591	0.525149
2678	0	-17.27929	-13.04496	-4.234325	0	2.55287	0.525149
2679	0	-16.00225	-12.34211	-3.660143	0	2.12477	0.525149
2680	0	-14.86008	-12.07578	-2.784296	0	1.6401	0.356809
2681	0	-14.93287	-10.94351	-3.989368	0	1.6401	1.25528
2682	0	-12.75756	-11.4982	-1.259367	0	0.409649	0.450309
2683	0	-12.76307	-11.13741	-1.625659	0	0.682748	0.450309
2684	0	-12.81924	-11.35606	-1.463181	0	0.682748	0.329169
2685	0	-12.77017	-11.20581	-1.564365	0	0.682748	0.40461
2686	0	-12.97584	-11.51372	-1.46211	0	0.372428	0.638691
2687	0	-13.97536	-11.07775	-2.897614	0	1.36757	0.713829
2688	0	-12.9756	-11.19023	-1.785368	0	0.498302	0.753831
2689	0	-16.12214	-11.68787	-4.434266	0	0.756083	2.47101
2690	0	-13.94234	-10.8113	-3.131042	0	0.962227	1.29321
2691	0	-13.14925	-11.15969	-1.989555	0	0.962227	0.442143
2692	0	-13.14925	-11.15969	-1.989555	0	0.962227	0.442143
2693	0	-13.11782	-11.15216	-1.965659	0	0.944411	0.442143
2694	0	-12.69796	-11.22846	-1.469495	0	0.574482	0.442143
2695	0	-12.73032	-11.40066	-1.329658	0	0.574482	0.337883
2696	0	-16.11617	-11.69723	-4.418939	0	0.750562	2.4651
2697	0	-15.44662	-10.84242	-4.604199	0	1.65696	1.69683
2698	0	-17.37006	-11.50682	-5.863235	0	2.59567	1.69683
2699	0	-14.57939	-11.14768	-3.431715	0	0.782781	1.69683
2700	0	-14.6228	-10.92667	-3.696132	0	0.979925	1.69683
2701	0	-14.6228	-10.92667	-3.696132	0	0.979925	1.69683
2702	0	-12.92298	-11.18211	-1.740874	0	0.812325	0.406634
2703	0	-14.71768	-11.91823	-2.799451	0	1.61272	0.395491
2704	0	-15.84308	-12.5893	-3.253777	0	1.98274	0.364203
2705	0	-16.40553	-13.36886	-3.036663	0	1.98274	0.202328
2706	0	-13.69809	-11.91916	-1.77893	0	1.03995	0.207381
2707	0	-14.05632	-11.43623	-2.620092	0	0.519757	1.35473
2708	0	-14.05632	-11.43623	-2.620092	0	0.519757	1.35473
2709	0	-12.69626	-11.3871	-1.309161	0	0.519757	0.377326
2710	0	-12.70996	-11.20589	-1.504071	0	0.605462	0.436942
2711	0	-12.71111	-11.18442	-1.526691	0	0.605462	0.453807
2712	0	-13.80554	-11.11097	-2.694561	0	1.29849	0.63152
2713	0	-13.74604	-12.65818	-1.087856	0	0.649164	0.0829193
2714	0	-15.6007	-13.7158	-1.884906	0	1.27413	0.0522176
2715	0	-13.9451	-10.97879	-2.966312	0	0.776039	1.35658
2716	0	-14.91749	-12.67074	-2.246749	0	0.239549	1.35658
2717	0	-14.30792	-11.75093	-2.556993	0	0.428754	1.39869
2718	0	-14.03017	-11.15093	-2.879243	0	0.669017	1.39869
2719	0	-13.11257	-11.35222	-1.760357	0	0.895848	0.337637
2720	0	-12.84516	-11.81544	-1.029719	0	0.3511	0.337637
2721	0	-13.41555	-10.81513	-2.600422	0	0.859252	1.00057
2722	0	-14.06377	-12.29087	-1.772904	0	0.242273	1.00057
2723	0	-13.57877	-10.77764	-2.801131	0	1.0089	1.00057
2724	0	-13.3936	-11.29602	-2.097573	0	0.484339	1.00057
2725	0	-13.67253	-10.7789	-2.893625	0	1.07786	1.00057
2726	0	-13.69736	-10.77556	-2.921796	0	1.07786	1.02157
2727	0	-13.61826	-10.78869	-2.82957	0	1.07786	0.952809
2728	0	-12.80713	-11.7318	-1.075328	0	0.458469	0.264273
2729	0	-13.39443	-12.69468	-0.6997477	0	0.310078	0.132639
2730	0	-13.42841	-12.74744	-0.6809767	0	0.296083	0.132639
2731	0	-13.27035	-11.59441	-1.675941	0	0.35751	0.813036
2732	0	-13.02986	-11.60455	-1.425308	0	0.346184	0.637496
2733	0	-13.22402	-11.88653	-1.337489	0	0.280708	0.637496
2734	0	-13.03921	-12.1485	-0.8907091	0	0.280708	0.304386
2735	0	-13.07527	-11.42483	-1.650439	0	0.847146	0.304386
2736	0	-12.89325	-11.79566	-1.097593	0	0.5188	0.220542
2737	0	-12.69301	-11.28937	-1.403634	0	0.5188	0.44872
2738	0	-12.7319	-11.50279	-1.229116	0	0.5188	0.318603
2739	0	-13.34054	-11.46315	-1.877388	0	1.00214	0.318603
2740	0	-12.76611	-11.41805	-1.348059	0	0.607481	0.318603
2741	0	-12.76216	-11.42231	-1.339855	0	0.601365	0.318603
2742	0	-13.50816	-11.52422	-1.983946	0	1.08158	0.318603
2743	0	-13.05602	-12.15661	-0.8994097	0	0.272828	0.318754
2744	0	-12.82253	-11.79074	-1.031788	0	0.371526	0.318754
2745	0	-12.78721	-11.40043	-1.386776	0	0.636197	0.318754
2746	0	-12.87812	-10.99465	-1.883464	0	0.636197	0.689074
2747	0	-12.86793	-11.06302	-1.804907	0	0.577626	0.689074
2748	0	-12.96437	-11.0549	-1.909469	0	0.577626	0.767034
2749	0	-13.19989	-10.91136	-2.288531	0	0.708243	0.919037
2750	0	-13.34574	-11.45394	-1.891801	0	0.41245	0.919037
2751	0	-13.27249	-11.43544	-1.837047	0	0.41245	0.878214
2752	0	-13.50267	-11.79443	-1.70824	0	0.316414	0.878214
2753	0	-13.64794	-11.83994	-1.808003	0	0.316414	0.952594
2754	0	-13.45988	-10.78735	-2.672536	0	0.960991	0.952594
2755	0	-13.32652	-10.81258	-2.513938	0	0.960991	0.834347
2756	0	-13.47368	-10.82436	-2.649316	0	1.06193	0.834347
2757	0	-13.32732	-11.17134	-2.155981	0	1.06193	0.466527
2758	0	-13.3983	-11.37524	-2.023059	0	1.06193	0.367423
2759	0	-13.39325	-10.87646	-2.516796	0	1.06193	0.735542
2760	0	-15.23824	-10.9848	-4.253436	0	1.06193	2.03034
2761	0	-14.83994	-10.90143	-3.938506	0	1.06193	1.79554
2762	0	-14.83994	-10.90143	-3.938506	0	1.06193	1.79554
2763	0	-14.76641	-11.18211	-3.584302	0	0.79784	1.79554
2764	0	-12.91206	-11.21095	-1.701111	0	0.798593	0.39072
2765	0	-16.58551	-10.89885	-5.686662	0	2.00843	2.15242
2766	0	-15.42902	-11.24979	-4.179227	0	0.884518	2.15242
2767	0	-12.88417	-10.95564	-1.928527	0	0.68955	0.669318
2768	0	-14.41184	-11.02214	-3.389698	0	0.841613	1.60667
2769	0	-12.97144	-11.20492	-1.766523	0	0.841613	0.396469
2770	0	-12.82804	-11.68885	-1.13919	0	0.355638	0.414718
2771	0	-13.93694	-11.50261	-2.434335	0	1.32127	0.414718
2772	0	-14.07646	-11.56613	-2.510329	0	1.37793	0.414718
2773	0	-14.86622	-11.3614	-3.504816	0	1.74151	0.792609
2774	0	-12.99926	-11.05694	-1.942324	0	0.576546	0.792609
2775	0	-12.89702	-11.94766	-0.9493642	0	0.34699	0.281837
2776	0	-13.02283	-12.14613	-0.8766993	0	0.292813	0.281837
2777	0	-13.61397	-12.92252	-0.6914537	0	0.174522	0.262012
2778	0	-13.74706	-11.1909	-2.556158	0	0.592531	1.23429
2779	0	-12.71412	-11.30371	-1.410412	0	0.592531	0.380043
2780	0	-12.81264	-11.35685	-1.45579	0	0.676732	0.329674
2781	0	-14.53563	-11.11077	-3.424863	0	0.799809	1.6747
2782	0	-14.93525	-11.23052	-3.704729	0	0.799809	1.88336
2783	0	-13.11172	-11.45532	-1.656403	0	0.860359	0.29562
2784	0	-13.26375	-10.81759	-2.446159	0	0.92082	0.823984
2785	0	-17.7829	-12.04947	-5.733438	0	2.83199	1.36374
2786	0	-17.7829	-12.04947	-5.733438	0	2.83199	1.36374
2787	0	-14.75978	-11.08948	-3.670303	0	0.86373	1.79377
2788	0	-14.7828	-11.28515	-3.49765	0	0.735003	1.79377
2789	0	-13.78863	-11.5041	-2.284527	0	0.448193	1.1761
2790	0	-13.50284	-11.96186	-1.540975	0	0.274295	0.795624
2791	0	-13.99372	-12.1249	-1.868819	0	0.274295	1.04006
2792	0	-13.37824	-10.99734	-2.380899	0	0.656091	1.04006
2793	0	-12.86158	-11.39626	-1.465322	0	0.702572	0.310941
2794	0	-13.46674	-10.80372	-2.663017	0	0.887962	1.01853
2795	0	-14.84953	-11.10855	-3.740987	0	1.69167	1.01853
2796	0	-14.9715	-11.15786	-3.813639	0	1.74584	1.01853
2797	0	-14.9715	-11.15786	-3.813639	0	1.74584	1.01853
2798	0	-12.96954	-11.3824	-1.587145	0	0.789316	0.315026
2799	0	-13.89124	-11.69471	-2.196537	0	1.24367	0.315026
2800	0	-12.9662	-11.38213	-1.584067	0	0.787021	0.315026
2801	0	-13.51954	-11.25498	-2.264552	0	0.521458	1.08794
2802	0	-14.40919	-11.5638	-2.845392	0	0.521458	1.521
2803	0	-14.11039	-10.78683	-3.323559	0	1.25252	1.14646
2804	0	-13.5611	-11.01531	-2.545797	0	0.672634	1.14646
2805	0	-14.51347	-11.53922	-2.97425	0	0.550561	1.58798
2806	0	-12.85328	-11.86755	-0.9857367	0	0.377285	0.27866
2807	0	-14.66629	-11.68556	-2.98073	0	0.512002	1.63137
2808	0	-14.66629	-11.68556	-2.98073	0	0.512002	1.63137
2809	0	-12.96085	-11.16334	-1.797508	0	0.512002	0.749181
2810	0	-13.26897	-10.84875	-2.420223	0	0.976285	0.749181
2811	0	-13.2626	-11.20823	-2.054376	0	1.02069	0.432008
2812	0	-13.0205	-11.14954	-1.870962	0	0.883941	0.432008
2813	0	-14.21397	-11.57893	-2.635037	0	1.44368	0.441952
2814	0	-17.24739	-10.97854	-6.268852	0	1.44368	3.15124
2815	0	-14.71515	-11.70155	-3.013603	0	1.65867	0.509205
2816	0	-16.06452	-11.7656	-4.298923	0	0.709861	2.41632
2817	0	-12.96767	-11.40865	-1.55902	0	0.40633	0.677042
2818	0	-13.45489	-11.501	-1.953888	0	0.40633	0.971447
2819	0	-13.42549	-11.44976	-1.975721	0	0.422609	0.971447
2820	0	-14.93355	-11.92301	-3.01054	0	0.460792	1.7048
2821	0	-14.93355	-11.92301	-3.01054	0	0.460792	1.7048
2822	0	-13.80925	-11.19849	-2.610767	0	0.599133	1.2684
2823	0	-15.06872	-13.01165	-2.057071	0	0.18631	1.2684
2824	0	-12.81914	-11.70687	-1.112269	0	0.359133	0.391152
2825	0	-12.77777	-11.22782	-1.54995	0	0.685458	0.391152
2826	0	-15.69064	-10.82043	-4.870206	0	1.43248	2.11964
2827	0	-14.43785	-12.02333	-2.414523	0	1.43248	0.288738
2828	0	-16.74998	-11.84865	-4.901334	0	2.45431	1.12102
2829	0	-16.74428	-12.22006	-4.524224	0	2.45431	0.839855
2830	0	-13.76231	-11.49266	-2.269647	0	0.449104	1.1641
2831	0	-13.73824	-11.48133	-2.256912	0	0.450334	1.15337
2832	0	-12.77103	-11.10192	-1.669102	0	0.574195	0.591252
2833	0	-12.76675	-11.10468	-1.662072	0	0.574195	0.58601
2834	0	-13.07008	-11.76619	-1.303883	0	0.307138	0.58601
2835	0	-12.82476	-11.349	-1.475767	0	0.435291	0.58601
2836	0	-12.82476	-11.349	-1.475767	0	0.435291	0.58601
2837	0	-13.57112	-11.08305	-2.488073	0	1.19004	0.58601
2838	0	-15.21872	-10.86163	-4.35709	0	1.21395	1.9556
2839	0	-15.21872	-10.86163	-4.35709	0	1.21395	1.9556
2840	0	-15.06268	-11.10672	-3.955961	0	0.914879	1.9556
2841	0	-13.54966	-10.79581	-2.753853	0	0.914879	1.05933
2842	0	-13.82789	-10.82457	-3.00332	0	0.914879	1.24533
2843	0	-13.48045	-10.79406	-2.686395	0	0.914879	1.00904
2844	0	-13.06201	-11.00333	-2.05868	0	0.914879	0.541029
2845	0	-12.73344	-11.14253	-1.59091	0	0.566119	0.541029
2846	0	-12.73344	-11.14253	-1.59091	0	0.566119	0.541029
2847	0	-12.73344	-11.14253	-1.59091	0	0.566119	0.541029
2848	0	-13.07032	-11.974	-1.096322	0	0.566119	0.172276
2849	0	-13.40139	-11.45011	-1.951288	0	0.419789	0.95605
2850	0	-13.67321	-10.7937	-2.879504	0	1.11185	0.95605
2851	0	-14.32455	-10.96734	-3.357216	0	1.46802	0.95605
2852	0	-13.0418	-11.18107	-1.860727	0	0.505556	0.802763
2853	0	-12.69209	-11.37042	-1.321669	0	0.505556	0.400853
2854	0	-12.69279	-11.37715	-1.315646	0	0.501065	0.400853
2855	0	-14.6005	-11.29306	-3.307442	0	1.63547	0.751484
2856	0	-14.64191	-11.32641	-3.315497	0	0.683271	1.70969
