Iteration	Posterior	Likelihood	Prior	is_irreverisible	rates[1]	rates[2]
127	-13.68385	-11.82231	-1.86154	0	0.324909	0.984016
128	-12.93341	-12.01687	-0.9165462	0	0.33835	0.266008
129	-13.3444	-11.60179	-1.742614	0	0.954248	0.266008
130	-13.23444	-11.41082	-1.823615	0	0.954248	0.326401
131	-13.23444	-11.41082	-1.823615	0	0.954248	0.326401
132	-12.76513	-11.39316	-1.371964	0	0.617507	0.326401
133	-12.81374	-11.76832	-1.045418	0	0.374042	0.326401
134	-12.81374	-11.76832	-1.045418	0	0.374042	0.326401
135	-13.53864	-11.51782	-2.020815	0	1.10128	0.326401
136	-12.72515	-11.51045	-1.214702	0	0.500256	0.326401
137	-13.18116	-11.45398	-1.727176	0	0.906185	0.302561
138	-15.185	-11.53805	-3.64695	0	1.86958	0.770508
139	-13.04322	-10.87766	-2.165558	0	0.765085	0.770508
140	-12.97	-10.99985	-1.970155	0	0.619397	0.770508
141	-12.98061	-11.81896	-1.16165	0	0.304354	0.482748
142	-13.72554	-12.75507	-0.970473	0	0.161817	0.482748
143	-13.5875	-12.87148	-0.7160208	0	0.175574	0.279277
144	-13.54836	-12.82515	-0.7232149	0	0.180938	0.279277
145	-13.51714	-12.72483	-0.7923105	0	0.180938	0.330793
146	-16.91321	-15.04398	-1.869228	0	0.0606766	1.25398
147	-16.91321	-15.04398	-1.869228	0	0.0606766	1.25398
148	-16.91321	-15.04398	-1.869228	0	0.0606766	1.25398
149	-16.1164	-15.7564	-0.3599991	0	0.044483	0.144926
150	-15.79767	-15.1817	-0.615974	0	0.044483	0.335775
151	-14.27962	-13.57951	-0.7001035	0	0.107208	0.335775
152	-12.7247	-11.5377	-1.187006	0	0.470232	0.335775
153	-16.24151	-10.93999	-5.301519	0	1.971	1.9027
154	-16.24151	-10.93999	-5.301519	0	1.971	1.9027
155	-16.39887	-10.98524	-5.413627	0	2.05458	1.9027
156	-15.02891	-10.86678	-4.162127	0	1.59809	1.42611
157	-13.74876	-11.31194	-2.436821	0	0.528514	1.20933
158	-12.79685	-11.32429	-1.472559	0	0.674552	0.344357
159	-12.71185	-11.45198	-1.259872	0	0.515978	0.344357
160	-12.97502	-11.31228	-1.662737	0	0.816345	0.344357
161	-14.78976	-12.06765	-2.722116	0	1.60619	0.344357
162	-15.69253	-12.5532	-3.139327	0	1.91726	0.344357
163	-17.42174	-11.67764	-5.744108	0	0.948664	3.25502
164	-17.4082	-11.63981	-5.768394	0	0.966771	3.25502
165	-16.05488	-12.47239	-3.582488	0	2.11962	0.472401
166	-16.05488	-12.47239	-3.582488	0	2.11962	0.472401
167	-16.49838	-11.03289	-5.46549	0	2.11962	1.87633
168	-16.81082	-10.94145	-5.869373	0	2.11962	2.17745
169	-15.64711	-11.74984	-3.897261	0	0.649261	2.17745
170	-13.14762	-11.94132	-1.206306	0	0.649261	0.171136
171	-13.08361	-11.97152	-1.112095	0	0.579019	0.171136
172	-13.37767	-10.84328	-2.53439	0	1.0317	0.778887
173	-12.98154	-10.99395	-1.987598	0	0.624024	0.778887
174	-13.04868	-11.9916	-1.057079	0	0.274629	0.434507
175	-14.46162	-11.71208	-2.749539	0	1.53649	0.434507
176	-14.46162	-11.71208	-2.749539	0	1.53649	0.434507
177	-14.46162	-11.71208	-2.749539	0	1.53649	0.434507
178	-14.51098	-10.98396	-3.527028	0	1.53649	1.01419
179	-14.13447	-10.86212	-3.272345	0	1.3466	1.01419
180	-13.11698	-10.85191	-2.265071	0	0.864362	0.745426
181	-13.77716	-12.62089	-1.156267	0	0.173644	0.609445
182	-13.43206	-12.2059	-1.226168	0	0.22576	0.609445
183	-12.81163	-11.0111	-1.800529	0	0.653991	0.609445
184	-12.84776	-11.33908	-1.508677	0	0.436393	0.609445
185	-12.75162	-11.62833	-1.123283	0	0.436393	0.322104
186	-13.01388	-12.07726	-0.9366184	0	0.436393	0.182931
187	-15.04846	-11.06513	-3.98333	0	0.945743	1.94514
188	-16.11454	-10.88576	-5.228782	0	1.87432	1.94514
189	-16.11454	-10.88576	-5.228782	0	1.87432	1.94514
190	-15.71615	-10.81319	-4.902957	0	1.6314	1.94514
191	-14.74147	-11.89165	-2.84982	0	1.6314	0.414367
192	-13.25007	-11.93178	-1.318299	0	0.731878	0.172018
193	-14.71275	-11.36442	-3.348332	0	0.675487	1.74196
194	-13.22678	-11.41674	-1.810045	0	0.94761	0.322921
195	-15.44945	-11.16711	-4.282339	0	0.94761	2.16621
196	-16.6783	-10.91411	-5.764194	0	2.05245	2.16621
197	-12.69751	-11.39478	-1.30273	0	0.481232	0.411056
198	-12.89921	-11.02	-1.879213	0	0.607862	0.71424
199	-13.65714	-10.77297	-2.88417	0	1.01834	1.05303
200	-17.01567	-10.83631	-6.179357	0	2.00928	2.51891
201	-14.80101	-11.40381	-3.397201	0	1.71822	0.735655
202	-12.92383	-11.02898	-1.894851	0	0.598106	0.735655
203	-12.92383	-11.02898	-1.894851	0	0.598106	0.735655
204	-12.92383	-11.02898	-1.894851	0	0.598106	0.735655
205	-14.381	-11.15849	-3.222511	0	1.53807	0.785567
206	-13.04747	-11.26121	-1.786254	0	0.467226	0.785567
207	-12.71414	-11.15923	-1.554909	0	0.599951	0.480356
208	-12.90132	-11.70297	-1.198349	0	0.334108	0.480356
209	-13.35389	-12.0893	-1.264587	0	0.243994	0.619856
210	-13.49979	-11.01785	-2.481939	0	1.15162	0.619856
211	-14.37774	-12.7826	-1.595147	0	1.01999	0.0903224
212	-14.37774	-12.7826	-1.595147	0	1.01999	0.0903224
213	-13.33621	-11.3966	-1.939606	0	1.01999	0.347144
214	-13.03995	-11.82512	-1.214829	0	0.29743	0.529321
215	-13.742	-11.02915	-2.71285	0	1.26276	0.680882
216	-13.18432	-10.88606	-2.298264	0	0.953654	0.680882
217	-13.32869	-12.59253	-0.7361606	0	0.225438	0.244428
218	-13.14451	-11.61471	-1.529803	0	0.817161	0.244428
219	-13.27675	-11.64635	-1.630399	0	0.892163	0.244428
220	-13.07035	-11.747	-1.323353	0	0.699046	0.208618
221	-14.45695	-12.26863	-2.188315	0	1.34394	0.208618
222	-12.95002	-12.01121	-0.9388058	0	0.412336	0.208618
223	-12.95002	-12.01121	-0.9388058	0	0.412336	0.208618
224	-12.9369	-11.39255	-1.544342	0	0.412336	0.660093
225	-13.63802	-11.01679	-2.621228	0	1.21524	0.660093
226	-13.57182	-10.99516	-2.576658	0	1.18201	0.660093
227	-13.67823	-10.77192	-2.906309	0	1.02524	1.06265
228	-13.67823	-10.77192	-2.906309	0	1.02524	1.06265
229	-14.88909	-11.08313	-3.805957	0	1.69599	1.06265
230	-14.88909	-11.08313	-3.805957	0	1.69599	1.06265
231	-14.88909	-11.08313	-3.805957	0	1.69599	1.06265
232	-15.03332	-11.14041	-3.892908	0	1.76082	1.06265
233	-13.60654	-10.78128	-2.825261	0	0.964808	1.06265
234	-16.27437	-12.42386	-3.85051	0	2.23134	0.560519
235	-12.81598	-11.39304	-1.422935	0	0.421391	0.560519
236	-12.78282	-11.31462	-1.468201	0	0.455141	0.560519
237	-13.12157	-12.19797	-0.9236061	0	0.455141	0.154481
238	-13.75705	-11.74929	-2.007756	0	1.14748	0.270464
239	-13.6127	-11.50153	-2.111172	0	1.14824	0.346804
240	-14.71079	-10.77957	-3.931226	0	1.27844	1.5736
241	-13.39762	-10.79471	-2.602919	0	0.95238	0.9093
242	-13.50524	-11.73044	-1.774801	0	0.334953	0.9093
243	-16.9155	-13.80754	-3.107962	0	0.207173	2.03106
244	-13.48746	-12.33937	-1.148092	0	0.207173	0.569821
245	-13.74521	-12.64576	-1.099448	0	0.170905	0.569821
246	-13.74521	-12.64576	-1.099448	0	0.170905	0.569821
247	-13.84234	-12.88822	-0.9541152	0	0.149218	0.483151
248	-13.54081	-12.53844	-1.002369	0	0.185195	0.483151
249	-13.03854	-11.07426	-1.964286	0	0.90238	0.483151
250	-14.8388	-11.06254	-3.776259	0	0.90238	1.83412
251	-14.8388	-11.06254	-3.776259	0	0.90238	1.83412
252	-13.303	-11.76173	-1.541278	0	0.857085	0.21306
253	-12.70685	-11.26321	-1.443632	0	0.592703	0.404639
254	-12.82595	-11.69995	-1.126002	0	0.355885	0.404639
255	-12.82595	-11.69995	-1.126002	0	0.355885	0.404639
256	-12.82593	-11.70015	-1.125778	0	0.355885	0.404472
257	-13.05781	-11.56948	-1.488334	0	0.355885	0.674786
258	-13.07413	-11.59541	-1.478723	0	0.34872	0.674786
259	-12.92055	-10.92881	-1.991742	0	0.765507	0.640494
260	-12.92055	-10.92881	-1.991742	0	0.765507	0.640494
261	-14.41847	-11.12428	-3.294195	0	0.765507	1.61157
262	-14.41847	-11.12428	-3.294195	0	0.765507	1.61157
263	-14.41847	-11.12428	-3.294195	0	0.765507	1.61157
264	-15.13434	-12.43212	-2.702219	0	0.324143	1.61157
265	-12.89689	-11.79121	-1.105686	0	0.324143	0.421234
266	-15.19124	-12.11121	-3.080025	0	1.79617	0.421234
267	-14.70328	-10.77868	-3.924603	0	1.28236	1.56474
268	-14.55793	-12.5253	-2.032627	0	1.28236	0.154125
269	-14.2966	-11.32796	-2.968632	0	0.616693	1.51766
270	-14.24554	-11.13605	-3.10949	0	0.721714	1.51766
271	-14.77143	-10.78291	-3.988521	0	1.3771	1.51766
272	-14.77143	-10.78291	-3.988521	0	1.3771	1.51766
273	-13.78055	-10.77439	-3.006163	0	1.01233	1.15
274	-13.18291	-10.84678	-2.336124	0	0.916415	0.746349
275	-14.8671	-11.23936	-3.627739	0	1.72801	0.897754
276	-13.15366	-10.95919	-2.194465	0	0.659392	0.897754
277	-13.15366	-10.95919	-2.194465	0	0.659392	0.897754
278	-15.03718	-11.31372	-3.723458	0	1.79938	0.897754
279	-15.03718	-11.31372	-3.723458	0	1.79938	0.897754
280	-13.19797	-10.86752	-2.330448	0	0.760778	0.897754
281	-14.16825	-12.60232	-1.565929	0	0.190769	0.897754
282	-14.76567	-13.28297	-1.482696	0	0.128712	0.897754
283	-13.21612	-10.8509	-2.365221	0	0.786704	0.897754
284	-13.30346	-10.85314	-2.450318	0	0.786704	0.961201
285	-13.30346	-10.85314	-2.450318	0	0.786704	0.961201
286	-13.80603	-10.81372	-2.992308	0	1.1908	0.961201
287	-13.39412	-10.80173	-2.592397	0	0.892635	0.961201
288	-13.19467	-11.30849	-1.886181	0	0.456947	0.870349
289	-13.25577	-10.81723	-2.438546	0	0.868779	0.870349
290	-13.28984	-11.51487	-1.77497	0	0.385172	0.859208
291	-13.28984	-11.51487	-1.77497	0	0.385172	0.859208
292	-13.28984	-11.51487	-1.77497	0	0.385172	0.859208
293	-15.74636	-11.81596	-3.930405	0	0.63595	2.21548
294	-16.4729	-10.85	-5.622903	0	1.89784	2.21548
295	-16.35228	-10.83121	-5.521071	0	1.82192	2.21548
296	-15.53914	-11.1851	-4.354041	0	0.951804	2.21548
297	-16.38647	-12.79343	-3.593031	0	0.384411	2.21548
298	-12.96471	-11.04278	-1.921931	0	0.853457	0.500494
299	-12.96471	-11.04278	-1.921931	0	0.853457	0.500494
300	-12.82056	-11.52983	-1.290732	0	0.382849	0.500494
301	-12.88521	-11.04307	-1.842135	0	0.793963	0.500494
302	-12.78053	-11.04911	-1.73142	0	0.625641	0.586269
303	-14.0204	-11.25809	-2.762308	0	1.39425	0.586269
304	-14.0204	-11.25809	-2.762308	0	1.39425	0.586269
305	-12.82371	-10.99476	-1.828945	0	0.698353	0.586269
306	-12.8361	-10.98634	-1.849755	0	0.713868	0.586269
307	-13.1749	-10.90448	-2.270427	0	0.713868	0.899913
308	-13.23107	-10.84202	-2.389052	0	0.802313	0.899913
309	-14.11053	-10.9053	-3.205235	0	1.366	0.944758
310	-13.24101	-11.12575	-2.115257	0	0.553332	0.944758
311	-13.24101	-11.12575	-2.115257	0	0.553332	0.944758
312	-13.71688	-10.80548	-2.911398	0	1.14692	0.944758
313	-13.25797	-10.87728	-2.380698	0	0.751239	0.944758
314	-14.03758	-10.88306	-3.154516	0	1.32818	0.944758
315	-12.8977	-11.11424	-1.783461	0	0.803374	0.447337
316	-13.08737	-11.24954	-1.83783	0	0.47492	0.816327
317	-13.08737	-11.24954	-1.83783	0	0.47492	0.816327
318	-13.15319	-11.38744	-1.765744	0	0.421174	0.816327
319	-15.28443	-10.88514	-4.399291	0	1.67983	1.52118
320	-14.44128	-10.80113	-3.640149	0	1.11383	1.52118
321	-14.44128	-10.80113	-3.640149	0	1.11383	1.52118
322	-16.12135	-10.83754	-5.283811	0	1.78744	2.07305
323	-15.73348	-10.80609	-4.927383	0	1.5217	2.07305
324	-15.28022	-11.20576	-4.074462	0	0.885777	2.07305
325	-14.45022	-11.20861	-3.241609	0	1.57054	0.767334
326	-14.45022	-11.20861	-3.241609	0	1.57054	0.767334
327	-15.71968	-10.8048	-4.914882	0	1.57054	2.01489
328	-12.97765	-10.9036	-2.074047	0	0.803823	0.663542
329	-12.97765	-10.9036	-2.074047	0	0.803823	0.663542
330	-13.23333	-10.90645	-2.326886	0	0.992334	0.663542
331	-12.89822	-10.93981	-1.95841	0	0.717607	0.663542
332	-13.20631	-10.90236	-2.303948	0	0.975232	0.663542
333	-13.20631	-10.90236	-2.303948	0	0.975232	0.663542
334	-13.10451	-10.89308	-2.211436	0	0.906257	0.663542
335	-14.60608	-10.99769	-3.608396	0	0.906257	1.70509
336	-14.69751	-10.86606	-3.831456	0	1.07257	1.70509
337	-13.23567	-10.96792	-2.267746	0	1.0112	0.600585
338	-13.23012	-10.98702	-2.243094	0	1.0112	0.582206
339	-14.47324	-10.86907	-3.60417	0	1.0112	1.59699
340	-14.47324	-10.86907	-3.60417	0	1.0112	1.59699
341	-14.14836	-10.87808	-3.270284	0	1.36241	0.996843
342	-14.66599	-10.78225	-3.88374	0	1.36241	1.45422
343	-13.97969	-11.03585	-2.943845	0	1.36241	0.753457
344	-13.13576	-10.84725	-2.288514	0	0.87381	0.753457
345	-13.30495	-11.77436	-1.530586	0	0.308716	0.753457
346	-14.26432	-11.02646	-3.237854	0	1.46775	0.867319
347	-13.14171	-11.19288	-1.948827	0	0.506685	0.867319
348	-13.14375	-11.19856	-1.945194	0	0.503976	0.867319
349	-13.36939	-11.62227	-1.747117	0	0.356295	0.867319
350	-14.34149	-10.79096	-3.550536	0	1.32246	1.24575
351	-13.97462	-11.62471	-2.349908	0	0.427294	1.24575
352	-14.32693	-10.78841	-3.538522	0	1.3135	1.24575
353	-15.66682	-10.85947	-4.807347	0	1.73272	1.77254
354	-15.66682	-10.85947	-4.807347	0	1.73272	1.77254
355	-14.96563	-10.81127	-4.154352	0	1.24586	1.77254
356	-15.14547	-12.07394	-3.071534	0	0.438532	1.77254
357	-15.99458	-10.94443	-5.05015	0	1.91374	1.77254
358	-16.94548	-10.80399	-6.141485	0	1.80456	2.6954
359	-16.9371	-12.24603	-4.691068	0	2.52807	0.890487
360	-13.52063	-11.79367	-1.726959	0	0.318097	0.890487
361	-13.52063	-11.79367	-1.726959	0	0.318097	0.890487
362	-13.13898	-10.99359	-2.14539	0	0.63007	0.890487
363	-13.40419	-11.03897	-2.365225	0	0.63007	1.05439
364	-12.78786	-11.04072	-1.747148	0	0.63007	0.593566
365	-14.48728	-11.3061	-3.181179	0	1.59136	0.701456
366	-15.50158	-10.81134	-4.690238	0	1.59136	1.82658
367	-15.50158	-10.81134	-4.690238	0	1.59136	1.82658
368	-13.03125	-10.90593	-2.125321	0	0.860633	0.644962
369	-13.30409	-11.28827	-2.015818	0	1.02893	0.39502
370	-13.30409	-11.28827	-2.015818	0	1.02893	0.39502
371	-12.81193	-11.21004	-1.601891	0	0.720316	0.39502
372	-14.48008	-13.35124	-1.128839	0	0.720316	0.0423228
373	-14.3832	-13.3409	-1.042292	0	0.655789	0.0423228
374	-13.30965	-12.52744	-0.7822106	0	0.375929	0.128272
375	-13.76902	-10.84038	-2.928644	0	0.87981	1.22472
376	-13.04598	-12.20884	-0.8371434	0	0.310105	0.235052
377	-13.04598	-12.20884	-0.8371434	0	0.310105	0.235052
378	-15.22107	-12.52319	-2.697878	0	0.310105	1.62237
379	-15.23177	-10.82643	-4.40534	0	1.58315	1.62237
380	-13.25378	-10.81793	-2.43585	0	0.866049	0.871069
381	-13.25378	-10.81793	-2.43585	0	0.866049	0.871069
382	-13.25378	-10.81793	-2.43585	0	0.866049	0.871069
383	-13.25378	-10.81793	-2.43585	0	0.866049	0.871069
384	-13.1697	-11.53996	-1.629737	0	0.866049	0.270049
385	-13.1697	-11.53996	-1.629737	0	0.866049	0.270049
386	-12.91123	-11.5165	-1.394725	0	0.690829	0.270049
387	-13.50671	-11.64813	-1.858575	0	1.03667	0.270049
388	-13.4145	-11.49298	-1.921522	0	1.03667	0.316981
389	-12.91552	-11.37522	-1.5403	0	0.752435	0.316981
390	-12.77129	-11.41854	-1.352748	0	0.6126	0.316981
391	-13.11622	-10.99979	-2.116429	0	0.623512	0.875452
392	-13.11622	-10.99979	-2.116429	0	0.623512	0.875452
393	-12.78922	-11.19471	-1.59451	0	0.507997	0.601836
394	-13.21644	-10.96255	-2.25389	0	0.999617	0.601836
395	-12.78644	-11.18145	-1.604994	0	0.515814	0.601836
396	-12.69597	-11.28175	-1.414218	0	0.515814	0.459597
397	-12.69597	-11.28175	-1.414218	0	0.515814	0.459597
398	-14.07909	-10.7907	-3.288389	0	1.25055	1.12221
399	-13.60523	-11.32104	-2.284189	0	0.501837	1.12221
400	-13.60523	-11.32104	-2.284189	0	0.501837	1.12221
401	-13.53899	-10.90032	-2.638675	0	0.766134	1.12221
402	-14.08133	-10.7911	-3.290226	0	1.25192	1.12221
403	-13.68411	-10.78559	-2.898526	0	0.959873	1.12221
404	-14.3611	-10.85638	-3.504723	0	1.41184	1.12221
405	-14.3611	-10.85638	-3.504723	0	1.41184	1.12221
406	-14.3611	-10.85638	-3.504723	0	1.41184	1.12221
407	-13.72252	-11.54387	-2.178646	0	0.423146	1.12221
408	-13.71622	-11.54168	-2.174535	0	0.423146	1.11914
409	-14.77048	-10.99026	-3.780224	0	1.62031	1.11914
410	-13.51333	-11.00536	-2.507968	0	0.671746	1.11914
411	-13.51858	-11.07095	-2.447634	0	0.626762	1.11914
412	-12.77651	-11.69298	-1.083535	0	0.406546	0.322315
413	-13.86538	-11.59179	-2.273596	0	0.424349	1.1918
414	-12.74392	-11.59922	-1.144701	0	0.424349	0.350117
415	-12.74392	-11.59922	-1.144701	0	0.424349	0.350117
416	-13.88897	-12.6943	-1.194663	0	0.731086	0.0806295
417	-13.70638	-13.00867	-0.6977112	0	0.36057	0.0806295
418	-12.86206	-11.59598	-1.266078	0	0.36057	0.504392
419	-13.45626	-11.63312	-1.823139	0	0.36057	0.919724
420	-13.54928	-12.20814	-1.341137	0	0.227392	0.693532
421	-12.88338	-11.14546	-1.73792	0	0.523225	0.693532
422	-14.16445	-11.17721	-2.987245	0	1.45469	0.693532
423	-13.18858	-11.72897	-1.459615	0	0.315727	0.693532
424	-13.18858	-11.72897	-1.459615	0	0.315727	0.693532
425	-13.14114	-10.87456	-2.266581	0	0.917383	0.693532
426	-13.14114	-10.87456	-2.266581	0	0.917383	0.693532
427	-13.75869	-11.71478	-2.043917	0	1.16131	0.283594
428	-17.00655	-13.46158	-3.544963	0	2.28045	0.283594
429	-18.7242	-10.72815	-7.996056	0	2.28045	3.60223
430	-16.78434	-11.16051	-5.623833	0	2.28045	1.83355
431	-13.08455	-11.03261	-2.051942	0	0.597205	0.853679
432	-14.42559	-11.56463	-2.860965	0	0.523878	1.5302
433	-14.30284	-10.91261	-3.390236	0	0.918491	1.5302
