Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	0	9.314292	6.868951	2.445341	-0.447278	0.136354	0.863646	0.272709	1.72729	0.05779772
1	1	9.981029	6.911098	3.069931	-0.653464	0.448424	0.551576	0.896848	1.10315	0.03094957
2	0	6.976116	5.330468	1.645648	0.179163	0.465296	0.534704	0.930592	1.06941	0.1285917
3	1	9.796299	6.754233	3.042066	-0.184024	0.532339	0.467661	1.06468	0.935322	0.03182411
4	0	10.13756	6.357448	3.780114	-0.018256	0.391212	0.608788	0.782423	1.21758	0.01521339
5	1	9.363282	6.692813	2.67047	-0.35994	0.099054	0.900946	0.198108	1.80189	0.04614647
6	0	10.39356	7.058609	3.334949	-0.576153	0.343644	0.656356	0.687288	1.31271	0.02374427
7	1	7.571035	5.97518	1.595856	-0.243618	0.0434481	0.956552	0.0868962	1.9131	0.1351567
8	0	9.757186	6.32946	3.427726	-0.24968	0.616593	0.383407	1.23319	0.766814	0.02164045
9	1	6.897793	5.382816	1.514977	0.612758	0.267486	0.732514	0.534971	1.46503	0.1465422
10	0	10.2902	6.658023	3.632176	-0.276211	0.473788	0.526212	0.947577	1.05242	0.01763902
11	1	9.956171	6.748367	3.207804	0.104337	0.261568	0.738432	0.523137	1.47686	0.02696356
12	0	10.40297	6.713935	3.689039	-0.534102	0.298003	0.701997	0.596005	1.40399	0.01666401
13	1	10.14715	6.946896	3.200252	-0.434597	0.477302	0.522698	0.954605	1.0454	0.02716795
14	0	8.521533	5.532097	2.989435	-0.171834	0.792781	0.207219	1.58556	0.414438	0.0335439
15	1	9.966584	7.116219	2.850365	-0.601576	0.327388	0.672612	0.654777	1.34522	0.03854881
16	0	7.921672	5.767683	2.153989	0.118278	0.0462824	0.953718	0.0925647	1.90744	0.07734692
17	1	8.830987	4.919355	3.911632	-0.186101	0.655907	0.344093	1.31181	0.688186	0.01333854
18	0	8.831155	6.169231	2.661924	0.0226873	0.698552	0.301448	1.3971	0.602896	0.04654252
19	1	7.774687	6.207947	1.56674	-0.657829	0.0792687	0.920731	0.158537	1.84146	0.1391497
20	0	10.00229	7.014428	2.987864	-0.240866	0.364018	0.635982	0.728035	1.27196	0.03359665
21	1	8.216394	6.168466	2.047929	-0.274075	0.337458	0.662542	0.674915	1.32508	0.08600122
22	0	4.876259	4.227152	0.6491068	-0.904793	0.853738	0.146262	1.70748	0.292525	0.3483415
23	1	8.528899	6.151979	2.37692	0.489514	0.196994	0.803006	0.393989	1.60601	0.0618907
24	0	10.07338	7.046276	3.027104	-0.367079	0.175557	0.824443	0.351114	1.64889	0.03230384
25	1	10.1211	6.223015	3.898086	-0.489688	0.433578	0.566422	0.867156	1.13284	0.01352046
26	0	7.264222	5.511794	1.752429	0.475991	0.416775	0.583225	0.833549	1.16645	0.1155683
27	1	8.907556	6.3769	2.530657	0.215577	0.430515	0.569485	0.86103	1.13897	0.05307115
28	0	10.08404	6.551716	3.53232	-0.690561	0.34547	0.65453	0.690939	1.30906	0.01949134
29	1	7.489304	5.693748	1.795556	0.016214	0.0347287	0.965271	0.0694575	1.93054	0.1106901
30	0	9.215055	6.875127	2.339928	-0.572062	0.180921	0.819079	0.361842	1.63816	0.06422306
31	1	10.22347	6.982116	3.241357	-0.332422	0.448546	0.551454	0.897091	1.10291	0.02607385
32	0	7.411255	5.657643	1.753611	0.605605	0.237379	0.762621	0.474758	1.52524	0.1154317
33	1	10.36777	6.635231	3.732543	-0.160754	0.290186	0.709814	0.580371	1.41963	0.0159546
34	0	6.689109	5.656336	1.032774	-0.926457	0.371948	0.628052	0.743896	1.2561	0.2373454
35	1	9.701494	6.249424	3.452071	-0.553467	0.584285	0.415715	1.16857	0.831429	0.02111998
36	0	6.427348	5.367553	1.059795	0.109984	0.0640462	0.935954	0.128092	1.87191	0.2310179
37	1	6.757052	4.85306	1.903992	0.836559	0.400473	0.599527	0.800947	1.19905	0.09931513
38	0	5.980963	4.921168	1.059795	0.00800649	0.158089	0.841911	0.316178	1.68382	0.2310179
39	1	6.529404	5.239716	1.289689	0.0700988	0.170714	0.829286	0.341428	1.65857	0.183571
40	0	7.215354	5.331247	1.884107	-0.943188	0.497521	0.502479	0.995041	1.00496	0.1013098
41	1	7.519997	4.730473	2.789524	-0.743568	0.769789	0.230211	1.53958	0.460423	0.04096696
42	0	9.880193	6.887447	2.992746	-0.395212	0.501716	0.498284	1.00343	0.996568	0.03343303
43	1	9.515889	6.119821	3.396069	0.0811045	0.148528	0.851472	0.297056	1.70294	0.02233649
44	0	10.27638	6.63991	3.636466	-0.417907	0.209714	0.790286	0.419427	1.58057	0.01756352
45	1	9.440839	6.666856	2.773983	-0.675209	0.545734	0.454266	1.09147	0.908533	0.04160862
46	0	9.156791	6.739758	2.417033	-0.224271	0.122015	0.877985	0.244031	1.75597	0.05945724
47	1	7.225045	5.964538	1.260506	-0.933744	0.208545	0.791455	0.41709	1.58291	0.189007
48	0	5.336297	4.342899	0.9933976	-0.214044	0.438859	0.561141	0.877719	1.12228	0.2468776
49	1	9.138641	6.359385	2.779256	0.369126	0.197681	0.802319	0.395362	1.60464	0.0413898
