Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	-370.7404	-370.3373	-0.4031052	0.259307	0.0988022	0.901198	0.197604	1.8024	0.9976428
10	-371.0431	-370.6447	-0.3984219	0.231883	0.122533	0.877467	0.245067	1.75493	0.9929815
20	-368.9819	-368.578	-0.4039313	0.21406	0.121097	0.878903	0.242193	1.75781	0.9984673
30	-368.4732	-368.068	-0.4051832	0.219942	0.106579	0.893421	0.213158	1.78684	0.9997181
40	-369.4715	-369.0663	-0.4052369	0.283304	0.100587	0.899413	0.201174	1.79883	0.9997718
50	-371.7263	-371.3218	-0.4045642	0.13741	0.127581	0.872419	0.255163	1.74484	0.9990995
60	-368.6368	-368.2323	-0.4045066	0.235349	0.10599	0.89401	0.211979	1.78802	0.999042
70	-369.2007	-368.798	-0.4027271	0.217457	0.116407	0.883593	0.232814	1.76719	0.9972657
80	-368.834	-368.4296	-0.4043384	0.244699	0.104031	0.895969	0.208062	1.79194	0.998874
90	-370.0255	-369.6219	-0.4035732	0.236194	0.0964071	0.903593	0.192814	1.80719	0.9981099
100	-370.5502	-370.1475	-0.402688	0.180272	0.105717	0.894283	0.211434	1.78857	0.9972267
110	-368.8695	-368.4643	-0.4051332	0.248515	0.122719	0.877281	0.245438	1.75456	0.9996682
120	-368.5824	-368.1773	-0.4051332	0.231335	0.121868	0.878132	0.243736	1.75626	0.9996682
130	-370.6023	-370.1975	-0.4047857	0.303377	0.09866	0.90134	0.19732	1.80268	0.9993208
140	-369.8787	-369.4744	-0.4042534	0.170055	0.116519	0.883481	0.233037	1.76696	0.998789
150	-369.3657	-368.9606	-0.4050567	0.198296	0.102613	0.897387	0.205226	1.79477	0.9995916
160	-369.0054	-368.6008	-0.4046366	0.271331	0.111576	0.888424	0.223152	1.77685	0.9991718
170	-371.4048	-371.0024	-0.4023914	0.248609	0.135038	0.864962	0.270076	1.72992	0.996931
180	-369.143	-368.739	-0.4039784	0.202891	0.121933	0.878067	0.243866	1.75613	0.9985144
190	-369.088	-368.6851	-0.4029024	0.234706	0.10881	0.89119	0.21762	1.78238	0.9974406
200	-369.5424	-369.1382	-0.4042131	0.264745	0.121842	0.878158	0.243684	1.75632	0.9987487
210	-368.7098	-368.3056	-0.4042378	0.218659	0.118323	0.881677	0.236646	1.76335	0.9987735
220	-370.2484	-369.8431	-0.4052563	0.27693	0.0931418	0.906858	0.186284	1.81372	0.9997912
230	-371.0896	-370.6859	-0.4037499	0.243866	0.0906481	0.909352	0.181296	1.8187	0.9982862
240	-368.9354	-368.532	-0.4034454	0.241538	0.115555	0.884445	0.23111	1.76889	0.9979824
250	-370.9425	-370.5393	-0.40321	0.263491	0.130823	0.869177	0.261647	1.73835	0.9977474
260	-368.9986	-368.5931	-0.4054375	0.253445	0.124085	0.875915	0.24817	1.75183	0.9999724
270	-369.5874	-369.1835	-0.4039131	0.256526	0.123719	0.876281	0.247438	1.75256	0.9984492
280	-368.6954	-368.2904	-0.4049827	0.215357	0.122701	0.877299	0.245402	1.7546	0.9995178
290	-369.5392	-369.1359	-0.4033101	0.188649	0.115836	0.884164	0.231672	1.76833	0.9978473
300	-371.0185	-370.6191	-0.3994193	0.253088	0.122708	0.877292	0.245416	1.75458	0.9939724
310	-370.8713	-370.4733	-0.3979983	0.236003	0.108189	0.891811	0.216378	1.78362	0.992561
320	-369.8899	-369.4867	-0.4032113	0.273095	0.118224	0.881776	0.236447	1.76355	0.9977488
330	-370.6117	-370.2084	-0.4032564	0.233233	0.134	0.866	0.267999	1.732	0.9977937
340	-368.564	-368.1591	-0.4049454	0.238289	0.104613	0.895387	0.209226	1.79077	0.9994805
350	-370.0046	-369.6019	-0.4026329	0.198654	0.104634	0.895366	0.209269	1.79073	0.9971718
360	-370.1083	-369.7038	-0.4045024	0.163205	0.119757	0.880243	0.239513	1.76049	0.9990378
370	-369.6491	-369.2443	-0.4048503	0.188961	0.12938	0.87062	0.258761	1.74124	0.9993854
380	-369.4025	-368.9991	-0.4033998	0.208014	0.105511	0.894489	0.211022	1.78898	0.9979368
390	-370.4702	-370.0709	-0.3993025	0.217222	0.117776	0.882224	0.235552	1.76445	0.9938563
400	-370.5042	-370.1018	-0.402467	0.181068	0.127035	0.872965	0.25407	1.74593	0.9970064
410	-371.7028	-371.3003	-0.402467	0.227214	0.0909314	0.909069	0.181863	1.81814	0.9970064
420	-369.7845	-369.3805	-0.4040565	0.28582	0.103854	0.896146	0.207708	1.79229	0.9985924
430	-369.6277	-369.2236	-0.4040565	0.196573	0.127642	0.872358	0.255285	1.74472	0.9985924
440	-369.4854	-369.0801	-0.4052275	0.185447	0.105113	0.894887	0.210226	1.78977	0.9997624
450	-372.2047	-371.802	-0.4026194	0.30999	0.119745	0.880255	0.239491	1.76051	0.9971584
460	-368.741	-368.3364	-0.4046583	0.219448	0.105505	0.894495	0.21101	1.78899	0.9991936
470	-369.1756	-368.7704	-0.4051054	0.234795	0.127857	0.872143	0.255713	1.74429	0.9996404
480	-370.9099	-370.5055	-0.4043212	0.245715	0.136729	0.863271	0.273457	1.72654	0.9988567
490	-369.5788	-369.1769	-0.401932	0.251054	0.114799	0.885201	0.229598	1.7704	0.9964731
500	-369.2378	-368.8324	-0.4053432	0.209471	0.129875	0.870125	0.259751	1.74025	0.9998781
510	-368.3127	-367.9073	-0.4053432	0.233357	0.106517	0.893483	0.213034	1.78697	0.9998781
520	-369.5771	-369.1743	-0.4028445	0.223329	0.102765	0.897235	0.205529	1.79447	0.9973828
530	-369.2273	-368.8219	-0.4053476	0.271786	0.120134	0.879866	0.240268	1.75973	0.9998825
540	-371.3424	-370.938	-0.4043413	0.316296	0.111349	0.888651	0.222699	1.7773	0.9988769
550	-371.1595	-370.7552	-0.4043413	0.298159	0.122802	0.877198	0.245604	1.7544	0.9988769
560	-371.6072	-371.2046	-0.4026146	0.308478	0.114156	0.885844	0.228311	1.77169	0.9971536
570	-370.9273	-370.5253	-0.4020751	0.165164	0.114121	0.885879	0.228241	1.77176	0.9966158
580	-371.5575	-371.1524	-0.4051046	0.324703	0.101693	0.898307	0.203386	1.79661	0.9996396
590	-373.7758	-373.3706	-0.4051991	0.190844	0.155755	0.844245	0.311511	1.68849	0.999734
600	-372.8322	-372.4282	-0.4040003	0.18853	0.148996	0.851004	0.297991	1.70201	0.9985362
610	-369.4916	-369.0864	-0.4051617	0.220108	0.131629	0.868371	0.263257	1.73674	0.9996966
620	-368.8278	-368.4227	-0.4051617	0.258962	0.10193	0.89807	0.20386	1.79614	0.9996966
630	-369.1043	-368.6993	-0.4049498	0.278109	0.106802	0.893198	0.213604	1.7864	0.9994848
640	-370.8339	-370.4345	-0.3993262	0.268618	0.111645	0.888355	0.223291	1.77671	0.9938799
650	-373.216	-372.8182	-0.3978142	0.149643	0.120259	0.879741	0.240518	1.75948	0.9923782
660	-368.4019	-367.9965	-0.4053894	0.256529	0.11344	0.88656	0.226879	1.77312	0.9999243
670	-369.5006	-369.0985	-0.4021515	0.236363	0.118953	0.881047	0.237905	1.76209	0.9966919
680	-369.9534	-369.5521	-0.4013488	0.261357	0.107022	0.892978	0.214044	1.78596	0.9958922
690	-369.7111	-369.3075	-0.4035168	0.201095	0.103691	0.896309	0.207382	1.79262	0.9980535
700	-369.0383	-368.6338	-0.4045632	0.254573	0.101388	0.898612	0.202777	1.79722	0.9990985
710	-370.6648	-370.2642	-0.4005964	0.23113	0.0995942	0.900406	0.199188	1.80081	0.9951431
