Subgenus,Species,Accession.No,Tissue.code,Pigment,Mean,n,sd
Grammica,C_denticulata,ss13-46,sdlg,Lut.Car,0.400678644008822,1,NA
Grammica,C_denticulata,ss13-46,sdlg,Lut.epo.Car,0.14536084830323937,1,NA
Grammica,C_denticulata,ss13-46,sdlg,a.Car.Car,0.09074334603421282,1,NA
Grammica,C_denticulata,ss13-46,sdlg,b.Car.Car,0.2595263239856348,1,NA
Grammica,C_denticulata,ss13-46,sdlg,Neo.Car,0,1,NA
Grammica,C_denticulata,ss13-46,y,Chl.b,6.281212343887236,7,3.032511914215027
Grammica,C_denticulata,ss13-46,y,Chl.a,20.386872152457215,7,17.294709663695723
Grammica,C_denticulata,ss13-46,y,Tot.Chl,26.668084496344452,7,17.508645219485864
Grammica,C_denticulata,ss13-46,y,Chl.a.b,3.8610177075431418,7,3.2160956646750467
Grammica,C_denticulata,ss13-46,y,Tot.Car,58.70044894745633,7,13.528217764738022
Grammica,C_denticulata,ss13-46,y,VAZ.Car,0.461838131500352,7,0.05203947785257511
Grammica,C_denticulata,ss13-46,y,Lut.Car,0.21784031222169822,7,0.11892515238799123
Grammica,C_denticulata,ss13-46,y,Lut.epo.Car,0.007313407134353431,7,0.006853671818493465
Grammica,C_denticulata,ss13-46,y,a.Car.Car,0.01421395174859913,7,0.016227564378240456
Grammica,C_denticulata,ss13-46,y,b.Car.Car,0.3061076045293506,7,0.07081641553425047
Grammica,C_denticulata,ss13-46,y,Neo.Car,0,7,0
Grammica,C_denticulata,ss13-46,o,Chl.b,1.970859957070358,5,0.6313905060400572
Grammica,C_denticulata,ss13-46,o,Chl.a,5.353903485487896,5,1.6993381599289261
Grammica,C_denticulata,ss13-46,o,Tot.Chl,7.324763442558254,5,2.323550244438531
Grammica,C_denticulata,ss13-46,o,Chl.a.b,2.7362487899804306,5,0.21436014688041907
Grammica,C_denticulata,ss13-46,o,Tot.Car,15.430507213732653,5,4.220574662724872
Grammica,C_denticulata,ss13-46,o,VAZ.Car,0.2817977897806078,5,0.051267374375926315
Grammica,C_denticulata,ss13-46,o,Lut.Car,0.09576904761595054,5,0.06518777610602645
Grammica,C_denticulata,ss13-46,o,Lut.epo.Car,0,5,0
Grammica,C_denticulata,ss13-46,o,a.Car.Car,0.014295599623099153,5,0.01729167205502963
Grammica,C_denticulata,ss13-46,o,b.Car.Car,0.6081375629803425,5,0.06412873629387067
Grammica,C_denticulata,ss13-46,o,Neo.Car,0,5,0
Grammica,C_denticulata,ss13-46,h,Chl.b,6.459631350408867,4,4.685478261457646
Grammica,C_denticulata,ss13-46,h,Chl.a,6.031117221308982,4,4.672712252829166
Grammica,C_denticulata,ss13-46,h,Tot.Chl,12.49074857171785,4,4.114251964125691
Grammica,C_denticulata,ss13-46,h,Chl.a.b,1.8342483590650493,4,1.8285859603421293
Grammica,C_denticulata,ss13-46,h,Tot.Car,27.529258079835927,4,16.864791171258545
Grammica,C_denticulata,ss13-46,h,VAZ.Car,0.3087131358912465,4,0.060770833060712695
Grammica,C_denticulata,ss13-46,h,Lut.Car,0.1528899112419912,4,0.08496909225225878
Grammica,C_denticulata,ss13-46,h,Lut.epo.Car,0.009640959169416048,4,0.012212899462596204
Grammica,C_denticulata,ss13-46,h,a.Car.Car,0.01816082435690776,4,0.005965974038518523
Grammica,C_denticulata,ss13-46,h,b.Car.Car,0.5202361285098546,4,0.05007695173567029
Grammica,C_denticulata,ss13-46,h,Neo.Car,0,4,0
Grammica,C_denticulata,ss13-46,f,Chl.b,11.614841791048619,2,4.169018926658009
Grammica,C_denticulata,ss13-46,f,Chl.a,1.15898050682459,2,1.062695139038621
Grammica,C_denticulata,ss13-46,f,Tot.Chl,12.77382229787321,2,5.23171406569663
Grammica,C_denticulata,ss13-46,f,Chl.a.b,0.08910390435329085,2,0.05951172541009887
Grammica,C_denticulata,ss13-46,f,Tot.Car,40.2548523889709,2,6.127803679547997
Grammica,C_denticulata,ss13-46,f,VAZ.Car,0.2932681435293643,2,0.04140352300419438
Grammica,C_denticulata,ss13-46,f,Lut.Car,0.23291799864394902,2,0.03530974147425228
Grammica,C_denticulata,ss13-46,f,Lut.epo.Car,0.03241545024710864,2,0.007708148041454034
Grammica,C_denticulata,ss13-46,f,a.Car.Car,0.032795505542067345,2,0.002091004352564661
Grammica,C_denticulata,ss13-46,f,b.Car.Car,0.4410183522846194,2,0.07462226012588188
Grammica,C_denticulata,ss13-46,f,Neo.Car,0,2,0
Grammica,C_gracillima,CUGR,y,Chl.b,7.821005784419205,2,6.566889130042436
Grammica,C_gracillima,CUGR,y,Chl.a,25.247972746523633,2,16.332479512572625
Grammica,C_gracillima,CUGR,y,Tot.Chl,33.06897853094284,2,22.899368642615066
Grammica,C_gracillima,CUGR,y,Chl.a.b,3.6317055990046074,2,0.9610692941845418
Grammica,C_gracillima,CUGR,y,Tot.Car,112.57391802040394,2,113.82664520194528
Grammica,C_gracillima,CUGR,y,VAZ.Car,0.34337562713250513,2,0.27423488892940695
Grammica,C_gracillima,CUGR,y,Lut.Car,0.09387553549430243,2,0.08036356800577264
Grammica,C_gracillima,CUGR,y,Lut.epo.Car,0,2,0
Grammica,C_gracillima,CUGR,y,a.Car.Car,0.2663302998067678,2,0.36003102746884935
Grammica,C_gracillima,CUGR,y,b.Car.Car,0.2964185375664246,2,0.00543257053366982
Grammica,C_gracillima,CUGR,y,Neo.Car,0,2,0
Grammica,C_gracillima,CUGR,o,Chl.b,3.041879602120405,2,2.5503018521161693
Grammica,C_gracillima,CUGR,o,Chl.a,8.124547932438851,2,7.283322947435411
Grammica,C_gracillima,CUGR,o,Tot.Chl,11.166427534559256,2,9.833624799551579
Grammica,C_gracillima,CUGR,o,Chl.a.b,2.57065996294799,2,0.23911665743155822
Grammica,C_gracillima,CUGR,o,Tot.Car,16.92988148258016,2,2.356418979553694
Grammica,C_gracillima,CUGR,o,VAZ.Car,0.3620403475706233,2,0.17158988074791465
Grammica,C_gracillima,CUGR,o,Lut.Car,0.07103197597874167,2,0.032280408869127475
Grammica,C_gracillima,CUGR,o,Lut.epo.Car,0,2,0
Grammica,C_gracillima,CUGR,o,a.Car.Car,0,2,0
Grammica,C_gracillima,CUGR,o,b.Car.Car,0.5669276764506351,2,0.20387028961704204
Grammica,C_gracillima,CUGR,o,Neo.Car,0,2,0
Grammica,C_gracillima,CUGR,h,Chl.b,20.449934169997952,1,NA
Grammica,C_gracillima,CUGR,h,Chl.a,55.47907011130185,1,NA
Grammica,C_gracillima,CUGR,h,Tot.Chl,75.9290042812998,1,NA
Grammica,C_gracillima,CUGR,h,Chl.a.b,2.712921696965414,1,NA
Grammica,C_gracillima,CUGR,h,Tot.Car,47.88183982401375,1,NA
Grammica,C_gracillima,CUGR,h,VAZ.Car,0.5751202830765362,1,NA
Grammica,C_gracillima,CUGR,h,Lut.Car,0.22881400572161115,1,NA
Grammica,C_gracillima,CUGR,h,Lut.epo.Car,0,1,NA
Grammica,C_gracillima,CUGR,h,a.Car.Car,0,1,NA
Grammica,C_gracillima,CUGR,h,b.Car.Car,0.19606571120185273,1,NA
Grammica,C_gracillima,CUGR,h,Neo.Car,0,1,NA
Grammica,C_indecora,ss16-17,y,Chl.b,3.4722687293363275,4,0.18514090437104835
Grammica,C_indecora,ss16-17,y,Chl.a,17.832025568764166,4,1.7393287731860665
Grammica,C_indecora,ss16-17,y,Tot.Chl,21.304294298100494,4,1.9141999362901656
Grammica,C_indecora,ss16-17,y,Chl.a.b,5.12814795888118,4,0.2510021226439011
Grammica,C_indecora,ss16-17,y,Tot.Car,22.48805207201636,4,2.962610177829919
Grammica,C_indecora,ss16-17,y,VAZ.Car,0.48480852042495415,4,0.027065770735753142
Grammica,C_indecora,ss16-17,y,Lut.Car,0.07291196577826511,4,0.004255776194542007
Grammica,C_indecora,ss16-17,y,Lut.epo.Car,0,4,0
Grammica,C_indecora,ss16-17,y,a.Car.Car,0.006494454417751101,4,0.0033577205904914567
Grammica,C_indecora,ss16-17,y,b.Car.Car,0.4357850593790296,4,0.03353187564666504
Grammica,C_indecora,ss16-17,y,Neo.Car,0,4,0
Grammica,C_indecora,ss16-17,o,Chl.b,1.5396634471035726,4,0.7347998055859415
Grammica,C_indecora,ss16-17,o,Chl.a,3.7744703999592977,4,2.683050743624116
Grammica,C_indecora,ss16-17,o,Tot.Chl,5.3141338470628705,4,3.4174014690716867
Grammica,C_indecora,ss16-17,o,Chl.a.b,2.292477905992471,4,0.4471784288672029
Grammica,C_indecora,ss16-17,o,Tot.Car,12.673609894354353,4,8.426672143853434
Grammica,C_indecora,ss16-17,o,VAZ.Car,0.2159463411317686,4,0.09562019806415252
Grammica,C_indecora,ss16-17,o,Lut.Car,0.002943137936446712,4,0.005886275872893424
Grammica,C_indecora,ss16-17,o,Lut.epo.Car,0,4,0
Grammica,C_indecora,ss16-17,o,a.Car.Car,0.029876984411925243,4,0.05975396882385049
Grammica,C_indecora,ss16-17,o,b.Car.Car,0.7512335365198595,4,0.13429836448498825
Grammica,C_indecora,ss16-17,o,Neo.Car,0,4,0
Grammica,C_indecora,ss16-17,h,Chl.b,2.408400479426765,2,0.5596966047507116
Grammica,C_indecora,ss16-17,h,Chl.a,8.1757415283338,2,1.0252996591712973
Grammica,C_indecora,ss16-17,h,Tot.Chl,10.584142007760565,2,1.5849962639220094
Grammica,C_indecora,ss16-17,h,Chl.a.b,3.438048761834775,2,0.3732620747563467
Grammica,C_indecora,ss16-17,h,Tot.Car,23.16544993393025,2,8.298464334485
Grammica,C_indecora,ss16-17,h,VAZ.Car,0.18993564730528387,2,0.06523579263241018
Grammica,C_indecora,ss16-17,h,Lut.Car,0.028558620905669498,2,0.01708214285596957
Grammica,C_indecora,ss16-17,h,Lut.epo.Car,0.03573146516083611,2,0.003595565488263
Grammica,C_indecora,ss16-17,h,a.Car.Car,0.034892701210128774,2,0.0024256498468678005
Grammica,C_indecora,ss16-17,h,b.Car.Car,0.7466130305789179,2,0.08474358533524756
Grammica,C_indecora,ss16-17,h,Neo.Car,0,2,0
Grammica,C_indecora,ss16-17,f,Chl.b,7.93533563129594,3,2.116724461254217
Grammica,C_indecora,ss16-17,f,Chl.a,31.064189252661723,3,8.041033566694441
Grammica,C_indecora,ss16-17,f,Tot.Chl,38.99952488395766,3,10.142716611329847
Grammica,C_indecora,ss16-17,f,Chl.a.b,3.919127027517476,3,0.15510957683495832
Grammica,C_indecora,ss16-17,f,Tot.Car,19.398497486258886,3,9.41619458905158
Grammica,C_indecora,ss16-17,f,VAZ.Car,0.44327466970166574,3,0.18601170644428552
Grammica,C_indecora,ss16-17,f,Lut.Car,0.11500903530760144,3,0.0522399262827376
Grammica,C_indecora,ss16-17,f,Lut.epo.Car,0.004539563093315917,3,0.007862753921787705
Grammica,C_indecora,ss16-17,f,a.Car.Car,0.05189274890379235,3,0.06436833886755133
Grammica,C_indecora,ss16-17,f,b.Car.Car,0.3898235460869405,3,0.29981778214373106
Grammica,C_indecora,ss16-17,f,Neo.Car,0,3,0
Grammica,C_polygonorum,1705,sdlg,Chl.b,8.067877872543699,5,4.678151775229021
Grammica,C_polygonorum,1705,sdlg,Chl.a,29.155306561967944,5,23.192550336434298
Grammica,C_polygonorum,1705,sdlg,Tot.Chl,37.223184434511644,5,27.761545118614396
Grammica,C_polygonorum,1705,sdlg,Chl.a.b,3.068405121344458,5,1.4000980590239416
Grammica,C_polygonorum,1705,sdlg,Tot.Car,63.46417330023856,5,32.053869482401225
Grammica,C_polygonorum,1705,sdlg,VAZ.Car,0.31838434428337625,5,0.12317175082537044
Grammica,C_polygonorum,1705,sdlg,Lut.Car,0.4102994696730992,5,0.10080284067123423
Grammica,C_polygonorum,1705,sdlg,Lut.epo.Car,0.011717145717740162,5,0.013273267602609976
Grammica,C_polygonorum,1705,sdlg,a.Car.Car,0.02615652402865585,5,0.014710618864994217
Grammica,C_polygonorum,1705,sdlg,b.Car.Car,0.2279889728619516,5,0.0712859472060458
Grammica,C_polygonorum,1705,sdlg,Neo.Car,0.017170689152917043,5,0.020941738427802677
Grammica,C_polygonorum,1705,y,Chl.b,10.438559017586744,4,2.745868682948713
Grammica,C_polygonorum,1705,y,Chl.a,11.581318237562003,4,19.567728411790632
Grammica,C_polygonorum,1705,y,Tot.Chl,22.01987725514875,4,17.0328383482699
Grammica,C_polygonorum,1705,y,Chl.a.b,1.6579532618848956,4,2.9904934205392255
Grammica,C_polygonorum,1705,y,Tot.Car,78.40621897770009,4,12.545122150566886
Grammica,C_polygonorum,1705,y,VAZ.Car,0.43342469682337625,4,0.02658026286186156
Grammica,C_polygonorum,1705,y,Lut.Car,0.3335996652034298,4,0.02669168698381689
Grammica,C_polygonorum,1705,y,Lut.epo.Car,0.04739468251977729,4,0.07779635361378649
Grammica,C_polygonorum,1705,y,a.Car.Car,0.0027843424850063363,4,0.002465211574501511
Grammica,C_polygonorum,1705,y,b.Car.Car,0.2301912954881876,4,0.011637094440420786
Grammica,C_polygonorum,1705,y,Neo.Car,0,4,0
Grammica,C_polygonorum,1705,o,Chl.b,2.610016439589848,5,0.8148993305739749
Grammica,C_polygonorum,1705,o,Chl.a,7.2898564909678125,5,2.9497170266142083
Grammica,C_polygonorum,1705,o,Tot.Chl,9.89987293055766,5,3.763738949208936
Grammica,C_polygonorum,1705,o,Chl.a.b,2.7434460292068357,5,0.21346715996885826
Grammica,C_polygonorum,1705,o,Tot.Car,15.849076075415342,5,2.361233602660134
Grammica,C_polygonorum,1705,o,VAZ.Car,0.2720732688706595,5,0.04831514184985703
Grammica,C_polygonorum,1705,o,Lut.Car,0.1655321082128966,5,0.06135610478482331
Grammica,C_polygonorum,1705,o,Lut.epo.Car,0,5,0
Grammica,C_polygonorum,1705,o,a.Car.Car,0.061284163526376875,5,0.11533048035897331
Grammica,C_polygonorum,1705,o,b.Car.Car,0.501110459390067,5,0.11828706587047187
Grammica,C_polygonorum,1705,o,Neo.Car,0,5,0
Grammica,C_polygonorum,1705,h,Chl.b,10.025691560055307,3,7.91529102137771
Grammica,C_polygonorum,1705,h,Chl.a,1.6960226117711,3,0.20693138105312062
Grammica,C_polygonorum,1705,h,Tot.Chl,11.721714171826406,3,8.112305588673783
Grammica,C_polygonorum,1705,h,Chl.a.b,0.49102977869733877,3,0.6322491565253129
Grammica,C_polygonorum,1705,h,Tot.Car,83.80535861849863,3,5.9765742530000585
Grammica,C_polygonorum,1705,h,VAZ.Car,0.2094716771048405,3,0.04927642680745112
Grammica,C_polygonorum,1705,h,Lut.Car,0.20538442280269034,3,0.04037891639535458
Grammica,C_polygonorum,1705,h,Lut.epo.Car,0.01601061632902248,3,0.003906098516503513
Grammica,C_polygonorum,1705,h,a.Car.Car,0.025714584452868363,3,0.00623820978046019
Grammica,C_polygonorum,1705,h,b.Car.Car,0.5545183306420527,3,0.0817724619033406
Grammica,C_polygonorum,1705,h,Neo.Car,0.004910984997548167,3,0.004437608466277953
Grammica,C_polygonorum,1705,f,Chl.b,16.983712424162373,2,8.484992772223052
Grammica,C_polygonorum,1705,f,Chl.a,22.719244373748733,2,25.02637092838741
Grammica,C_polygonorum,1705,f,Tot.Chl,39.702956797911106,2,16.541378156164356
Grammica,C_polygonorum,1705,f,Chl.a.b,1.94903336854548,2,2.447280308054749
Grammica,C_polygonorum,1705,f,Tot.Car,46.30189522549658,2,15.338967808164535
Grammica,C_polygonorum,1705,f,VAZ.Car,0.3552534926233549,2,0.02473735560229225
Grammica,C_polygonorum,1705,f,Lut.Car,0.34720298741971417,2,0.0070696296029658726
Grammica,C_polygonorum,1705,f,Lut.epo.Car,0.024101184686258062,2,0.0027381933591301474
Grammica,C_polygonorum,1705,f,a.Car.Car,0.01236246762612666,2,0.015221620569416842
Grammica,C_polygonorum,1705,f,b.Car.Car,0.268448319483203,2,0.01705373879125923
Grammica,C_polygonorum,1705,f,Neo.Car,0.01673273284760117,2,4.6837415541787006e-4
Grammica,C_polygonorum,1705,s,Chl.b,21.309479710103552,2,2.3903052804508373
Grammica,C_polygonorum,1705,s,Chl.a,35.349088223649346,2,44.29450785899425
Grammica,C_polygonorum,1705,s,Tot.Chl,56.6585679337529,2,41.90420257854341
Grammica,C_polygonorum,1705,s,Chl.a.b,1.7866644705674712,2,2.27904116093267
Grammica,C_polygonorum,1705,s,Tot.Car,51.04939192288935,2,2.7507064285096403
Grammica,C_polygonorum,1705,s,VAZ.Car,0.3316147258143104,2,0.008224659385445508
Grammica,C_polygonorum,1705,s,Lut.Car,0.342505464918557,2,0.017724210866415405
Grammica,C_polygonorum,1705,s,Lut.epo.Car,0.016469738748081678,2,0.005513763510910389
Grammica,C_polygonorum,1705,s,a.Car.Car,0.036207201754585694,2,0.02712620964450359
Grammica,C_polygonorum,1705,s,b.Car.Car,0.2749049669786377,2,0.0385112556908388
Grammica,C_polygonorum,1705,s,Neo.Car,0.014767640533909296,2,0.02088459752730518
Grammica,C_sandwichiana,155,sdlg,Chl.b,4.763826382548491,2,0.12040949078247892
Grammica,C_sandwichiana,155,sdlg,Chl.a,17.309485253397305,2,0.43064888458813816
Grammica,C_sandwichiana,155,sdlg,Tot.Chl,22.073311635945796,2,0.5510583753706177
Grammica,C_sandwichiana,155,sdlg,Chl.a.b,3.6335438392243713,2,0.0014409170858594356
Grammica,C_sandwichiana,155,sdlg,Tot.Car,31.77255066503176,2,3.1169522674776613
Grammica,C_sandwichiana,155,sdlg,VAZ.Car,0.38667879447934034,2,0.00587485034700715
Grammica,C_sandwichiana,155,sdlg,Lut.Car,0.43669102170519514,2,0.0021516584711242263
Grammica,C_sandwichiana,155,sdlg,Lut.epo.Car,0,2,0
Grammica,C_sandwichiana,155,sdlg,a.Car.Car,0.04208397138812006,2,0.0068785023742897345
Grammica,C_sandwichiana,155,sdlg,b.Car.Car,0.13454621242734455,2,0.010601694250172614
Grammica,C_sandwichiana,155,sdlg,Neo.Car,0,2,0
Grammica,C_sandwichiana,155,y,Chl.b,7.650518408788518,5,0.94155670592303
Grammica,C_sandwichiana,155,y,Chl.a,35.621919247827776,5,19.4084636500244
Grammica,C_sandwichiana,155,y,Tot.Chl,43.27243765661629,5,19.367407144492272
Grammica,C_sandwichiana,155,y,Chl.a.b,4.7424105834119,5,2.5618180554702934
Grammica,C_sandwichiana,155,y,Tot.Car,45.753523525016966,5,7.568734152830589
Grammica,C_sandwichiana,155,y,VAZ.Car,0.7013783931670261,5,0.0762725982359546
Grammica,C_sandwichiana,155,y,Lut.Car,0.10637979608264411,5,0.01887238889594714
Grammica,C_sandwichiana,155,y,Lut.epo.Car,0.012032407519959147,5,0.007009545033462171
Grammica,C_sandwichiana,155,y,a.Car.Car,0.02956267253242506,5,0.022009983385494213
Grammica,C_sandwichiana,155,y,b.Car.Car,0.16267913821790467,5,0.08332613730944013
Grammica,C_sandwichiana,155,y,Neo.Car,0,5,0
Grammica,C_sandwichiana,155,o,Chl.b,2.1242736479005897,4,0.7295739006913574
Grammica,C_sandwichiana,155,o,Chl.a,8.196357828426194,4,3.540591473975635
Grammica,C_sandwichiana,155,o,Tot.Chl,10.320631476326785,4,4.268740105831366
Grammica,C_sandwichiana,155,o,Chl.a.b,3.7415819376311816,4,0.4635915560652815
Grammica,C_sandwichiana,155,o,Tot.Car,11.500883616478182,4,2.4803308340281904
Grammica,C_sandwichiana,155,o,VAZ.Car,0.5255285272729331,4,0.09763173008670575
Grammica,C_sandwichiana,155,o,Lut.Car,0.070752591915126,4,0.013457248951596373
Grammica,C_sandwichiana,155,o,Lut.epo.Car,0,4,0
Grammica,C_sandwichiana,155,o,a.Car.Car,0.009973402030806402,4,0.017400037956877883
Grammica,C_sandwichiana,155,o,b.Car.Car,0.39374547878113453,4,0.09388757711382624
Grammica,C_sandwichiana,155,o,Neo.Car,0,4,0
Grammica,C_sandwichiana,155,h,Chl.b,11.570360792944378,5,4.522141288641619
Grammica,C_sandwichiana,155,h,Chl.a,37.485195158295326,5,12.339141883626429
Grammica,C_sandwichiana,155,h,Tot.Chl,49.055555951239704,5,16.84162495472341
Grammica,C_sandwichiana,155,h,Chl.a.b,3.300172077404802,5,0.2228136887995491
Grammica,C_sandwichiana,155,h,Tot.Car,32.506628495164854,5,8.419408188451754
Grammica,C_sandwichiana,155,h,VAZ.Car,0.41008883278293745,5,0.0446970125720485
Grammica,C_sandwichiana,155,h,Lut.Car,0.23286078186693088,5,0.06637767720919474
Grammica,C_sandwichiana,155,h,Lut.epo.Car,0.007388451513048906,5,0.010936058308766773
Grammica,C_sandwichiana,155,h,a.Car.Car,0.052562243946656276,5,0.06396275126935466
Grammica,C_sandwichiana,155,h,b.Car.Car,0.30448814140347535,5,0.05671043115393774
Grammica,C_sandwichiana,155,h,Neo.Car,0,5,0
Grammica,C_sandwichiana,155,f,Chl.b,11.31828496984934,2,6.058309964786515
Grammica,C_sandwichiana,155,f,Chl.a,43.31906749476584,2,19.93469098633604
Grammica,C_sandwichiana,155,f,Tot.Chl,54.63735246461518,2,25.993000951122553
Grammica,C_sandwichiana,155,f,Chl.a.b,3.9171242789595464,2,0.3354273263400887
Grammica,C_sandwichiana,155,f,Tot.Car,21.859363783310897,2,1.3802109327455887
Grammica,C_sandwichiana,155,f,VAZ.Car,0.5478883893593259,2,0.07395260487657192
Grammica,C_sandwichiana,155,f,Lut.Car,0.2991483865120427,2,0.11868953966551626
Grammica,C_sandwichiana,155,f,Lut.epo.Car,0.005722229097448073,2,0.00809245399661702
Grammica,C_sandwichiana,155,f,a.Car.Car,0.0039047029216287537,2,0.004009808839661237
Grammica,C_sandwichiana,155,f,b.Car.Car,0.14905852120700264,2,0.19665195338174934
Grammica,C_sandwichiana,155,f,Neo.Car,0,2,0
Grammica,C_tasmanica,17-15,y,Chl.b,3.429154370643575,8,1.3987345707389756
Grammica,C_tasmanica,17-15,y,Chl.a,20.656922872879296,8,9.187579838192095
Grammica,C_tasmanica,17-15,y,Tot.Chl,24.086077243522872,8,10.399603619983738
Grammica,C_tasmanica,17-15,y,Chl.a.b,5.996616302773753,8,1.4773276780462565
Grammica,C_tasmanica,17-15,y,Tot.Car,50.82539321586882,8,17.1180216946478
Grammica,C_tasmanica,17-15,y,VAZ.Car,0.27487319805914884,8,0.02755239891999959
Grammica,C_tasmanica,17-15,y,Lut.Car,0.15571306341243488,8,0.028243222798688388
Grammica,C_tasmanica,17-15,y,Lut.epo.Car,0,8,0
Grammica,C_tasmanica,17-15,y,a.Car.Car,0.030795177811633954,8,0.010203672063457946
Grammica,C_tasmanica,17-15,y,b.Car.Car,0.5386185607167823,8,0.062003717812633356
Grammica,C_tasmanica,17-15,y,Neo.Car,0,8,0
Grammica,C_tasmanica,17-15,o,Chl.b,1.6774573541337754,11,0.6672231368442098
Grammica,C_tasmanica,17-15,o,Chl.a,5.244872620398913,11,2.4428185772076954
Grammica,C_tasmanica,17-15,o,Tot.Chl,6.922329974532688,11,3.0114420225273686
Grammica,C_tasmanica,17-15,o,Chl.a.b,2.9963053608444103,10,0.7022757892106564
Grammica,C_tasmanica,17-15,o,Tot.Car,20.603772667178315,11,5.979663913426501
Grammica,C_tasmanica,17-15,o,VAZ.Car,0.09419906016726783,11,0.03279505004779583
Grammica,C_tasmanica,17-15,o,Lut.Car,0.07349458489876327,11,0.016554314199461965
Grammica,C_tasmanica,17-15,o,Lut.epo.Car,0,11,0
Grammica,C_tasmanica,17-15,o,a.Car.Car,0.04605971246854593,11,0.0865425412668035
Grammica,C_tasmanica,17-15,o,b.Car.Car,0.786246642465423,11,0.07103725571530801
Grammica,C_tasmanica,17-15,o,Neo.Car,0,11,0
Grammica,C_tasmanica,17-15,h,Chl.b,5.139397208586704,5,0.9727154996610125
Grammica,C_tasmanica,17-15,h,Chl.a,19.143270095651616,5,4.161313811241369
Grammica,C_tasmanica,17-15,h,Tot.Chl,24.28266730423832,5,5.126947326618827
Grammica,C_tasmanica,17-15,h,Chl.a.b,3.7082253042334217,5,0.15595840526529106
Grammica,C_tasmanica,17-15,h,Tot.Car,25.813976426117218,5,1.6053073232108543
Grammica,C_tasmanica,17-15,h,VAZ.Car,0.1415124037783591,5,0.031307500197401215
Grammica,C_tasmanica,17-15,h,Lut.Car,0.2517959109418098,5,0.04833121469507892
Grammica,C_tasmanica,17-15,h,Lut.epo.Car,0.013739958890398076,5,0.003926330681535203
Grammica,C_tasmanica,17-15,h,a.Car.Car,0.011647071004156793,5,0.012052014623063474
Grammica,C_tasmanica,17-15,h,b.Car.Car,0.5950446142756743,5,0.05758583548644542
Grammica,C_tasmanica,17-15,h,Neo.Car,0,5,0
Grammica,C_tasmanica,17-15,f,Chl.b,6.195676065870317,7,1.2440960365005935
Grammica,C_tasmanica,17-15,f,Chl.a,22.09287037598696,7,3.378143472767646
Grammica,C_tasmanica,17-15,f,Tot.Chl,28.288546441857275,7,4.5888811638844045
Grammica,C_tasmanica,17-15,f,Chl.a.b,3.5990025805992976,7,0.22603485241869997
Grammica,C_tasmanica,17-15,f,Tot.Car,22.408089526415232,7,7.986610161908127
Grammica,C_tasmanica,17-15,f,VAZ.Car,0.23343868730404288,7,0.1262288099372255
Grammica,C_tasmanica,17-15,f,Lut.Car,0.25689760379546894,7,0.10890703778456831
Grammica,C_tasmanica,17-15,f,Lut.epo.Car,0.008126427863549633,7,0.009468824855060627
Grammica,C_tasmanica,17-15,f,a.Car.Car,0.006848395337444842,7,0.011605971740566217
Grammica,C_tasmanica,17-15,f,b.Car.Car,0.5028153135630434,7,0.22756574920153536
Grammica,C_tasmanica,17-15,f,Neo.Car,0,7,0
Ipomoea_nil,Ipomoea_nil,IPNI,l,Chl.b,331.1130817534756,11,82.47182979225649
Ipomoea_nil,Ipomoea_nil,IPNI,l,Chl.a,977.8441603910122,11,259.27998384599226
Ipomoea_nil,Ipomoea_nil,IPNI,l,Tot.Chl,1308.9572421444877,11,338.16658925386855
Ipomoea_nil,Ipomoea_nil,IPNI,l,Chl.a.b,2.950956118634344,11,0.24060599090253137
Ipomoea_nil,Ipomoea_nil,IPNI,l,Tot.Car,307.7407394221014,11,73.06688131140893
Ipomoea_nil,Ipomoea_nil,IPNI,l,VAZ.Car,0.2915183022848107,11,0.02313472900475858
Ipomoea_nil,Ipomoea_nil,IPNI,l,Lut.Car,0.42193666708101746,11,0.02288008136670927
Ipomoea_nil,Ipomoea_nil,IPNI,l,Lut.epo.Car,0.0066488934473917915,11,0.010756931382828775
Ipomoea_nil,Ipomoea_nil,IPNI,l,a.Car.Car,0.009827309030183017,11,0.0027157085073544183
Ipomoea_nil,Ipomoea_nil,IPNI,l,b.Car.Car,0.14778530163090536,11,0.014707684690926232
Ipomoea_nil,Ipomoea_nil,IPNI,l,Neo.Car,0.12893241997308352,11,0.01610344465336265
Ipomoea_nil,Ipomoea_nil,IPNI,y,Chl.b,41.868125342548574,5,9.062309531553568
Ipomoea_nil,Ipomoea_nil,IPNI,y,Chl.a,99.83135215172834,5,21.642138548548257
Ipomoea_nil,Ipomoea_nil,IPNI,y,Tot.Chl,141.69947749427692,5,30.68143465698382
Ipomoea_nil,Ipomoea_nil,IPNI,y,Chl.a.b,2.383994644485154,5,0.04795215284767595
Ipomoea_nil,Ipomoea_nil,IPNI,y,Tot.Car,24.03286319763747,5,4.938959332403871
Ipomoea_nil,Ipomoea_nil,IPNI,y,VAZ.Car,0.2568650212099485,5,0.015120509542366585
Ipomoea_nil,Ipomoea_nil,IPNI,y,Lut.Car,0.46070179757505114,5,0.013342762732879576
Ipomoea_nil,Ipomoea_nil,IPNI,y,Lut.epo.Car,0,5,0
Ipomoea_nil,Ipomoea_nil,IPNI,y,a.Car.Car,0.001093046648379212,5,0.0020139437390535955
Ipomoea_nil,Ipomoea_nil,IPNI,y,b.Car.Car,0.1820822584578559,5,0.008383438814653674
