Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	-18.52442	-18.15164	-0.3727814	0.0408269	0.932809	0.0671905	1.86562	0.134381	0.9678446
10	-16.96483	-16.57839	-0.3864422	0.473077	0.982345	0.0176552	1.96469	0.0353104	0.9811569
20	-18.37218	-18.00032	-0.3718505	0.0559251	0.934371	0.0656293	1.86874	0.131259	0.9669441
30	-20.92666	-20.62501	-0.3016547	0.330321	0.913133	0.0868668	1.82627	0.173734	0.9013962
40	-16.90127	-16.5583	-0.3429633	0.0174778	0.961135	0.0388652	1.92227	0.0777304	0.9394114
50	-17.15966	-16.89979	-0.2598669	0.194108	0.962255	0.0377446	1.92451	0.0754892	0.8645049
60	-15.27139	-14.87097	-0.4004159	0.111519	0.973698	0.0263023	1.9474	0.0526046	0.9949635
70	-15.79052	-15.43658	-0.3539377	0.0904879	0.975734	0.0242656	1.95147	0.0485312	0.9497776
80	-18.22054	-17.83624	-0.3843011	-0.145542	0.954811	0.0451885	1.90962	0.090377	0.9790584
90	-17.04905	-16.70411	-0.3449444	0.211061	0.986975	0.0130247	1.97395	0.0260493	0.9412742
100	-16.88915	-16.56188	-0.3272695	0.332631	0.961564	0.0384363	1.92313	0.0768726	0.9247836
110	-16.02502	-15.69165	-0.3333747	0.292295	0.981249	0.0187511	1.9625	0.0375022	0.9304467
120	-17.89604	-17.68764	-0.2084079	0.353969	0.973178	0.0268222	1.94636	0.0536444	0.8211437
130	-19.41332	-19.17009	-0.2432272	-0.14979	0.967001	0.0329993	1.934	0.0659987	0.8502389
140	-17.79824	-17.55308	-0.2451557	0.0317164	0.962092	0.0379079	1.92418	0.0758158	0.8518802
150	-15.90594	-15.55733	-0.3486088	0.250298	0.968088	0.0319118	1.93618	0.0638236	0.9447298
160	-17.45881	-17.19647	-0.2623456	0.321999	0.962817	0.0371829	1.92563	0.0743657	0.8666505
170	-22.16026	-21.89365	-0.2666156	0.214019	0.890327	0.109673	1.78065	0.219346	0.870359
180	-16.06937	-15.70928	-0.3600879	0.0318675	0.973418	0.0265815	1.94684	0.053163	0.9556369
190	-16.98846	-16.6305	-0.3579588	-0.059729	0.979179	0.0208208	1.95836	0.0416417	0.9536044
200	-19.43636	-19.03189	-0.4044679	0.498292	0.943473	0.0565266	1.88695	0.113053	0.9990033
210	-16.29207	-15.88995	-0.4021179	-0.0511433	0.972021	0.0279788	1.94404	0.0559576	0.9966584
220	-15.82067	-15.47997	-0.3407025	0.125281	0.977841	0.022159	1.95568	0.044318	0.9372899
230	-16.03381	-15.63724	-0.3965668	0.196769	0.959855	0.0401448	1.91971	0.0802896	0.9911412
