Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	21.92886	19.88794	2.04092	0.770925	0.239276	0.760724	0.478551	1.52145	0.08660605
10	21.24831	19.31306	1.935248	0.738551	0.163016	0.836984	0.326032	1.67397	0.09625897
20	17.69598	15.11896	2.577018	0.026505	0.205808	0.794192	0.411617	1.58838	0.05066689
30	19.1882	16.61119	2.577018	0.66411	0.138881	0.861119	0.277762	1.72224	0.05066689
40	21.91965	19.88143	2.038225	0.775434	0.217542	0.782458	0.435083	1.56492	0.08683985
50	19.84188	18.19687	1.645012	0.843285	0.316434	0.683566	0.632869	1.36713	0.1286735
60	20.25201	18.45726	1.794754	0.888908	0.264132	0.735868	0.528264	1.47174	0.1107789
70	19.38642	16.8311	2.55532	0.174635	0.215881	0.784119	0.431762	1.56824	0.05177825
80	22.27919	19.93574	2.343456	0.636751	0.246586	0.753414	0.493172	1.50683	0.0639969
90	19.98334	18.41756	1.565776	0.856543	0.269496	0.730504	0.538993	1.46101	0.1392838
100	19.91634	18.13578	1.780556	0.57766	0.19417	0.80583	0.38834	1.61166	0.112363
110	21.83183	19.32083	2.511004	0.707868	0.324162	0.675838	0.648325	1.35168	0.05412448
120	21.85324	19.50707	2.346172	0.567156	0.19401	0.80599	0.38802	1.61198	0.06382328
130	18.00681	15.55967	2.447146	0.791393	0.1421	0.8579	0.284201	1.7158	0.05769347
140	22.07215	19.63234	2.439814	0.5622	0.225894	0.774106	0.451787	1.54821	0.05811801
150	21.59671	19.16706	2.429658	0.643669	0.349258	0.650742	0.698516	1.30148	0.05871131
160	16.83734	14.40768	2.429658	0.490745	0.585159	0.414841	1.17032	0.829682	0.05871131
170	18.80013	16.85189	1.948238	0.558998	0.419527	0.580473	0.839053	1.16095	0.09501666
180	19.25368	17.24362	2.010064	0.529485	0.393842	0.606158	0.787684	1.21232	0.0893201
190	20.41319	17.99398	2.419213	0.730117	0.409184	0.590816	0.818367	1.18163	0.05932776
200	21.2949	18.97399	2.320909	0.582193	0.157717	0.842283	0.315434	1.68457	0.06545618
210	20.0632	17.74229	2.320909	0.842003	0.194206	0.805794	0.388413	1.61159	0.06545618
220	21.61548	19.49255	2.122931	0.699584	0.301242	0.698758	0.602485	1.39752	0.0797869
230	21.41887	19.54813	1.870739	0.813803	0.211645	0.788355	0.423291	1.57671	0.1026732
240	15.71347	14.12136	1.592116	0.32665	0.34077	0.65923	0.681539	1.31846	0.135663
250	21.91452	19.86408	2.050436	0.779846	0.249219	0.750781	0.498438	1.50156	0.08578589
260	19.18616	16.76602	2.420134	0.274586	0.408482	0.591518	0.816964	1.18304	0.05927313
270	18.90646	17.25886	1.647607	0.525997	0.161155	0.838845	0.322309	1.67769	0.12834
280	20.17028	18.0014	2.168888	0.560485	0.391319	0.608681	0.782638	1.21736	0.07620312
290	21.93633	19.6518	2.284537	0.604372	0.193318	0.806682	0.386635	1.61336	0.06788077
