Iteration	Posterior	Likelihood	Prior	is_irreverisible	rates[1]	rates[2]
30	-14.1065	-11.7615	-2.344999	0	0.315989	0.497872
31	-14.1065	-11.7615	-2.344999	0	0.315989	0.497872
32	-12.4512	-12.79064	0.3394466	0	0.227375	0.186193
33	-12.49146	-12.61055	0.1190945	0	0.260233	0.186193
34	-14.54589	-11.85575	-2.690146	0	0.679135	0.186193
35	-15.37142	-11.20434	-4.167084	0	0.679135	0.406427
36	-15.08158	-12.27912	-2.802459	0	0.216266	0.665809
37	-12.76063	-12.56493	-0.1957007	0	0.216266	0.277101
38	-12.76063	-12.56493	-0.1957007	0	0.216266	0.277101
39	-12.37788	-13.12196	0.7440805	0	0.216266	0.136965
40	-12.41089	-13.18092	0.7700314	0	0.238705	0.110657
41	-12.71979	-14.34422	1.624429	0	0.111301	0.110657
42	-14.53752	-17.02488	2.487357	0	0.0352225	0.0580587
43	-13.05271	-15.09126	2.038546	0	0.102147	0.0580587
44	-15.03071	-13.74112	-1.289591	0	0.09058	0.565903
45	-13.15319	-11.91375	-1.23944	0	0.417034	0.23197
46	-14.59621	-11.65426	-2.941951	0	0.670905	0.23197
47	-14.59621	-11.65426	-2.941951	0	0.670905	0.23197
48	-13.04364	-13.93441	0.8907693	0	0.0993869	0.23197
49	-16.79181	-19.65304	2.861234	0	0.0143232	0.0232071
50	-16.0724	-17.62188	1.549483	0	0.0143232	0.21881
51	-16.93981	-17.43645	0.4966328	0	0.0134913	0.376638
52	-14.76236	-16.85082	2.088463	0	0.0266205	0.126142
53	-15.13576	-15.81481	0.679056	0	0.0320094	0.330918
54	-13.69538	-14.02996	0.3345801	0	0.0833761	0.330918
55	-13.5729	-13.84692	0.2740268	0	0.0924055	0.330918
56	-13.6032	-11.62805	-1.975156	0	0.427794	0.330918
57	-13.44518	-13.64274	0.1975524	0	0.103809	0.330918
58	-14.19505	-11.4585	-2.736556	0	0.429683	0.442565
59	-13.82847	-11.73412	-2.09435	0	0.33392	0.442565
60	-12.44038	-12.84253	0.4021457	0	0.267532	0.136687
61	-12.64245	-12.57549	-0.06695627	0	0.337482	0.136687
62	-16.17661	-11.05104	-5.125571	0	0.718789	0.509698
63	-16.17661	-11.05104	-5.125571	0	0.718789	0.509698
64	-16.12538	-11.06083	-5.064547	0	0.718789	0.500599
65	-15.44139	-11.13322	-4.308175	0	0.606002	0.500599
66	-16.50162	-11.0314	-5.470229	0	0.606002	0.673879
67	-14.37541	-11.50153	-2.873888	0	0.606002	0.286724
68	-14.15408	-11.72459	-2.429487	0	0.606002	0.220457
69	-14.15408	-11.72459	-2.429487	0	0.606002	0.220457
70	-14.23547	-13.25805	-0.9774231	0	0.119773	0.490161
71	-13.12645	-11.93846	-1.187993	0	0.328815	0.312518
72	-12.92277	-12.47867	-0.4441054	0	0.21789	0.312518
73	-12.44217	-13.47962	1.037456	0	0.21789	0.0915942
74	-12.92173	-12.45365	-0.4680828	0	0.404492	0.129491
75	-12.92451	-12.48525	-0.4392624	0	0.404492	0.125193
76	-13.25609	-12.37179	-0.8843063	0	0.470855	0.125193
77	-15.07992	-11.28256	-3.797364	0	0.470855	0.559576
78	-12.61251	-12.40966	-0.2028455	0	0.314651	0.179781
79	-12.46536	-12.68239	0.2170288	0	0.269967	0.161856
80	-12.68778	-12.40014	-0.2876385	0	0.34522	0.161856
81	-12.68778	-12.40014	-0.2876385	0	0.34522	0.161856
82	-12.68778	-12.40014	-0.2876385	0	0.34522	0.161856
83	-13.00554	-11.97814	-1.0274	0	0.34522	0.272166
84	-13.68304	-11.65297	-2.030067	0	0.494734	0.272166
85	-14.24944	-12.76017	-1.489277	0	0.159922	0.526337
86	-14.54304	-12.51095	-2.032093	0	0.671384	0.0958172
87	-12.47065	-13.22637	0.7557197	0	0.255678	0.0958172
88	-12.47065	-13.22637	0.7557197	0	0.255678	0.0958172
89	-12.47065	-13.22637	0.7557197	0	0.255678	0.0958172
90	-15.51338	-11.88619	-3.627189	0	0.820422	0.184634
91	-15.70604	-12.81976	-2.886279	0	0.820422	0.0741523
92	-14.2144	-13.21575	-0.9986451	0	0.122743	0.490355
93	-13.92168	-12.29693	-1.624748	0	0.216105	0.490355
94	-14.15434	-13.09602	-1.058319	0	0.131641	0.490355
95	-12.56742	-13.19513	0.6277136	0	0.163128	0.207455
96	-16.14676	-12.19287	-3.953893	0	0.23746	0.816312
97	-12.94971	-12.45025	-0.4994594	0	0.220644	0.318018
98	-12.94971	-12.45025	-0.4994594	0	0.220644	0.318018
99	-12.93307	-12.45663	-0.4764437	0	0.220644	0.314586
100	-13.17166	-13.32199	0.1503348	0	0.127182	0.314586
101	-14.09231	-13.16039	-0.9319157	0	0.127182	0.475966
102	-14.16518	-12.49736	-1.667822	0	0.188262	0.524621
103	-14.26203	-11.76396	-2.498071	0	0.312065	0.524621
104	-12.5604	-12.74669	0.1862885	0	0.312065	0.124341
105	-12.5604	-12.74669	0.1862885	0	0.312065	0.124341
106	-12.61439	-12.39679	-0.2176044	0	0.312065	0.184568
107	-12.87894	-12.10802	-0.7709233	0	0.368102	0.21104
108	-12.77171	-12.36109	-0.4106158	0	0.368102	0.157312
109	-12.39319	-13.02202	0.6288247	0	0.213105	0.157312
110	-14.18037	-12.2678	-1.912564	0	0.218089	0.531289
111	-13.09666	-12.0151	-1.081562	0	0.303609	0.321854
112	-15.27134	-11.36467	-3.906673	0	0.724877	0.321854
113	-13.49762	-11.96334	-1.534282	0	0.286488	0.406482
114	-15.39513	-11.14147	-4.253669	0	0.591397	0.507076
115	-14.01293	-11.82418	-2.188743	0	0.591397	0.199163
116	-12.51739	-12.57021	0.05282025	0	0.257997	0.198312
117	-12.52209	-13.26433	0.742242	0	0.162677	0.190828
118	-12.45786	-12.83583	0.377975	0	0.216994	0.190828
119	-13.10926	-12.42185	-0.68741	0	0.216994	0.349694
120	-13.10926	-12.42185	-0.68741	0	0.216994	0.349694
121	-12.55075	-13.73733	1.18658	0	0.216994	0.0702528
122	-13.94088	-11.88568	-2.055205	0	0.58346	0.187188
123	-14.06404	-11.67612	-2.387919	0	0.58346	0.236801
124	-13.01879	-11.97645	-1.042348	0	0.382815	0.236801
125	-14.29107	-11.65403	-2.637035	0	0.620607	0.236801
126	-17.31946	-12.00365	-5.315809	0	0.286237	0.970618
127	-12.41661	-13.24311	0.8264985	0	0.235404	0.105537
128	-12.41661	-13.24311	0.8264985	0	0.235404	0.105537
129	-14.05031	-11.50131	-2.548994	0	0.531883	0.312396
130	-13.02926	-12.07	-0.9592608	0	0.294829	0.312396
131	-12.92217	-12.49737	-0.424794	0	0.215132	0.312396
132	-12.92217	-12.49737	-0.424794	0	0.215132	0.312396
133	-13.02761	-12.07285	-0.9547589	0	0.294158	0.312396
134	-14.11115	-11.7381	-2.373045	0	0.322176	0.495867
135	-12.95701	-12.0385	-0.9185135	0	0.322176	0.278974
136	-12.83837	-12.22352	-0.6148499	0	0.276895	0.278974
137	-12.83837	-12.22352	-0.6148499	0	0.276895	0.278974
138	-12.58791	-12.43233	-0.1555774	0	0.276895	0.210489
139	-13.57659	-11.84735	-1.729239	0	0.512591	0.20945
140	-12.67287	-13.45676	0.7838888	0	0.137845	0.20945
141	-12.73113	-13.58373	0.8525984	0	0.127599	0.20945
142	-12.61072	-12.38771	-0.2230107	0	0.287989	0.20945
143	-12.53793	-12.56154	0.02360915	0	0.251214	0.20945
144	-12.53793	-12.56154	0.02360915	0	0.251214	0.20945
145	-12.95628	-12.27472	-0.68156	0	0.251214	0.314602
146	-12.50513	-13.36531	0.8601787	0	0.251214	0.0847047
147	-14.44753	-12.04935	-2.398174	0	0.251214	0.570576
148	-12.46835	-13.79039	1.322041	0	0.175335	0.0917128
149	-14.47491	-11.3335	-3.141412	0	0.526817	0.405802
150	-13.81886	-12.96899	-0.8498697	0	0.526817	0.0640971
151	-13.5603	-12.17811	-1.38219	0	0.526817	0.143474
152	-12.41444	-13.39979	0.9853588	0	0.173778	0.143474
153	-12.39116	-12.97593	0.5847618	0	0.233513	0.143474
154	-13.21187	-12.25357	-0.9583004	0	0.463608	0.143474
155	-14.77625	-11.32339	-3.452865	0	0.463608	0.515453
156	-13.42083	-12.15613	-1.2647	0	0.501781	0.15099
157	-13.76396	-12.17526	-1.588703	0	0.236993	0.464092
158	-12.40335	-12.8946	0.4912436	0	0.236993	0.15394
159	-13.20916	-12.27005	-0.93911	0	0.236993	0.367228
160	-14.26687	-11.40783	-2.859043	0	0.46121	0.429303
161	-13.55165	-12.31859	-1.233069	0	0.218752	0.429303
162	-12.67895	-12.59841	-0.08053887	0	0.218752	0.257443
163	-12.45979	-12.82195	0.3621575	0	0.218752	0.19143
164	-12.48782	-13.12267	0.6348485	0	0.178089	0.19143
165	-14.88276	-13.17944	-1.703319	0	0.124576	0.5936
166	-12.68115	-14.37225	1.691101	0	0.124576	0.0874389
167	-12.42325	-13.32986	0.9066045	0	0.174547	0.154449
168	-12.7155	-14.03968	1.32418	0	0.11228	0.154449
169	-14.48363	-11.33763	-3.146	0	0.545095	0.388208
170	-14.48363	-11.33763	-3.146	0	0.545095	0.388208
171	-13.39474	-12.80813	-0.5866119	0	0.16345	0.388208
172	-13.44862	-12.30564	-1.142973	0	0.506394	0.128225
173	-13.44862	-12.30564	-1.142973	0	0.506394	0.128225
174	-13.44862	-12.30564	-1.142973	0	0.506394	0.128225
175	-13.01625	-12.42385	-0.5923977	0	0.424295	0.128225
176	-13.01481	-12.30034	-0.7144731	0	0.424295	0.146429
177	-14.25739	-14.4095	0.1521096	0	0.424295	0.0172078
178	-13.38415	-13.30258	-0.08156807	0	0.424295	0.0520528
179	-13.29218	-11.80259	-1.489588	0	0.424295	0.262011
180	-13.12874	-11.97122	-1.157525	0	0.424295	0.212495
181	-12.72291	-12.23796	-0.4849531	0	0.324004	0.212495
182	-12.72291	-12.23796	-0.4849531	0	0.324004	0.212495
183	-12.58443	-12.44512	-0.1393088	0	0.272463	0.212495
184	-12.7906	-12.1731	-0.6175013	0	0.343769	0.212495
185	-12.71694	-12.29913	-0.4178113	0	0.343769	0.182718
186	-12.86225	-12.19719	-0.6650537	0	0.380637	0.182718
187	-13.24242	-12.88927	-0.3531527	0	0.158944	0.357901
188	-13.16505	-12.57485	-0.5902018	0	0.194292	0.357901
189	-12.47505	-13.4252	0.9501497	0	0.235809	0.0866937
190	-12.85729	-12.39776	-0.4595258	0	0.235809	0.296898
191	-13.2288	-11.82412	-1.404684	0	0.376747	0.296898
192	-13.07508	-11.95151	-1.123567	0	0.334828	0.296898
193	-13.07508	-11.95151	-1.123567	0	0.334828	0.296898
194	-13.07508	-11.95151	-1.123567	0	0.334828	0.296898
195	-12.90616	-12.20827	-0.6978849	0	0.271352	0.296898
196	-13.36683	-12.51216	-0.8546783	0	0.485544	0.106087
197	-12.41952	-13.20285	0.78333	0	0.184074	0.163304
198	-15.59122	-13.53866	-2.052554	0	0.102679	0.667574
199	-12.54738	-14.04376	1.496376	0	0.159366	0.0816861
200	-12.49084	-13.5224	1.031569	0	0.228676	0.0816861
201	-12.55543	-14.06946	1.514034	0	0.156733	0.0816861
202	-13.49786	-12.00113	-1.496727	0	0.510691	0.176679
203	-13.49786	-12.00113	-1.496727	0	0.510691	0.176679
204	-12.42822	-12.85924	0.4310252	0	0.223233	0.176679
205	-12.8245	-12.2424	-0.5820977	0	0.374306	0.176679
206	-12.7909	-12.55412	-0.2367793	0	0.374306	0.125187
207	-15.75382	-11.10856	-4.645256	0	0.571229	0.585636
208	-13.85297	-11.93575	-1.917222	0	0.571229	0.178844
209	-13.85297	-11.93575	-1.917222	0	0.571229	0.178844
210	-12.57215	-13.98291	1.410758	0	0.130646	0.123173
211	-12.50322	-12.78037	0.2771537	0	0.215269	0.207588
212	-13.75749	-15.33243	1.574945	0	0.215269	0.0140667
213	-12.88922	-14.28794	1.398718	0	0.215269	0.0403448
214	-12.40833	-12.95526	0.5469305	0	0.215269	0.16736
215	-12.38259	-13.24963	0.8670387	0	0.215269	0.119627
216	-12.58273	-12.69577	0.1130372	0	0.215269	0.23206
217	-12.75357	-13.39107	0.6374925	0	0.137065	0.23206
218	-12.82917	-12.12301	-0.7061688	0	0.337426	0.23206
219	-14.00761	-11.47986	-2.527748	0	0.498888	0.342223
220	-13.29376	-13.23823	-0.05553174	0	0.130242	0.342223
221	-14.72766	-11.35317	-3.374492	0	0.625151	0.342223
222	-14.21924	-11.42902	-2.790217	0	0.538026	0.342223
223	-14.34178	-11.38061	-2.961168	0	0.538026	0.367715
224	-14.01312	-13.16854	-0.8445809	0	0.538026	0.0520986
225	-14.01312	-13.16854	-0.8445809	0	0.538026	0.0520986
226	-13.63167	-12.28436	-1.347318	0	0.538026	0.127064
227	-13.3419	-12.33662	-1.005281	0	0.487023	0.127064
228	-13.82353	-11.55347	-2.270058	0	0.487023	0.315663
229	-14.39085	-11.36229	-3.028566	0	0.487023	0.428768
230	-14.989	-11.39883	-3.590162	0	0.688296	0.311238
231	-12.63983	-12.77485	0.1350166	0	0.198023	0.246029
232	-12.88141	-12.07608	-0.8053238	0	0.349867	0.234405
233	-12.88141	-12.07608	-0.8053238	0	0.349867	0.234405
234	-12.88141	-12.07608	-0.8053238	0	0.349867	0.234405
235	-12.91606	-12.04379	-0.8722739	0	0.349867	0.244388
236	-12.62779	-12.65323	0.02544441	0	0.216003	0.244388
237	-12.73084	-14.19369	1.462853	0	0.19486	0.0511912
238	-14.15596	-11.75983	-2.396123	0	0.315252	0.506232
239	-12.79423	-12.1651	-0.6291302	0	0.315252	0.242746
240	-14.32484	-11.84837	-2.476473	0	0.644349	0.189117
241	-13.24601	-13.36124	0.1152275	0	0.123102	0.323901
242	-13.37246	-14.50176	1.129302	0	0.0733743	0.222414
243	-14.35216	-11.39274	-2.959424	0	0.553723	0.351758
244	-13.38221	-11.79944	-1.582768	0	0.348442	0.351758
245	-12.75844	-12.92344	0.1649953	0	0.348442	0.0911391
246	-14.62457	-11.70018	-2.924386	0	0.680225	0.220032
247	-14.79839	-11.50166	-3.296724	0	0.680225	0.275553
248	-12.83019	-13.01506	0.1848708	0	0.161065	0.275553
249	-13.17976	-12.84883	-0.3309323	0	0.164216	0.349316
250	-13.1872	-12.04729	-1.139912	0	0.284848	0.349316
251	-12.56595	-12.45585	-0.1101038	0	0.284848	0.195755
252	-12.56595	-12.45585	-0.1101038	0	0.284848	0.195755
253	-14.80096	-13.2509	-1.55006	0	0.64908	0.0462431
254	-14.85938	-11.34751	-3.511872	0	0.64908	0.33878
255	-14.47324	-11.63835	-2.83489	0	0.64908	0.237831
256	-14.9533	-11.30441	-3.648886	0	0.64908	0.359211
257	-14.37067	-11.80755	-2.56312	0	0.64908	0.197306
258	-14.40397	-11.74009	-2.663885	0	0.64908	0.212332
259	-13.6869	-11.81562	-1.871283	0	0.530891	0.212332
260	-12.54713	-12.5486	0.001475269	0	0.251633	0.212332
261	-12.57854	-13.16412	0.5855835	0	0.164534	0.212332
262	-12.52486	-12.65961	0.1347534	0	0.231759	0.212332
263	-12.53214	-12.9598	0.4276571	0	0.188083	0.212332
264	-12.70921	-12.81108	0.1018681	0	0.188083	0.260912
265	-14.33988	-12.66424	-1.675646	0	0.631422	0.0826274
266	-16.4431	-11.0155	-5.427598	0	0.631422	0.642102
267	-15.76347	-11.084	-4.679467	0	0.631422	0.530544
268	-15.76347	-11.084	-4.679467	0	0.631422	0.530544
269	-16.0001	-11.05402	-4.946081	0	0.631422	0.5703
270	-17.6737	-11.05592	-6.617783	0	0.945605	0.505395
271	-16.67969	-11.52195	-5.15774	0	0.945605	0.287679
272	-12.96011	-13.26274	0.3026293	0	0.356155	0.0629034
273	-13.48534	-12.6171	-0.8682424	0	0.499958	0.0936949
274	-12.42732	-13.30863	0.8813103	0	0.174781	0.157987
275	-12.42732	-13.30863	0.8813103	0	0.174781	0.157987
276	-12.60776	-12.48989	-0.1178675	0	0.323774	0.157987
277	-12.40238	-13.16677	0.764388	0	0.192216	0.157987
278	-12.62693	-12.37448	-0.2524422	0	0.313366	0.188462
279	-13.78879	-13.10988	-0.678913	0	0.132913	0.432508
280	-13.86972	-11.67901	-2.19071	0	0.546108	0.244746
281	-12.6977	-12.32571	-0.3719884	0	0.274908	0.244746
282	-14.68574	-11.60474	-3.081002	0	0.678864	0.244746
283	-12.68197	-13.02343	0.3414557	0	0.168522	0.244746
284	-12.9297	-13.01697	0.08726546	0	0.373944	0.0772282
285	-12.9686	-14.56349	1.594888	0	0.0871994	0.139163
286	-12.9686	-14.56349	1.594888	0	0.0871994	0.139163
287	-12.9686	-14.56349	1.594888	0	0.0871994	0.139163
288	-13.39062	-13.72397	0.3333462	0	0.100665	0.313813
289	-13.03505	-13.01473	-0.02031904	0	0.153402	0.313813
290	-12.92908	-12.47015	-0.4589343	0	0.218807	0.313813
291	-13.57236	-15.10155	1.529194	0	0.218807	0.0173516
292	-13.48667	-12.81038	-0.6762867	0	0.486875	0.0781553
293	-13.66254	-14.2777	0.6151577	0	0.0749576	0.297498
294	-13.58951	-11.6462	-1.943311	0	0.456465	0.297498
295	-12.44394	-13.4643	1.020359	0	0.163212	0.148821
296	-13.05331	-14.61964	1.566328	0	0.0817999	0.148821
297	-12.74592	-14.13644	1.390527	0	0.108015	0.148821
298	-12.90231	-12.13161	-0.7706998	0	0.383489	0.195619
299	-12.66428	-12.32	-0.3442764	0	0.319903	0.195619
300	-12.90768	-14.68449	1.776809	0	0.155692	0.0435425
301	-13.1739	-15.03931	1.865413	0	0.155692	0.0303303
302	-16.43158	-12.00007	-4.431508	0	0.947252	0.17774
303	-12.72752	-12.44521	-0.2823166	0	0.359107	0.147175
304	-13.12346	-11.89462	-1.228839	0	0.359107	0.288316
305	-12.89391	-12.16966	-0.7242525	0	0.283866	0.288316
306	-13.19639	-11.84155	-1.354835	0	0.377895	0.288316
307	-13.73201	-12.30926	-1.422745	0	0.216821	0.459517
308	-13.73201	-12.30926	-1.422745	0	0.216821	0.459517
309	-12.69296	-13.21636	0.523395	0	0.152144	0.233994
310	-15.31435	-11.64531	-3.669046	0	0.777302	0.233994
311	-14.02166	-11.69045	-2.331214	0	0.577811	0.233994
312	-17.1594	-11.04526	-6.11414	0	0.584545	0.791354
313	-14.1653	-11.58005	-2.585248	0	0.584545	0.265141
314	-14.3234	-13.17898	-1.14442	0	0.584545	0.0502907
315	-13.21401	-15.21719	2.003184	0	0.132879	0.0326002
316	-15.19471	-13.60688	-1.587828	0	0.668355	0.0326002
317	-15.15085	-11.26352	-3.887327	0	0.668355	0.375491
318	-16.02296	-11.05103	-4.97193	0	0.668355	0.537223
319	-14.99919	-11.2723	-3.72689	0	0.4827	0.537223
320	-13.56867	-12.12243	-1.446235	0	0.527795	0.152046
321	-12.39204	-12.96954	0.5774989	0	0.226025	0.152046
322	-12.39204	-12.96954	0.5774989	0	0.226025	0.152046
323	-13.60766	-12.11622	-1.491439	0	0.534536	0.152046
324	-13.68554	-12.58622	-1.099316	0	0.534536	0.0935741
325	-12.44444	-13.6719	1.22746	0	0.187577	0.0935741
326	-12.43642	-13.11609	0.6796646	0	0.187577	0.175259
327	-12.80408	-12.26079	-0.5432907	0	0.369939	0.175259
328	-12.98131	-13.16267	0.1813573	0	0.369939	0.0672026
329	-13.01438	-11.96695	-1.047427	0	0.369939	0.250433
330	-13.96854	-13.32349	-0.6450509	0	0.51491	0.0454616
331	-13.96854	-13.32349	-0.6450509	0	0.51491	0.0454616
332	-13.49512	-12.13472	-1.360395	0	0.51491	0.152131
333	-13.39124	-15.05841	1.667169	0	0.0634535	0.152131
334	-12.71194	-12.30076	-0.411188	0	0.341892	0.183607
335	-12.68816	-13.74378	1.055613	0	0.12317	0.183607
336	-13.5996	-12.6276	-0.972004	0	0.178674	0.430452
337	-14.67837	-14.50049	-0.1778858	0	0.0609534	0.429757
338	-13.60425	-14.86078	1.256532	0	0.0609534	0.215863
339	-12.50692	-13.01343	0.5065126	0	0.283677	0.104979
340	-12.50519	-13.00636	0.501175	0	0.283677	0.105775
341	-14.58779	-13.74811	-0.839679	0	0.0905621	0.498832
342	-14.32971	-13.32641	-1.003301	0	0.114961	0.498832
343	-14.242	-13.33086	-0.911136	0	0.114961	0.485089
344	-12.4768	-12.71141	0.2346124	0	0.234929	0.194271
345	-13.33507	-11.96236	-1.372717	0	0.474607	0.194271
346	-12.72453	-13.71733	0.9928018	0	0.121871	0.194271
347	-12.6282	-13.99328	1.365085	0	0.121871	0.138758
348	-13.44495	-12.53183	-0.9131256	0	0.497891	0.102455
349	-13.98796	-11.48738	-2.500588	0	0.497891	0.33917
350	-15.27653	-11.32476	-3.951769	0	0.714285	0.33917
351	-15.27653	-11.32476	-3.951769	0	0.714285	0.33917
352	-14.74651	-16.1914	1.44489	0	0.0299164	0.218813
353	-13.44321	-13.7007	0.2574859	0	0.100961	0.324829
354	-12.98976	-12.58845	-0.4013172	0	0.199198	0.324829
355	-12.41582	-13.05358	0.6377598	0	0.199198	0.169887
356	-12.41589	-12.88621	0.4703262	0	0.224165	0.169887
357	-12.41589	-12.88621	0.4703262	0	0.224165	0.169887
358	-12.41589	-12.88621	0.4703262	0	0.224165	0.169887
359	-12.63394	-12.59747	-0.03647189	0	0.224165	0.245458
360	-16.31719	-11.01589	-5.301306	0	0.654752	0.59994
361	-14.56995	-12.81659	-1.753366	0	0.654752	0.0708869
362	-14.90745	-13.34748	-1.559978	0	0.654752	0.0420497
363	-13.12158	-12.12706	-0.9945266	0	0.270374	0.34211
364	-18.02506	-12.17073	-5.854326	0	0.270374	1.06678
365	-19.09166	-11.11363	-7.978028	0	0.587051	1.06678
366	-18.12576	-12.93124	-5.194525	0	0.171988	1.06678
367	-12.74424	-13.39257	0.6483315	0	0.137459	0.23005
368	-12.80132	-12.18325	-0.6180657	0	0.354627	0.201721
369	-12.62046	-12.36922	-0.2512364	0	0.299927	0.201721
370	-12.60429	-12.39509	-0.2092054	0	0.299927	0.195453
371	-12.60429	-12.39509	-0.2092054	0	0.299927	0.195453
372	-12.5525	-13.09548	0.5429764	0	0.172734	0.210485
373	-12.5525	-13.09548	0.5429764	0	0.172734	0.210485
374	-12.70157	-13.51029	0.808715	0	0.133108	0.210485
375	-12.55757	-13.94099	1.383416	0	0.133108	0.124788
376	-12.55757	-13.94099	1.383416	0	0.133108	0.124788
377	-14.6947	-12.24648	-2.448227	0	0.704466	0.124788
378	-12.46853	-13.05735	0.5888256	0	0.187123	0.189258
379	-12.6565	-12.3397	-0.3167937	0	0.322165	0.189258
380	-12.4721	-13.07882	0.6067237	0	0.184454	0.189258
381	-12.45961	-12.76696	0.3073411	0	0.229097	0.189258
382	-12.79818	-12.21722	-0.5809609	0	0.361557	0.189258
383	-12.49655	-13.19292	0.6963661	0	0.171087	0.189258
384	-13.69283	-15.17271	1.479872	0	0.0542545	0.189258
385	-13.1968	-12.51095	-0.6858512	0	0.455727	0.110729
386	-12.57749	-14.06421	1.486716	0	0.131763	0.110729
387	-12.86597	-14.06968	1.203717	0	0.101806	0.182886
388	-12.44958	-13.72207	1.272492	0	0.178683	0.0957532
389	-12.49165	-13.17548	0.6838278	0	0.266462	0.0957532
390	-12.83588	-13.83863	1.002746	0	0.266462	0.0481976
391	-12.76845	-14.09976	1.331307	0	0.217469	0.0481976
392	-14.36794	-13.221	-1.146948	0	0.587015	0.0481976
393	-12.40161	-12.95974	0.5581297	0	0.218315	0.162644
394	-12.76341	-12.54996	-0.2134473	0	0.218315	0.277699
395	-12.76341	-12.54996	-0.2134473	0	0.218315	0.277699
396	-13.24	-13.82878	0.5887835	0	0.0986895	0.277699
397	-12.92071	-12.07982	-0.8408837	0	0.311875	0.277699
398	-15.43034	-11.74713	-3.683213	0	0.311875	0.701534
399	-13.56838	-14.44308	0.8747048	0	0.311875	0.0218776
400	-13.05503	-15.02852	1.973494	0	0.127705	0.0422012
401	-12.861	-14.20249	1.341482	0	0.221948	0.0422012
402	-12.63219	-13.7265	1.094313	0	0.128136	0.17287
403	-12.73692	-13.38373	0.6468078	0	0.301458	0.0662775
404	-12.65604	-14.28506	1.629023	0	0.154995	0.0662775
405	-12.58957	-14.06356	1.473985	0	0.17625	0.0681407
406	-12.77746	-14.59002	1.812559	0	0.122717	0.0711867
407	-13.00055	-13.92272	0.9221692	0	0.101224	0.225451
408	-12.98581	-13.89834	0.9125317	0	0.102661	0.225451
409	-12.98581	-13.89834	0.9125317	0	0.102661	0.225451
410	-14.23408	-14.8701	0.6360158	0	0.0533594	0.315986
411	-13.70097	-15.23017	1.529207	0	0.0533594	0.182797
412	-13.28194	-14.68775	1.405811	0	0.0717596	0.182797
413	-13.08769	-12.08914	-0.9985531	0	0.430288	0.182797
414	-15.00032	-11.36473	-3.635588	0	0.430288	0.57602
415	-13.0541	-12.48261	-0.5714968	0	0.430288	0.119116
416	-13.95022	-12.50919	-1.441028	0	0.188254	0.49081
417	-12.43978	-13.65441	1.214631	0	0.188254	0.0948101
418	-12.43978	-13.65441	1.214631	0	0.188254	0.0948101
419	-13.91529	-12.33375	-1.581544	0	0.582926	0.117092
420	-15.05498	-14.12663	-0.928354	0	0.582926	0.0196907
421	-14.81895	-14.14403	-0.6749172	0	0.545135	0.0196907
422	-14.17986	-13.34522	-0.8346314	0	0.545135	0.0435066
423	-12.56005	-13.67397	1.113922	0	0.228138	0.0699435
424	-12.62855	-14.23158	1.603029	0	0.155205	0.0699435
425	-16.34786	-11.79632	-4.551536	0	0.310804	0.832086
426	-15.10413	-12.15569	-2.948443	0	0.234399	0.669444
427	-12.53196	-12.63819	0.1062341	0	0.234399	0.213944
428	-17.02319	-10.9499	-6.073287	0	0.759304	0.610502
429	-15.42573	-13.06683	-2.358897	0	0.759304	0.0566289
430	-12.65106	-14.2919	1.640844	0	0.1504	0.0691095
