Iteration	Posterior	Likelihood	Prior	is_irreverisible	rates[1]	rates[2]
0	-17.27604	-11.30841	-5.967623	0	0.981045	0.373006
1	-12.70751	-12.2537	-0.4538075	0	0.313627	0.218228
2	-12.98411	-13.96027	0.9761597	0	0.100396	0.218228
3	-12.95395	-13.9104	0.9564467	0	0.103336	0.218228
4	-12.95395	-13.9104	0.9564467	0	0.103336	0.218228
5	-12.53868	-12.68359	0.1449108	0	0.224349	0.218228
6	-12.92864	-13.86767	0.9390225	0	0.105934	0.218228
7	-13.4867	-11.90305	-1.583652	0	0.302589	0.397743
8	-13.96801	-11.50343	-2.464575	0	0.433948	0.397743
9	-13.19071	-11.93059	-1.26012	0	0.433948	0.21814
10	-12.56287	-13.00655	0.4436838	0	0.179884	0.21814
11	-12.88507	-12.9913	0.1062311	0	0.160752	0.287592
12	-14.83773	-15.79689	0.95916	0	0.0335667	0.287592
13	-14.91562	-15.7671	0.8514794	0	0.0335667	0.303649
14	-14.84054	-15.68173	0.8411941	0	0.0351005	0.303649
15	-13.94626	-14.60535	0.6590848	0	0.0622558	0.303649
16	-12.4375	-13.02365	0.5861498	0	0.196776	0.180005
17	-12.74931	-14.27177	1.522457	0	0.106511	0.130651
18	-12.71256	-12.56311	-0.1494483	0	0.355819	0.130651
19	-12.71256	-12.56311	-0.1494483	0	0.355819	0.130651
20	-13.84466	-11.66875	-2.175906	0	0.355819	0.432828
21	-14.21525	-13.8388	-0.376458	0	0.0874928	0.432828
22	-12.61935	-13.10314	0.4837808	0	0.166105	0.225941
23	-12.74393	-12.21188	-0.532051	0	0.317581	0.225941
24	-12.58523	-12.96124	0.3760135	0	0.182175	0.225941
25	-12.56186	-12.70097	0.1391102	0	0.217501	0.225941
26	-12.74823	-13.59678	0.8485513	0	0.279421	0.0582316
27	-13.06097	-13.30423	0.2432582	0	0.36968	0.0582316
28	-13.36912	-11.75437	-1.614744	0	0.380529	0.324439
29	-14.55564	-11.48997	-3.065671	0	0.390473	0.530851
30	-13.99155	-11.56862	-2.422922	0	0.387591	0.437889
31	-13.63018	-12.06571	-1.564475	0	0.259584	0.437889
32	-15.7186	-11.14426	-4.574336	0	0.708401	0.437889
33	-14.91278	-11.56268	-3.350105	0	0.708401	0.255337
34	-13.42322	-11.76201	-1.661206	0	0.45656	0.255337
35	-12.46122	-12.69143	0.2302042	0	0.250015	0.179843
36	-12.46122	-12.69143	0.2302042	0	0.250015	0.179843
37	-12.49038	-13.10445	0.6140677	0	0.272156	0.100462
38	-12.48758	-13.87306	1.385477	0	0.157127	0.100462
39	-12.39034	-13.37185	0.9815101	0	0.186323	0.131503
40	-12.44206	-12.87355	0.4314961	0	0.268339	0.131503
41	-12.6456	-12.7765	0.130902	0	0.197285	0.24738
42	-13.4087	-12.49855	-0.9101551	0	0.197285	0.402618
43	-13.39851	-12.38042	-1.018097	0	0.213381	0.402618
44	-13.80281	-11.62725	-2.175557	0	0.377235	0.411359
45	-13.80281	-11.62725	-2.175557	0	0.377235	0.411359
46	-13.36996	-11.75751	-1.612446	0	0.377235	0.32739
47	-13.06702	-12.10714	-0.9598854	0	0.279928	0.32739
48	-13.24686	-11.85743	-1.389438	0	0.343981	0.32739
49	-12.99647	-12.4145	-0.5819741	0	0.223576	0.32739
50	-14.51566	-11.40208	-3.113578	0	0.601078	0.32739
51	-14.64355	-11.38792	-3.25563	0	0.62226	0.32739
52	-14.64355	-11.38792	-3.25563	0	0.62226	0.32739
53	-14.64355	-11.38792	-3.25563	0	0.62226	0.32739
54	-14.64355	-11.38792	-3.25563	0	0.62226	0.32739
55	-13.00091	-12.56808	-0.4328262	0	0.201336	0.32739
56	-12.51424	-12.86658	0.3523423	0	0.201336	0.210309
57	-13.81496	-11.80248	-2.012482	0	0.553968	0.210309
58	-13.95081	-11.52053	-2.430272	0	0.511823	0.314754
59	-15.67881	-11.17091	-4.507902	0	0.717879	0.418505
60	-15.03745	-11.5015	-3.535946	0	0.717879	0.273571
61	-14.25641	-11.54718	-2.70923	0	0.594602	0.273571
