Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	-1814.975	-1814.57	-0.4054094	0.336091	0.0963536	0.903646	0.192707	1.80729	0.9999443
10	-1815.219	-1814.813	-0.4053906	0.33856	0.0981928	0.901807	0.196386	1.80361	0.9999255
20	-1817.951	-1817.545	-0.4053906	0.311299	0.109821	0.890179	0.219641	1.78036	0.9999255
30	-1815.489	-1815.084	-0.4052416	0.332304	0.100303	0.899697	0.200606	1.79939	0.9997765
40	-1817.783	-1817.378	-0.4051193	0.317543	0.108202	0.891798	0.216404	1.7836	0.9996543
50	-1816.491	-1816.085	-0.4051717	0.299784	0.102648	0.897352	0.205296	1.7947	0.9997066
60	-1817.814	-1817.409	-0.4045278	0.297153	0.102115	0.897885	0.20423	1.79577	0.9990631
70	-1816.632	-1816.227	-0.4054138	0.321843	0.0901929	0.909807	0.180386	1.81961	0.9999487
80	-1814.973	-1814.568	-0.4054305	0.32434	0.0949837	0.905016	0.189967	1.81003	0.9999654
90	-1817.631	-1817.225	-0.4051392	0.333647	0.0882159	0.911784	0.176432	1.82357	0.9996741
100	-1817.753	-1817.348	-0.4048018	0.309913	0.106887	0.893113	0.213774	1.78623	0.9993369
110	-1815.706	-1815.301	-0.4052268	0.344085	0.0950665	0.904934	0.190133	1.80987	0.9997617
120	-1815.289	-1814.884	-0.4051438	0.326836	0.0981841	0.901816	0.196368	1.80363	0.9996787
130	-1815.007	-1814.601	-0.4054317	0.337841	0.0966747	0.903325	0.193349	1.80665	0.9999666
140	-1815.533	-1815.127	-0.4052901	0.316147	0.0950067	0.904993	0.190013	1.80999	0.999825
150	-1815.398	-1814.993	-0.4054505	0.345481	0.0960712	0.903929	0.192142	1.80786	0.9999854
160	-1816.585	-1816.18	-0.4051121	0.312362	0.0932523	0.906748	0.186505	1.8135	0.999647
170	-1816.728	-1816.322	-0.4051121	0.300042	0.0971042	0.902896	0.194208	1.80579	0.999647
180	-1816.497	-1816.092	-0.4046372	0.313186	0.100183	0.899817	0.200366	1.79963	0.9991725
190	-1815.612	-1815.207	-0.405116	0.323584	0.0946722	0.905328	0.189344	1.81066	0.9996509
200	-1817.685	-1817.28	-0.4053985	0.319955	0.108878	0.891122	0.217756	1.78224	0.9999334
210	-1817.186	-1816.781	-0.4050684	0.299464	0.0956769	0.904323	0.191354	1.80865	0.9996034
220	-1815.435	-1815.03	-0.405087	0.319917	0.0980153	0.901985	0.196031	1.80397	0.999622
230	-1819.005	-1818.6	-0.405087	0.364719	0.0992175	0.900782	0.198435	1.80156	0.999622
240	-1817.497	-1817.092	-0.4041792	0.309873	0.100744	0.899256	0.201489	1.79851	0.9987149
250	-1816.197	-1815.792	-0.405291	0.35192	0.0953134	0.904687	0.190627	1.80937	0.9998259
260	-1817.254	-1816.849	-0.4048743	0.351203	0.0984769	0.901523	0.196954	1.80305	0.9994094
270	-1816.596	-1816.191	-0.4047329	0.342839	0.0974367	0.902563	0.194873	1.80513	0.9992681
280	-1815.382	-1814.977	-0.4052003	0.314821	0.098246	0.901754	0.196492	1.80351	0.9997352
290	-1819.414	-1819.009	-0.4044722	0.305361	0.0910199	0.90898	0.18204	1.81796	0.9990076
300	-1817.889	-1817.486	-0.4038864	0.331629	0.100211	0.899789	0.200422	1.79958	0.9984225
310	-1817.367	-1816.962	-0.4050762	0.29396	0.0977803	0.90222	0.195561	1.80444	0.9996112
320	-1815.349	-1814.944	-0.4052966	0.317129	0.095676	0.904324	0.191352	1.80865	0.9998315
330	-1815.91	-1815.505	-0.4053701	0.345028	0.0993192	0.900681	0.198638	1.80136	0.999905
340	-1816.472	-1816.067	-0.4047728	0.308451	0.0985238	0.901476	0.197048	1.80295	0.9993079
350	-1815.08	-1814.675	-0.4053638	0.327076	0.100161	0.899839	0.200322	1.79968	0.9998987
360	-1817.205	-1816.8	-0.4054065	0.298495	0.0940708	0.905929	0.188142	1.81186	0.9999413
370	-1821.612	-1821.209	-0.4032694	0.342608	0.10546	0.89454	0.210921	1.78908	0.9978067
380	-1815.605	-1815.2	-0.4050323	0.318126	0.0973272	0.902673	0.194654	1.80535	0.9995673
