Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	13.74256	12.44769	1.294873	0.8883	0.113888	0.886112	0.227775	1.77222	0.1826217
10	18.23458	15.36048	2.874098	0.888495	0.19378	0.80622	0.387561	1.61244	0.03764469
20	18.27026	15.37114	2.899116	0.829321	0.208965	0.791035	0.417931	1.58207	0.03671459
30	17.38555	15.12665	2.258905	0.874291	0.152703	0.847297	0.305405	1.69459	0.0696432
40	16.84941	14.00789	2.841524	0.744057	0.310983	0.689017	0.621967	1.37803	0.03889114
50	17.31349	14.50546	2.808028	0.714838	0.246969	0.753031	0.493939	1.50606	0.04021588
60	14.92973	11.90684	3.02289	0.384225	0.399779	0.600221	0.799558	1.20044	0.03244025
70	16.19304	13.15317	3.039867	0.833041	0.348664	0.651336	0.697327	1.30267	0.03189416
80	16.83017	14.02447	2.805698	0.557999	0.187714	0.812286	0.375428	1.62457	0.04030968
90	13.57613	11.0316	2.544535	-0.0334157	0.187647	0.812353	0.375293	1.62471	0.05233968
100	13.97073	11.47884	2.491891	0.119829	0.215015	0.784985	0.43003	1.56997	0.0551689
110	11.89039	9.040922	2.849471	-0.228019	0.134406	0.865594	0.268812	1.73119	0.03858329
120	17.40602	14.79999	2.606031	0.866551	0.260053	0.739947	0.520105	1.47989	0.04921798
130	16.5466	13.20421	3.342385	0.578154	0.131803	0.868197	0.263606	1.73639	0.02356835
140	15.75645	12.42187	3.334574	0.318798	0.22244	0.77756	0.44488	1.55512	0.02375319
150	18.10293	15.1675	2.935434	0.750701	0.179186	0.820814	0.358372	1.64163	0.03540512
160	17.64113	14.73095	2.910177	0.675883	0.194064	0.805936	0.388127	1.61187	0.03631074
170	17.51808	14.93902	2.579057	0.770792	0.182048	0.817952	0.364095	1.6359	0.05056365
180	15.9264	12.87754	3.048857	0.343774	0.149892	0.850108	0.299785	1.70022	0.03160871
190	15.23714	12.9681	2.26904	0.592401	0.192738	0.807262	0.385477	1.61452	0.06894091
200	17.72661	15.10428	2.622333	0.835055	0.225178	0.774822	0.450356	1.54964	0.04842215
210	16.95473	14.15788	2.796852	0.580419	0.17982	0.82018	0.359641	1.64036	0.04066785
220	16.84241	14.52479	2.317622	0.855034	0.240482	0.759518	0.480963	1.51904	0.06567169
230	16.84467	13.39909	3.445578	0.714657	0.298906	0.701094	0.597813	1.40219	0.02125754
240	17.051	14.22935	2.821653	0.689772	0.109146	0.890854	0.218291	1.78171	0.03967168
250	15.92713	12.80726	3.119866	0.359646	0.264559	0.735441	0.529118	1.47088	0.02944205
260	17.64427	14.65735	2.986926	0.657486	0.19546	0.80454	0.39092	1.60908	0.03362817
270	18.20861	15.22169	2.986926	0.820526	0.152102	0.847898	0.304204	1.6958	0.03362817
280	16.17222	12.84276	3.329461	0.672563	0.112062	0.887938	0.224124	1.77588	0.02387494
290	16.06681	13.14578	2.921032	0.47034	0.286545	0.713455	0.573089	1.42691	0.0359187
300	17.38314	14.54497	2.838169	0.702971	0.121614	0.878386	0.243227	1.75677	0.03902184
310	13.39071	12.08829	1.302425	0.910592	0.0694196	0.93058	0.138839	1.86116	0.1812478
