Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	-1508.676	-1508.271	-0.4049886	-0.104792	0.466065	0.533935	0.932129	1.06787	0.9995236
10	-1508.75	-1508.345	-0.4049886	-0.107669	0.485908	0.514092	0.971816	1.02818	0.9995236
20	-1510.948	-1510.545	-0.40345	-0.0758935	0.480255	0.519745	0.960509	1.03949	0.9979869
30	-1507.577	-1507.172	-0.4053788	-0.0930728	0.481957	0.518043	0.963913	1.03609	0.9999137
40	-1509.331	-1508.926	-0.4047208	-0.0717537	0.471677	0.528323	0.943355	1.05665	0.999256
50	-1507.675	-1507.27	-0.405271	-0.0912725	0.480657	0.519343	0.961313	1.03869	0.9998059
60	-1509.319	-1508.914	-0.4045556	-0.0879581	0.465869	0.534131	0.931737	1.06826	0.9990909
70	-1508.539	-1508.134	-0.4054598	-0.0898583	0.46176	0.53824	0.92352	1.07648	0.9999947
80	-1507.808	-1507.403	-0.4054598	-0.0984628	0.485681	0.514319	0.971362	1.02864	0.9999947
90	-1514.104	-1513.698	-0.4054598	-0.0429273	0.497228	0.502772	0.994455	1.00554	0.9999947
100	-1507.647	-1507.242	-0.4054598	-0.0841211	0.47025	0.52975	0.940501	1.0595	0.9999947
110	-1507.737	-1507.332	-0.4054598	-0.0792823	0.472188	0.527812	0.944376	1.05562	0.9999947
120	-1508.552	-1508.147	-0.4053321	-0.0689228	0.473512	0.526488	0.947025	1.05298	0.999867
130	-1507.684	-1507.279	-0.4053321	-0.0983636	0.469703	0.530297	0.939407	1.06059	0.999867
140	-1508.296	-1507.891	-0.4053672	-0.0910306	0.46401	0.53599	0.928021	1.07198	0.9999021
150	-1507.842	-1507.437	-0.4054633	-0.0971582	0.466076	0.533924	0.932153	1.06785	0.9999982
160	-1507.963	-1507.558	-0.405057	-0.103697	0.47814	0.52186	0.95628	1.04372	0.999592
170	-1508.1	-1507.695	-0.404941	-0.102433	0.47432	0.52568	0.948641	1.05136	0.999476
180	-1508.058	-1507.653	-0.404941	-0.092788	0.473799	0.526201	0.947599	1.0524	0.999476
190	-1510.188	-1509.784	-0.4040744	-0.106129	0.486851	0.513149	0.973703	1.0263	0.9986102
200	-1509.008	-1508.604	-0.4047124	-0.116402	0.476052	0.523948	0.952104	1.0479	0.9992476
210	-1508.958	-1508.553	-0.4046783	-0.0799782	0.481501	0.518499	0.963001	1.037	0.9992135
220	-1510.358	-1509.955	-0.4034055	-0.0963005	0.473489	0.526511	0.946978	1.05302	0.9979425
230	-1510.191	-1509.786	-0.4043733	-0.0671736	0.472167	0.527833	0.944335	1.05567	0.9989087
240	-1509.506	-1509.101	-0.4047633	-0.069412	0.481605	0.518395	0.963211	1.03679	0.9992984
250	-1510.449	-1510.045	-0.403665	-0.0781984	0.479188	0.520812	0.958376	1.04162	0.9982015
260	-1509.801	-1509.397	-0.4040492	-0.109769	0.471102	0.528898	0.942204	1.0578	0.9985851
270	-1507.627	-1507.221	-0.4053039	-0.101081	0.471741	0.528259	0.943482	1.05652	0.9998388
280	-1509.148	-1508.743	-0.4046317	-0.116633	0.47683	0.52317	0.953661	1.04634	0.9991669
290	-1512.152	-1511.747	-0.4045894	-0.136664	0.489046	0.510954	0.978093	1.02191	0.9991246
300	-1508.181	-1507.776	-0.4054008	-0.11588	0.469783	0.530217	0.939567	1.06043	0.9999357
310	-1507.923	-1507.518	-0.4054008	-0.0762568	0.478236	0.521764	0.956472	1.04353	0.9999357
320	-1509.774	-1509.37	-0.4043352	-0.0761277	0.482821	0.517179	0.965641	1.03436	0.9988708
330	-1513.552	-1513.149	-0.4032385	-0.13768	0.469199	0.530801	0.938398	1.0616	0.9977758
340	-1512.889	-1512.484	-0.4048951	-0.150053	0.482554	0.517446	0.965108	1.03489	0.9994302
350	-1510.042	-1509.638	-0.404075	-0.0768415	0.481737	0.518263	0.963474	1.03653	0.9986109
360	-1508.91	-1508.505	-0.4052443	-0.124937	0.478804	0.521196	0.957608	1.04239	0.9997792
370	-1509.982	-1509.576	-0.4052443	-0.0898421	0.456386	0.543614	0.912772	1.08723	0.9997792
