Iteration	Posterior	Likelihood	Prior	is_irreverisible	rates[1]	rates[2]
51	-13.11495	-13.36309	0.2481418	0	0.12379	0.31714
52	-12.92975	-11.95758	-0.9721723	0	0.269519	0.535347
53	-12.64247	-12.02018	-0.6222857	0	0.269519	0.431
54	-12.77337	-11.30715	-1.466219	0	0.521206	0.431
55	-12.67612	-11.38058	-1.295539	0	0.521206	0.380098
56	-12.4485	-11.94354	-0.5049673	0	0.304928	0.360602
57	-12.42758	-11.96199	-0.465588	0	0.304928	0.348858
58	-13.04206	-12.48068	-0.5613814	0	0.19172	0.490635
59	-12.84507	-12.78415	-0.0609123	0	0.168885	0.364214
60	-14.22856	-12.18867	-2.039896	0	0.243957	0.879337
61	-13.97667	-12.78757	-1.189097	0	0.15962	0.709939
62	-13.58794	-12.85672	-0.731226	0	0.150438	0.58257
63	-13.00547	-11.46452	-1.540957	0	0.391925	0.58257
64	-13.09017	-11.36791	-1.722261	0	0.706832	0.321734
65	-13.22901	-11.36304	-1.865966	0	0.749689	0.321734
66	-12.72459	-11.43298	-1.29161	0	0.578398	0.321734
67	-13.05643	-12.51661	-0.539823	0	0.578398	0.0975276
68	-13.54225	-13.856	0.3137521	0	0.389422	0.0319412
69	-13.11071	-13.75629	0.6455767	0	0.271078	0.0513242
70	-13.70533	-14.81353	1.108202	0	0.0943525	0.0900805
71	-13.24946	-14.22634	0.9768867	0	0.143847	0.0797489
72	-12.71037	-13.08156	0.3711938	0	0.163611	0.240621
73	-12.77538	-11.64484	-1.130536	0	0.611473	0.240621
74	-12.55348	-11.90424	-0.6492336	0	0.512106	0.196449
75	-15.46116	-11.3623	-4.098854	0	0.512122	1.22522
76	-12.3543	-12.22585	-0.1284431	0	0.278867	0.274373
77	-12.4661	-11.62565	-0.8404477	0	0.46731	0.298271
78	-12.40385	-12.04471	-0.3591348	0	0.293489	0.32855
79	-12.42806	-12.13754	-0.290513	0	0.273024	0.32855
80	-13.05255	-11.52303	-1.529523	0	0.371334	0.599751
81	-14.23183	-11.96763	-2.264207	0	0.284583	0.905607
82	-12.33594	-12.24562	-0.09031661	0	0.284583	0.257285
83	-13.3062	-11.08405	-2.222146	0	0.683741	0.493905
84	-13.13816	-12.0748	-1.063359	0	0.683741	0.148319
85	-12.68888	-11.72158	-0.9672986	0	0.577637	0.225776
86	-12.99565	-11.18477	-1.810874	0	0.577637	0.477356
87	-14.38171	-12.33701	-2.044695	0	0.991224	0.133502
88	-13.87733	-12.86051	-1.016823	0	0.749231	0.0689504
89	-12.54795	-12.48581	-0.06214501	0	0.409783	0.123684
90	-12.96522	-13.09729	0.1320652	0	0.409783	0.0657645
91	-12.51372	-12.42265	-0.09107273	0	0.409783	0.132311
92	-12.45738	-11.62822	-0.8291609	0	0.409783	0.352432
93	-12.50764	-12.21059	-0.2970514	0	0.251091	0.352432
94	-12.78951	-12.75762	-0.03188954	0	0.173751	0.350693
95	-12.48118	-12.18724	-0.2939366	0	0.257592	0.345003
96	-12.84046	-11.63264	-1.207821	0	0.345795	0.529348
97	-12.8397	-11.58248	-1.257225	0	0.360529	0.529348
98	-13.76816	-11.1197	-2.648462	0	0.536598	0.76819
99	-13.1046	-11.17311	-1.931491	0	0.536598	0.554366
100	-13.79392	-10.98522	-2.808702	0	0.798209	0.554366
101	-12.57132	-11.51758	-1.053744	0	0.421749	0.407444
102	-12.36963	-11.85175	-0.5178765	0	0.421749	0.247631
103	-13.89666	-11.81099	-2.085671	0	0.307388	0.829558
104	-14.37842	-12.75647	-1.621953	0	0.169092	0.829558
105	-12.74288	-13.39439	0.651502	0	0.169092	0.151543
106	-12.73337	-13.3702	0.6368328	0	0.169092	0.155918
107	-12.73337	-13.3702	0.6368328	0	0.169092	0.155918
108	-13.65781	-14.68968	1.031874	0	0.169092	0.0381043
109	-13.92022	-14.98522	1.065005	0	0.169092	0.0282238
110	-12.85395	-12.92653	0.07258479	0	0.415977	0.0773095
111	-12.74016	-11.8836	-0.8565656	0	0.582674	0.187714
112	-12.7492	-11.44837	-1.300829	0	0.417236	0.485645
113	-12.71921	-11.66467	-1.054545	0	0.343787	0.485645
114	-12.75927	-11.42321	-1.336057	0	0.427742	0.485645
115	-12.81893	-11.40638	-1.412553	0	0.427742	0.508459
116	-13.33174	-12.84163	-0.4901128	0	0.152642	0.508459
117	-13.78663	-13.20061	-0.5860173	0	0.122952	0.56675
118	-13.63769	-13.20466	-0.4330298	0	0.122952	0.521125
119	-13.16899	-14.07343	0.9044367	0	0.125617	0.119586
120	-13.89886	-15.06775	1.168894	0	0.123414	0.0429189
121	-14.62402	-15.71896	1.094949	0	0.175656	0.0127296
122	-15.02998	-14.59385	-0.4361311	0	0.63273	0.0122713
123	-13.01555	-13.76862	0.7530688	0	0.226182	0.0641631
124	-12.68738	-11.61697	-1.070413	0	0.360654	0.473511
125	-12.65549	-12.37562	-0.2798723	0	0.474323	0.124078
126	-12.51783	-11.91701	-0.6008255	0	0.300433	0.393685
127	-12.78255	-11.31903	-1.463519	0	0.49262	0.45878
128	-12.65869	-11.4052	-1.253486	0	0.527709	0.361053
129	-12.82837	-11.27474	-1.553635	0	0.527709	0.450567
130	-12.75762	-12.28504	-0.4725799	0	0.527709	0.128163
131	-13.07226	-11.53018	-1.542079	0	0.709906	0.264923
132	-13.42988	-12.42568	-1.0042	0	0.709906	0.104511
133	-13.57376	-12.31249	-1.261264	0	0.772419	0.118663
134	-12.41016	-11.91644	-0.4937134	0	0.446104	0.21607
135	-12.50766	-11.54265	-0.965014	0	0.446104	0.356627
136	-12.50766	-11.54265	-0.965014	0	0.446104	0.356627
137	-14.10985	-11.34807	-2.761778	0	0.981955	0.356627
138	-12.35346	-12.05447	-0.2989887	0	0.398815	0.205286
139	-13.46366	-11.42345	-2.040212	0	0.401999	0.721389
140	-12.36853	-12.00632	-0.3622121	0	0.310514	0.312442
141	-13.57034	-11.1082	-2.462141	0	0.544971	0.704249
142	-13.17388	-11.15002	-2.023855	0	0.544971	0.573539
143	-12.54667	-12.76126	0.2145862	0	0.196811	0.254126
144	-12.33892	-11.88202	-0.4569052	0	0.366509	0.284688
145	-14.00526	-11.29104	-2.714224	0	0.462746	0.861654
146	-14.25781	-10.99397	-3.263845	0	0.62666	0.861654
147	-14.32241	-10.95857	-3.363846	0	0.656483	0.861654
148	-14.32241	-10.95857	-3.363846	0	0.656483	0.861654
149	-12.46186	-11.94441	-0.5174459	0	0.469091	0.200161
150	-13.87679	-10.97902	-2.897774	0	0.821045	0.558095
151	-16.17681	-11.52781	-4.648998	0	0.499636	1.40177
152	-13.25788	-11.20789	-2.049987	0	0.495294	0.63101
153	-13.01305	-12.84254	-0.1705124	0	0.158102	0.407683
154	-12.56297	-11.96184	-0.6011313	0	0.286526	0.407683
155	-12.70488	-11.91001	-0.794868	0	0.286526	0.465462
156	-13.03285	-11.37082	-1.662035	0	0.688238	0.322366
157	-13.02662	-11.73959	-1.287027	0	0.688238	0.210527
158	-13.21667	-11.23649	-1.980183	0	0.48145	0.624036
159	-13.61726	-11.14949	-2.467776	0	0.51944	0.731461
160	-13.7567	-11.17964	-2.57706	0	0.504675	0.778818
161	-14.26424	-11.01529	-3.248947	0	0.611545	0.872326
162	-14.0447	-11.29434	-2.750355	0	0.462849	0.872326
163	-12.43341	-11.74644	-0.6869712	0	0.462849	0.256961
164	-12.64862	-12.3432	-0.3054185	0	0.478366	0.127653
165	-12.32722	-12.37791	0.0506973	0	0.289825	0.209989
166	-12.33406	-12.42286	0.0888018	0	0.289825	0.198625
167	-12.33406	-12.42286	0.0888018	0	0.289825	0.198625
168	-12.76108	-11.50703	-1.254051	0	0.391574	0.497357
169	-13.0559	-11.15884	-1.897063	0	0.58334	0.497357
170	-16.77998	-11.60219	-5.177784	0	1.56175	0.497357
171	-13.12376	-11.37155	-1.752214	0	0.718	0.319499
172	-12.98372	-11.38267	-1.601053	0	0.672919	0.319499
173	-13.22802	-11.36875	-1.859269	0	0.749927	0.319499
174	-12.61381	-11.49854	-1.115269	0	0.41893	0.428612
175	-12.70976	-12.20735	-0.5024093	0	0.236156	0.428612
176	-14.14638	-12.22279	-1.923596	0	0.236156	0.852454
177	-15.55643	-15.57614	0.01970918	0	0.0340909	0.474965
178	-15.55643	-15.57614	0.01970918	0	0.0340909	0.474965
179	-14.7311	-14.22605	-0.5050431	0	0.0695804	0.595973
180	-12.73103	-11.55333	-1.177707	0	0.377659	0.488503
181	-12.8028	-12.00469	-0.7981156	0	0.264453	0.488503
182	-12.8013	-11.33909	-1.462205	0	0.468902	0.482107
183	-12.80722	-11.33144	-1.475784	0	0.472952	0.482107
184	-12.81446	-12.08449	-0.7299682	0	0.250526	0.482107
185	-12.81446	-12.08449	-0.7299682	0	0.250526	0.482107
186	-12.90925	-12.28875	-0.6204991	0	0.217879	0.482107
187	-13.28869	-11.10585	-2.182835	0	0.568711	0.597212
188	-12.54422	-11.95966	-0.5845615	0	0.288795	0.400473
189	-12.50137	-12.05468	-0.4466958	0	0.275995	0.372157
190	-12.91588	-11.30904	-1.606846	0	0.632649	0.361496
191	-12.49839	-11.56073	-0.9376573	0	0.433076	0.361496
192	-13.30629	-12.84731	-0.4589801	0	0.15238	0.499435
193	-12.64622	-13.25294	0.6067208	0	0.211572	0.122418
194	-12.98404	-12.35336	-0.630671	0	0.588571	0.114449
195	-13.6566	-12.21638	-1.440222	0	0.811953	0.132499
196	-13.56935	-11.15177	-2.417585	0	0.811953	0.423979
197	-13.94408	-11.7739	-2.170181	0	0.940987	0.221162
198	-12.85702	-12.00047	-0.8565558	0	0.607086	0.163299
199	-13.07244	-12.44025	-0.6321884	0	0.195901	0.507571
200	-12.54355	-11.51134	-1.032206	0	0.488567	0.334202
201	-12.44144	-11.63713	-0.8043077	0	0.420601	0.334202
202	-14.91792	-11.85928	-3.058646	0	0.334831	1.09229
203	-12.31754	-12.08164	-0.235895	0	0.3651	0.220185
204	-13.25376	-13.18374	-0.07002141	0	0.128739	0.407077
205	-12.67513	-11.76444	-0.910696	0	0.320626	0.465906
206	-12.56293	-12.48813	-0.07480392	0	0.213419	0.323823
207	-15.04984	-11.29564	-3.754201	0	0.512365	1.12219
208	-14.89971	-10.85925	-4.040459	0	0.775752	0.944172
209	-13.40048	-11.20407	-2.196402	0	0.775752	0.394217
210	-12.5477	-12.29195	-0.2557434	0	0.450525	0.140679
211	-12.43439	-12.38126	-0.05312622	0	0.383327	0.147451
212	-12.62914	-12.17809	-0.4510492	0	0.502	0.147451
213	-12.57473	-11.48241	-1.092323	0	0.502	0.338699
214	-13.4362	-11.10979	-2.326415	0	0.549405	0.659338
215	-13.4362	-11.10979	-2.326415	0	0.549405	0.659338
216	-13.78705	-12.76662	-1.02043	0	0.15992	0.659338
217	-14.30984	-10.89573	-3.414103	0	0.873788	0.659338
218	-14.46732	-11.13859	-3.328731	0	1.03206	0.475602
219	-13.35932	-11.27196	-2.087364	0	0.460168	0.677282
220	-12.40366	-11.8364	-0.5672601	0	0.446006	0.238102
221	-15.30696	-10.82214	-4.484818	0	0.845681	1.00677
222	-13.68752	-10.99159	-2.69593	0	0.643592	0.675352
223	-13.27901	-12.53243	-0.7465863	0	0.643592	0.0939967
224	-12.6365	-12.45141	-0.1850896	0	0.451514	0.118619
225	-12.69952	-13.35484	0.6553115	0	0.20088	0.118619
226	-13.10384	-13.53274	0.4288993	0	0.33644	0.0505823
227	-13.56767	-13.51832	-0.0493496	0	0.491366	0.0382853
228	-13.44739	-13.85327	0.4058803	0	0.359547	0.0343403
229	-13.77192	-14.83099	1.059063	0	0.164748	0.0343403
230	-13.77192	-14.83099	1.059063	0	0.164748	0.0343403
231	-13.5556	-13.7526	0.1969983	0	0.422948	0.0332346
232	-13.5777	-14.51687	0.9391676	0	0.199187	0.0356576
233	-14.78597	-16.03492	1.248958	0	0.127132	0.0153232
234	-13.80015	-14.94517	1.145022	0	0.127132	0.0463199
235	-13.12519	-13.99888	0.8736841	0	0.127132	0.127241
236	-12.70704	-11.43147	-1.275571	0	0.569484	0.325865
237	-12.50839	-11.55697	-0.9514195	0	0.478933	0.319744
238	-13.62579	-11.38696	-2.238832	0	0.862879	0.319744
239	-13.92159	-11.02448	-2.89711	0	0.862879	0.516063
240	-12.80418	-11.66615	-1.138034	0	0.338268	0.516063
241	-12.76506	-13.37547	0.6104152	0	0.247296	0.0855928
242	-13.13637	-14.03219	0.8958214	0	0.12973	0.118042
243	-12.47825	-12.88479	0.406535	0	0.227121	0.166571
244	-13.26452	-11.96379	-1.300738	0	0.736283	0.166571
245	-14.07688	-10.97965	-3.097229	0	0.88059	0.558034
246	-13.82607	-11.14586	-2.680213	0	0.88059	0.433667
247	-12.85531	-11.25741	-1.5979	0	0.55781	0.433667
248	-13.472	-11.13632	-2.335678	0	0.777839	0.433667
249	-17.24183	-11.90019	-5.341632	0	1.67431	0.433667
250	-17.40234	-10.77107	-6.631272	0	1.1372	1.35539
251	-16.6242	-11.41549	-5.208709	0	1.50643	0.561898
252	-14.7062	-10.90013	-3.806064	0	0.721725	0.928296
253	-14.08168	-10.91099	-3.170688	0	0.721725	0.738806
254	-13.54261	-11.7143	-1.828313	0	0.321387	0.738806
255	-16.23423	-12.20875	-4.025473	0	0.321387	1.39407
256	-12.8917	-11.63848	-1.25322	0	0.651067	0.237616
257	-12.30622	-12.10306	-0.2031621	0	0.337907	0.237616
258	-12.30622	-12.10306	-0.2031621	0	0.337907	0.237616
259	-14.44115	-11.43755	-3.003594	0	0.428586	0.982113
260	-12.52012	-12.6508	0.1306792	0	0.206446	0.269515
261	-13.24385	-12.34424	-0.8996101	0	0.206446	0.576779
262	-13.0335	-11.32138	-1.71212	0	0.448762	0.576779
263	-12.99537	-11.7196	-1.27577	0	0.318629	0.576779
264	-12.99537	-11.7196	-1.27577	0	0.318629	0.576779
265	-13.02242	-11.83553	-1.186889	0	0.292122	0.576779
266	-13.93262	-11.01546	-2.917157	0	0.606524	0.778397
267	-16.75859	-10.766	-5.992594	0	1.13907	1.16304
268	-19.57881	-11.16515	-8.413664	0	1.86111	1.16304
269	-21.84364	-10.88471	-10.95893	0	1.86111	1.92212
270	-18.45994	-11.53026	-6.929678	0	0.65946	1.92212
271	-18.83359	-13.26271	-5.570874	0	0.254223	1.92212
272	-18.68096	-11.22852	-7.452448	0	0.815367	1.92212
273	-14.95562	-11.07293	-3.882689	0	0.61021	1.06266
274	-14.89759	-12.13728	-2.760307	0	0.275481	1.06266
275	-15.16066	-10.93747	-4.223187	0	0.711757	1.06266
276	-17.62064	-11.26524	-6.3554	0	0.711757	1.69855
277	-13.8883	-12.1621	-1.7262	0	0.240037	0.789703
278	-13.70972	-11.61799	-2.091729	0	0.349049	0.789703
279	-12.31937	-12.25369	-0.06567609	0	0.295433	0.239087
280	-12.62787	-11.89058	-0.7372904	0	0.295433	0.439383
281	-12.55145	-12.91619	0.3647419	0	0.295433	0.110723
282	-12.67973	-12.2712	-0.4085296	0	0.503372	0.133398
283	-12.64549	-11.4016	-1.24389	0	0.503372	0.382528
284	-12.99841	-11.5418	-1.456604	0	0.686853	0.262485
285	-13.27159	-11.10505	-2.166549	0	0.686853	0.474213
286	-13.27159	-11.10505	-2.166549	0	0.686853	0.474213
287	-12.6927	-11.4469	-1.245804	0	0.427603	0.458868
288	-12.94248	-11.38114	-1.561339	0	0.427603	0.55297
289	-14.6638	-10.9446	-3.7192	0	1.00242	0.621693
290	-16.16388	-11.35048	-4.813394	0	1.41149	0.538948
291	-16.43967	-11.15212	-5.287554	0	1.41149	0.680357
292	-16.12429	-11.39423	-4.730057	0	1.41149	0.514094
293	-15.97751	-11.69271	-4.284807	0	1.41149	0.381307
294	-12.61707	-12.14352	-0.4735456	0	0.503424	0.152736
295	-12.76052	-12.08975	-0.670762	0	0.56224	0.152736
296	-12.42138	-12.72467	0.3032949	0	0.271746	0.152736
297	-12.41529	-12.36243	-0.05285768	0	0.377961	0.152736
298	-12.83944	-13.53986	0.7004232	0	0.15331	0.152736
299	-12.39176	-12.54666	0.1549054	0	0.316	0.152736
300	-13.05915	-13.71886	0.6597016	0	0.120898	0.197292
301	-13.18194	-13.87814	0.6961981	0	0.110014	0.197292
302	-12.65391	-11.89161	-0.7623072	0	0.293359	0.448918
303	-12.57461	-12.50265	-0.07196222	0	0.210891	0.325504
304	-13.52476	-11.67878	-1.845974	0	0.329695	0.735766
305	-16.8765	-10.88794	-5.988558	0	0.89273	1.40818
306	-16.8765	-10.88794	-5.988558	0	0.89273	1.40818
307	-13.79866	-11.24219	-2.556472	0	0.89273	0.384623
308	-12.96745	-11.26223	-1.705228	0	0.638863	0.384623
309	-12.53855	-11.78081	-0.757747	0	0.515539	0.225378
310	-14.10229	-10.90269	-3.199595	0	0.804091	0.665062
311	-12.59877	-11.77414	-0.8246241	0	0.540606	0.220256
312	-12.74653	-11.62324	-1.12329	0	0.353883	0.496051
313	-13.01642	-12.40642	-0.6099969	0	0.200803	0.496051
314	-12.4097	-12.34293	-0.06676656	0	0.379369	0.155476
315	-12.4097	-12.34293	-0.06676656	0	0.379369	0.155476
316	-12.46056	-12.77488	0.3143142	0	0.287521	0.133674
317	-13.01779	-13.83732	0.8195242	0	0.198445	0.0720809
318	-14.28724	-13.31753	-0.9697119	0	0.759757	0.044375
319	-13.35854	-12.1803	-1.178244	0	0.732509	0.133814
320	-12.32189	-12.05248	-0.2694148	0	0.323201	0.272081
321	-13.38742	-11.31143	-2.075986	0	0.44304	0.691018
322	-13.38742	-11.31143	-2.075986	0	0.44304	0.691018
323	-12.81703	-12.63542	-0.181619	0	0.474258	0.0948403
324	-12.83094	-12.65591	-0.1750219	0	0.474258	0.0928728
325	-12.47958	-11.6101	-0.8694818	0	0.474258	0.299982
326	-12.52732	-12.53145	0.004125117	0	0.213721	0.299982
327	-12.52599	-12.36595	-0.1600455	0	0.229784	0.33288
328	-13.17679	-11.82857	-1.348221	0	0.725694	0.191321
329	-13.46948	-11.04598	-2.423494	0	0.725694	0.512001
330	-13.24643	-11.08899	-2.157446	0	0.64635	0.512001
331	-12.76422	-11.38759	-1.376631	0	0.586251	0.339237
332	-12.94396	-11.53713	-1.406829	0	0.669253	0.26524
333	-12.74023	-11.634	-1.106225	0	0.351134	0.49371
334	-13.17862	-11.11407	-2.064549	0	0.636936	0.49371
335	-12.76336	-11.82019	-0.9431679	0	0.302505	0.49371
336	-12.76336	-11.82019	-0.9431679	0	0.302505	0.49371
337	-13.55277	-11.62646	-1.926311	0	0.343471	0.745948
338	-12.74496	-11.9573	-0.7876589	0	0.275389	0.474449
339	-13.78336	-11.95157	-1.831789	0	0.275389	0.785841
340	-14.28358	-12.08277	-2.20081	0	0.264156	0.907128
341	-13.64038	-11.02931	-2.611073	0	0.604346	0.689291
342	-12.82022	-11.35757	-1.46265	0	0.604346	0.346795
343	-12.78444	-11.43007	-1.354375	0	0.604346	0.314504
344	-12.8382	-11.97534	-0.862862	0	0.604346	0.16792
345	-12.44274	-12.16592	-0.2768156	0	0.429569	0.16792
346	-13.50735	-12.03516	-1.472184	0	0.255053	0.698932
347	-12.4375	-12.25433	-0.1831634	0	0.255053	0.314506
348	-13.45246	-14.34837	0.8959177	0	0.0939938	0.153749
349	-13.48829	-13.84094	0.352647	0	0.0939938	0.315769
350	-14.29449	-14.81127	0.5167879	0	0.0556144	0.305197
351	-13.8217	-13.44244	-0.3792524	0	0.107276	0.520762
352	-15.1	-13.79374	-1.306264	0	0.0932763	0.811226
353	-13.9021	-13.7004	-0.2016991	0	0.0932763	0.48181
354	-13.59622	-13.31887	-0.2773529	0	0.115839	0.48181
355	-13.85341	-13.64114	-0.2122749	0	0.0964303	0.48181
356	-12.63448	-12.31053	-0.3239499	0	0.226838	0.384708
357	-14.33811	-12.58082	-1.757293	0	0.18926	0.849754
358	-13.11074	-13.70707	0.5963327	0	0.115688	0.221401
359	-12.32722	-12.35283	0.02561418	0	0.285894	0.221401
360	-12.83302	-13.33001	0.4969825	0	0.145317	0.221401
361	-13.24719	-11.40885	-1.838336	0	0.406574	0.656609
362	-13.03067	-11.48826	-1.542411	0	0.383049	0.59188
363	-15.67699	-12.05403	-3.62296	0	0.326896	1.26852
364	-14.14548	-10.98552	-3.159964	0	0.902252	0.555081
365	-13.84644	-11.73481	-2.111625	0	0.91807	0.226616
366	-13.64884	-11.3642	-2.284634	0	0.425457	0.770826
367	-13.28091	-13.75747	0.4765562	0	0.104026	0.268784
368	-13.43539	-14.41492	0.9795276	0	0.10193	0.120878
369	-13.62565	-14.64829	1.022636	0	0.0890733	0.120878
370	-13.45855	-11.89798	-1.560575	0	0.79937	0.180976
371	-12.59506	-11.44936	-1.145692	0	0.469282	0.387333
372	-12.46532	-11.95732	-0.507997	0	0.469282	0.197152
373	-12.57958	-11.88812	-0.6914647	0	0.523998	0.197152
374	-13.40797	-11.22075	-2.187215	0	0.483774	0.683455
375	-13.32785	-11.56012	-1.76773	0	0.358671	0.683455
376	-13.01119	-11.57442	-1.436763	0	0.690776	0.252645
377	-12.59886	-13.1165	0.5176357	0	0.248383	0.112175
378	-12.89522	-11.89128	-1.003941	0	0.632997	0.181344
379	-15.29623	-11.0715	-4.224728	0	0.632997	1.14188
380	-13.36106	-13.64928	0.2882231	0	0.103967	0.32501
381	-14.04605	-13.76917	-0.2768852	0	0.0893989	0.50811
382	-13.55822	-13.40136	-0.1568619	0	0.111404	0.450311
383	-13.1429	-12.93584	-0.2070631	0	0.147747	0.42894
384	-13.35899	-11.14794	-2.211043	0	0.745396	0.42894
385	-13.35508	-11.05569	-2.299382	0	0.670013	0.530668
386	-12.33863	-11.88214	-0.45649	0	0.367048	0.284025
387	-13.13886	-11.46841	-1.670448	0	0.729089	0.284025
388	-12.44059	-11.94356	-0.497032	0	0.459213	0.203951
389	-12.44823	-11.97739	-0.4708392	0	0.459213	0.19614
390	-13.85007	-11.28767	-2.562403	0	0.459213	0.819909
391	-13.9725	-10.97033	-3.002175	0	0.844264	0.566012
392	-13.07444	-12.07521	-0.9992307	0	0.246924	0.566012
393	-13.02554	-13.45357	0.4280358	0	0.125617	0.261663
394	-14.08892	-11.03583	-3.053089	0	0.593138	0.832322
395	-13.70423	-11.00659	-2.697639	0	0.622888	0.696566
396	-14.41922	-11.44812	-2.971102	0	0.424129	0.97688
397	-14.42273	-11.64767	-2.775066	0	0.365665	0.97688
398	-12.91166	-11.42162	-1.49004	0	0.412685	0.546625
399	-12.93889	-11.87768	-1.061206	0	0.284793	0.546625
400	-12.75391	-12.68602	-0.06788434	0	0.181402	0.353777
401	-14.03391	-12.59812	-1.435789	0	0.181402	0.761729
402	-12.73489	-11.41717	-1.317713	0	0.579727	0.32819
403	-14.70175	-11.53836	-3.163389	0	1.13017	0.32819
404	-13.63452	-10.98999	-2.644526	0	0.734742	0.568872
405	-13.57599	-10.99892	-2.577064	0	0.714622	0.568872
406	-13.10491	-11.39932	-1.705588	0	0.714622	0.308971
407	-12.86561	-11.3357	-1.529911	0	0.45847	0.51273
408	-12.88451	-11.30832	-1.576195	0	0.472274	0.51273
409	-14.30991	-11.95013	-2.359783	0	0.290702	0.927993
410	-12.93467	-11.45406	-1.480603	0	0.398752	0.557744
411	-12.81091	-11.29519	-1.515718	0	0.50601	0.460958
412	-12.71456	-11.84912	-0.8654482	0	0.577345	0.195692
413	-12.73451	-11.84426	-0.8902454	0	0.584741	0.195692
414	-12.64516	-13.12689	0.4817317	0	0.175574	0.195692
415	-12.3315	-11.90707	-0.4244281	0	0.365321	0.27619
416	-12.58754	-11.77436	-0.8131832	0	0.325814	0.431637
417	-12.91236	-11.69809	-1.214278	0	0.325814	0.551256
418	-12.97349	-11.30855	-1.664942	0	0.460216	0.551256
419	-13.70046	-11.23721	-2.463246	0	0.866408	0.383142
420	-13.70632	-11.90951	-1.796815	0	0.866408	0.184392
421	-12.85016	-11.81041	-1.039749	0	0.301271	0.523749
422	-12.34566	-12.35294	0.007273509	0	0.336661	0.176103
423	-12.37765	-12.60383	0.2261821	0	0.271376	0.176103
424	-12.47023	-12.10616	-0.3640689	0	0.271376	0.352135
425	-12.72201	-11.98478	-0.7372253	0	0.271376	0.463422
426	-12.68075	-11.83492	-0.8458304	0	0.303765	0.463422
427	-12.59754	-11.74613	-0.8514147	0	0.33212	0.436732
428	-12.88918	-11.81053	-1.078649	0	0.639305	0.197315
429	-13.04033	-12.28356	-0.7567687	0	0.216116	0.524509
