Iteration	Replicate_ID	Posterior	Likelihood	Prior	is_irreverisible	rates[1]	rates[2]
154	0	-12.44923	-12.75212	0.3028886	0	0.223668	0.200934
155	0	-12.6267	-11.83077	-0.7959256	0	0.54726	0.205044
156	0	-13.30149	-11.21698	-2.084512	0	0.748144	0.388456
157	0	-14.27093	-11.29347	-2.977461	0	1.01445	0.388456
158	0	-13.92318	-11.80662	-2.116556	0	0.933252	0.212905
159	0	-12.31546	-12.13675	-0.1787149	0	0.355327	0.212905
160	0	-12.4815	-12.34695	-0.1345482	0	0.412269	0.142791
161	0	-12.73534	-11.58603	-1.149309	0	0.366303	0.49139
162	0	-12.87237	-11.90685	-0.9655232	0	0.623893	0.17899
163	0	-12.50867	-11.54115	-0.9675258	0	0.447037	0.356443
164	0	-13.84692	-11.36046	-2.486457	0	0.91822	0.338252
165	0	-13.18421	-11.35102	-1.833184	0	0.734739	0.326907
166	0	-13.82299	-10.94277	-2.880223	0	0.734739	0.639166
167	0	-12.31457	-12.07152	-0.243048	0	0.362115	0.225303
168	0	-12.35772	-12.2838	-0.07392422	0	0.362115	0.174865
169	0	-12.36797	-12.56403	0.1960598	0	0.281597	0.174865
170	0	-12.44022	-11.71264	-0.7275807	0	0.373275	0.358646
171	0	-13.11138	-11.28525	-1.826122	0	0.700894	0.358646
172	0	-12.86114	-11.61762	-1.243516	0	0.64149	0.244299
173	0	-13.07168	-11.52513	-1.546553	0	0.709692	0.266472
174	0	-12.41651	-12.72246	0.3059463	0	0.264479	0.159212
175	0	-12.3219	-11.95034	-0.3715578	0	0.366632	0.259111
176	0	-12.54706	-12.5975	0.05044343	0	0.206095	0.293795
177	0	-13.91017	-13.45845	-0.4517202	0	0.106145	0.543506
178	0	-12.42949	-11.84519	-0.5843024	0	0.46076	0.228431
179	0	-12.74206	-11.37294	-1.369122	0	0.46076	0.462489
180	0	-13.47229	-11.01958	-2.452706	0	0.669059	0.577348
181	0	-15.09888	-10.99091	-4.107976	0	0.669059	1.071
182	0	-14.81977	-11.80083	-3.018946	0	0.344276	1.071
183	0	-14.81977	-11.80083	-3.018946	0	0.344276	1.071
184	0	-15.25945	-10.90963	-4.349822	0	0.741185	1.071
185	0	-13.7304	-10.96519	-2.765203	0	0.741185	0.598418
186	0	-12.64843	-12.03625	-0.6121809	0	0.26633	0.431175
187	0	-12.95331	-11.33424	-1.619075	0	0.65404	0.343752
188	0	-12.30748	-12.13968	-0.1677996	0	0.341515	0.223462
189	0	-13.05818	-11.28155	-1.776629	0	0.681239	0.363541
190	0	-12.57281	-12.91087	0.3380623	0	0.188508	0.225605
191	0	-12.62792	-11.70516	-0.9227696	0	0.34018	0.449952
192	0	-12.59319	-11.71847	-0.8747246	0	0.34018	0.435623
193	0	-12.51912	-11.9912	-0.5279188	0	0.488279	0.184096
194	0	-12.678	-11.99404	-0.6839604	0	0.547708	0.171203
195	0	-12.39717	-11.72035	-0.6768227	0	0.423319	0.293464
196	0	-12.40544	-11.70684	-0.6985928	0	0.429812	0.293464
197	0	-12.74265	-12.7138	-0.02884702	0	0.429812	0.0937249
198	0	-12.78572	-13.46314	0.6774244	0	0.222453	0.0904516
199	0	-12.79579	-13.48518	0.689391	0	0.218884	0.0904516
200	0	-12.95735	-12.42672	-0.5306299	0	0.199574	0.47361
201	0	-12.40913	-12.11141	-0.29772	0	0.422415	0.181308
202	0	-12.8034	-11.40291	-1.400487	0	0.607584	0.325018
203	0	-12.62864	-11.46756	-1.161076	0	0.536185	0.325018
204	0	-13.30046	-11.07092	-2.22954	0	0.622646	0.557206
205	0	-12.30848	-12.09752	-0.2109638	0	0.348865	0.228984
206	0	-14.11136	-11.66555	-2.445815	0	0.348865	0.895487
207	0	-13.49906	-11.84866	-1.650409	0	0.290727	0.71641
208	0	-13.60689	-12.12035	-1.486542	0	0.241857	0.71641
209	0	-13.42398	-11.24889	-2.175088	0	0.470071	0.693541
210	0	-13.92858	-11.04032	-2.888259	0	0.872201	0.504101
211	0	-13.61416	-11.09472	-2.519441	0	0.805742	0.460567
212	0	-13.65397	-11.01191	-2.64206	0	0.621685	0.681193
213	0	-13.98205	-10.91553	-3.066515	0	0.748271	0.681193
214	0	-13.21234	-11.66653	-1.545811	0	0.748271	0.227672
215	0	-12.52533	-12.20673	-0.318607	0	0.249695	0.360257
216	0	-14.0862	-11.12201	-2.964185	0	0.541943	0.857003
217	0	-15.25916	-13.31085	-1.948317	0	0.131068	0.964914
218	0	-14.36819	-11.53763	-2.830557	0	0.39418	0.964914
219	0	-13.04225	-11.61142	-1.430835	0	0.345675	0.595978
220	0	-13.35342	-12.42392	-0.9294988	0	0.196161	0.595978
221	0	-12.64749	-12.59594	-0.05154442	0	0.196161	0.334144
222	0	-12.43436	-11.65138	-0.7829855	0	0.4143	0.334144
223	0	-13.71826	-12.00179	-1.716475	0	0.859253	0.167587
224	0	-12.55317	-11.59905	-0.9541143	0	0.5196	0.279881
225	0	-12.73445	-11.33248	-1.401969	0	0.5196	0.413445
226	0	-14.21609	-11.56611	-2.649985	0	0.379646	0.925596
227	0	-13.42782	-11.76563	-1.662184	0	0.803106	0.207543
228	0	-12.66043	-11.7872	-0.8732335	0	0.563214	0.212145
229	0	-12.76527	-11.50199	-1.263283	0	0.393078	0.498606
230	0	-13.91431	-11.04725	-2.86706	0	0.871374	0.498606
231	0	-13.65476	-11.40167	-2.253092	0	0.871374	0.315502
232	0	-13.57351	-11.39416	-2.179353	0	0.849383	0.315502
233	0	-13.80306	-12.3353	-1.467768	0	0.833409	0.119259
234	0	-12.82659	-11.87763	-0.9489607	0	0.61229	0.185654
235	0	-13.86587	-12.01869	-1.847183	0	0.897235	0.168586
236	0	-14.27259	-11.23657	-3.036021	0	1.00704	0.413335
237	0	-14.34795	-12.16251	-2.185445	0	1.00704	0.159666
238	0	-14.3021	-12.06407	-2.238028	0	1.00704	0.175348
239	0	-12.80366	-12.03725	-0.7664084	0	0.258761	0.48474
240	0	-13.1956	-13.03465	-0.1609429	0	0.139565	0.423367
241	0	-13.05491	-11.16804	-1.886869	0	0.559498	0.518159
242	0	-13.47956	-11.42083	-2.058725	0	0.825302	0.303607
243	0	-13.77856	-11.03128	-2.747282	0	0.825302	0.508956
244	0	-13.45758	-11.04981	-2.407769	0	0.724049	0.508956
245	0	-12.8334	-11.91269	-0.9207124	0	0.280562	0.508956
246	0	-12.98458	-12.27162	-0.7129583	0	0.218604	0.508956
247	0	-12.8754	-12.03207	-0.8433262	0	0.257483	0.508956
248	0	-13.18552	-13.52135	0.3358266	0	0.114855	0.299925
249	0	-12.63037	-13.19	0.5596299	0	0.237995	0.11004
250	0	-13.4275	-14.4729	1.0454	0	0.133107	0.0700554
251	0	-13.19486	-13.40169	0.2068292	0	0.404373	0.048878
252	0	-13.77059	-14.05624	0.2856581	0	0.404373	0.0253688
253	0	-13.71707	-14.43845	0.7213844	0	0.274425	0.0253688
254	0	-12.84943	-12.5472	-0.3022304	0	0.504991	0.100078
255	0	-12.75575	-13.4372	0.6814523	0	0.211626	0.100078
256	0	-12.37733	-11.85206	-0.5252649	0	0.427955	0.243629
257	0	-12.33464	-12.30241	-0.03222938	0	0.340075	0.18447
258	0	-12.85879	-11.65048	-1.208308	0	0.340075	0.535213
259	0	-13.37783	-11.04902	-2.328806	0	0.674243	0.535213
260	0	-12.65078	-11.46568	-1.1851	0	0.548507	0.31986
261	0	-12.71933	-11.36267	-1.356661	0	0.548507	0.371025
262	0	-12.5924	-11.72683	-0.8655672	0	0.337931	0.435141
263	0	-12.5924	-11.72683	-0.8655672	0	0.337931	0.435141
264	0	-12.34532	-12.33999	-0.005335937	0	0.339778	0.176747
265	0	-12.5351	-11.74683	-0.7882718	0	0.339778	0.410243
266	0	-13.02179	-11.8644	-1.157387	0	0.67551	0.184592
267	0	-12.42632	-12.14793	-0.2783847	0	0.271743	0.326213
268	0	-12.45369	-12.11883	-0.334864	0	0.271743	0.343057
269	0	-12.34597	-12.3381	-0.007872419	0	0.271743	0.245538
270	0	-12.40515	-11.7276	-0.6775453	0	0.437913	0.279086
271	0	-13.7259	-11.65571	-2.070194	0	0.339677	0.792653
272	0	-13.06845	-11.15286	-1.915594	0	0.594294	0.491929
273	0	-13.60989	-11.03351	-2.576383	0	0.602602	0.68069
274	0	-12.41366	-12.33798	-0.07567596	0	0.250032	0.28747
275	0	-12.42651	-12.7546	0.328091	0	0.246016	0.171071
276	0	-12.43524	-12.5623	0.1270658	0	0.339128	0.137911
277	0	-12.62877	-11.70862	-0.9201445	0	0.339128	0.450221
278	0	-14.03559	-11.32292	-2.71267	0	0.961698	0.362239
279	0	-13.73799	-11.28799	-2.450007	0	0.883364	0.362239
280	0	-14.75354	-11.45047	-3.303072	0	1.13777	0.362239
281	0	-15.26385	-10.97192	-4.29193	0	1.13777	0.657147
282	0	-14.5357	-11.07795	-3.457754	0	0.584175	0.961969
283	0	-13.0862	-11.16078	-1.925415	0	0.556242	0.53291
284	0	-12.91629	-11.32889	-1.5874	0	0.455436	0.53291
285	0	-12.43697	-11.67521	-0.761763	0	0.455436	0.286679
286	0	-12.42391	-11.88858	-0.5353326	0	0.455436	0.219151
287	0	-12.54524	-12.88399	0.3387431	0	0.194759	0.219151
288	0	-12.61925	-12.98289	0.3636383	0	0.179009	0.227477
289	0	-12.62561	-12.33075	-0.2948607	0	0.224978	0.377892
290	0	-12.49823	-11.99424	-0.503989	0	0.287347	0.377892
291	0	-12.39746	-11.73632	-0.6611429	0	0.43169	0.280417
292	0	-12.73317	-11.74058	-0.9925883	0	0.592502	0.218452
293	0	-12.91826	-11.40536	-1.512893	0	0.652553	0.313573
294	0	-13.01516	-11.24395	-1.771209	0	0.652553	0.39061
295	0	-13.03553	-12.07498	-0.9605575	0	0.652553	0.148849
296	0	-13.68127	-12.10911	-1.572158	0	0.834951	0.148849
297	0	-12.42005	-11.85838	-0.561668	0	0.455026	0.227414
298	0	-12.71797	-11.62685	-1.091123	0	0.590998	0.249342
299	0	-12.74984	-11.43877	-1.311069	0	0.590998	0.314937
300	0	-13.58499	-11.07278	-2.512201	0	0.786837	0.477314
301	0	-12.82778	-11.33456	-1.49322	0	0.465953	0.494305
302	0	-12.57459	-12.51299	-0.06160299	0	0.414258	0.119048
303	0	-12.32663	-11.94226	-0.384376	0	0.378993	0.250574
304	0	-13.34812	-11.42695	-1.921168	0	0.40003	0.687856
305	0	-13.35445	-11.66525	-1.689196	0	0.330848	0.687856
306	0	-12.49527	-12.25226	-0.2430103	0	0.436917	0.15049
307	0	-13.44044	-12.11053	-1.329907	0	0.766913	0.14464
308	0	-13.72265	-12.36497	-1.357688	0	0.805577	0.114261
309	0	-13.72265	-12.36497	-1.357688	0	0.805577	0.114261
310	0	-14.70445	-12.55422	-2.150231	0	1.04194	0.114261
311	0	-12.88165	-12.34116	-0.5404916	0	0.558145	0.11798
312	0	-13.35811	-12.30351	-1.054604	0	0.711469	0.11798
313	0	-13.80315	-12.57908	-1.224071	0	0.78794	0.09205
314	0	-12.60463	-12.02489	-0.5797366	0	0.516966	0.170863
315	0	-15.11532	-12.28634	-2.828986	0	1.18776	0.170863
316	0	-13.25249	-11.94724	-1.305252	0	0.734823	0.169377
317	0	-12.99325	-12.50785	-0.4853921	0	0.560263	0.0994297
318	0	-12.8861	-12.33766	-0.5484363	0	0.560263	0.118231
319	0	-12.90302	-13.17735	0.274337	0	0.366303	0.0668151
320	0	-12.75894	-11.36062	-1.398315	0	0.464771	0.467184
321	0	-13.48701	-11.49957	-1.987443	0	0.378024	0.729626
322	0	-13.02121	-12.14555	-0.8756527	0	0.236293	0.539787
323	0	-13.04966	-11.18488	-1.864775	0	0.538444	0.532624
324	0	-14.18661	-11.17088	-3.015726	0	0.975147	0.43917
325	0	-16.26045	-11.60875	-4.651708	0	1.46305	0.43917
326	0	-12.99003	-11.18768	-1.802349	0	0.572415	0.480036
327	0	-13.30717	-11.09933	-2.207844	0	0.572415	0.600967
328	0	-12.65031	-12.37962	-0.2706906	0	0.217524	0.378138
329	0	-12.86713	-12.81651	-0.05061883	0	0.165431	0.364599
330	0	-15.01734	-12.91243	-2.104911	0	0.165431	0.977253
331	0	-13.27068	-12.70682	-0.563865	0	0.165431	0.517665
332	0	-13.27068	-12.70682	-0.563865	0	0.165431	0.517665
333	0	-12.54807	-12.81082	0.2627509	0	0.194961	0.241612
334	0	-12.3686	-12.15812	-0.2104795	0	0.283403	0.294302
335	0	-12.92168	-12.99844	0.07675986	0	0.150718	0.341324
336	0	-12.85811	-12.59167	-0.2664388	0	0.184923	0.409471
337	0	-12.85811	-12.59167	-0.2664388	0	0.184923	0.409471
338	0	-14.28092	-11.13617	-3.144753	0	0.541836	0.910961
339	0	-13.74205	-11.14463	-2.597419	0	0.858055	0.43151
340	0	-13.91717	-11.33981	-2.577367	0	0.934143	0.349441
341	0	-14.70826	-10.85502	-3.853244	0	0.934143	0.729948
342	0	-13.36207	-11.28522	-2.07685	0	0.779852	0.354463
343	0	-12.73341	-12.28455	-0.4488587	0	0.519541	0.129256
344	0	-12.54307	-11.70819	-0.8348896	0	0.519541	0.244383
345	0	-12.37846	-12.1171	-0.2613616	0	0.405317	0.187563
346	0	-12.94064	-11.52247	-1.418172	0	0.374831	0.563046
347	0	-13.75428	-10.98098	-2.773305	0	0.778974	0.563046
348	0	-14.63141	-10.85683	-3.774578	0	0.778974	0.861657
349	0	-14.20389	-11.03002	-3.173868	0	0.599823	0.861657
350	0	-12.74195	-11.62691	-1.115039	0	0.599823	0.24765
351	0	-12.5212	-11.70929	-0.8119013	0	0.509418	0.24765
352	0	-12.66691	-12.86792	0.201009	0	0.362086	0.0929004
353	0	-12.362	-11.85917	-0.5028289	0	0.353649	0.311243
354	0	-12.43046	-11.77423	-0.6562389	0	0.353649	0.356995
355	0	-12.39981	-11.75231	-0.6475035	0	0.438039	0.27
356	0	-13.18249	-11.97326	-1.209229	0	0.711006	0.164557
357	0	-16.1348	-11.13393	-5.000868	0	1.35428	0.652064
358	0	-16.70189	-11.97466	-4.727234	0	1.56849	0.356257
359	0	-13.55459	-11.89982	-1.654767	0	0.281138	0.727299
360	0	-14.0872	-10.90482	-3.182375	0	0.736718	0.727299
361	0	-13.35398	-11.13138	-2.222603	0	0.736718	0.441065
362	0	-12.35619	-12.37031	0.01412304	0	0.340486	0.170236
363	0	-12.56919	-12.0467	-0.5224925	0	0.500521	0.170236
364	0	-12.36861	-12.29481	-0.07380236	0	0.366708	0.170236
365	0	-13.24611	-14.20079	0.9546849	0	0.164289	0.0659275
366	0	-12.31204	-12.17052	-0.1415252	0	0.310982	0.246159
367	0	-13.75414	-11.02102	-2.733115	0	0.811782	0.518252
368	0	-12.96613	-11.23186	-1.734273	0	0.513896	0.518252
369	0	-12.53729	-11.80143	-0.7358566	0	0.513896	0.220493
370	0	-12.37204	-12.42331	0.05126948	0	0.255147	0.244497
371	0	-12.38246	-12.60531	0.2228509	0	0.255147	0.193326
372	0	-13.52177	-12.38666	-1.135115	0	0.20161	0.65185
373	0	-13.19709	-11.98411	-1.212974	0	0.262126	0.614554
374	0	-12.41984	-12.22418	-0.1956579	0	0.262126	0.311159
375	0	-13.14858	-12.00727	-1.141308	0	0.25808	0.597227
376	0	-12.44784	-11.63291	-0.8149309	0	0.415396	0.342575
377	0	-12.72011	-11.94661	-0.7735045	0	0.568497	0.17712
378	0	-12.83375	-11.27757	-1.556182	0	0.568497	0.410538
379	0	-14.74676	-11.85936	-2.887393	0	1.13563	0.240417
380	0	-12.90325	-11.82643	-1.076816	0	0.296266	0.539807
381	0	-13.63121	-11.08416	-2.547048	0	0.559826	0.714717
382	0	-13.73105	-11.56387	-2.167173	0	0.894333	0.266919
383	0	-13.82716	-11.20827	-2.618891	0	0.894333	0.401635
384	0	-12.93237	-11.29296	-1.639406	0	0.634654	0.369201
385	0	-14.26005	-10.94902	-3.311038	0	0.909317	0.593072
386	0	-15.55552	-10.78752	-4.768003	0	1.00277	0.934134
387	0	-18.52254	-10.82672	-7.695818	0	1.13637	1.6737
388	0	-14.7273	-11.55226	-3.175036	0	1.13637	0.325458
389	0	-14.93039	-12.3232	-2.607192	0	1.13637	0.15611
390	0	-14.73275	-11.76907	-2.963682	0	1.13637	0.262426
391	0	-15.291	-10.95877	-4.332228	0	1.13637	0.670569
392	0	-15.39291	-10.97334	-4.419569	0	1.16242	0.670569
393	0	-14.9394	-12.1182	-2.821198	0	1.16242	0.193885
394	0	-15.14046	-11.10088	-4.039586	0	1.16242	0.557247
395	0	-13.25843	-11.30632	-1.952103	0	0.751897	0.345214
396	0	-12.46545	-11.59768	-0.8677686	0	0.435536	0.338194
397	0	-14.94831	-11.09361	-3.854699	0	1.12204	0.542483
398	0	-15.29298	-11.11279	-4.180197	0	1.19544	0.56616
399	0	-13.00206	-11.88162	-1.12044	0	0.282923	0.56616
400	0	-12.41119	-11.801	-0.6101955	0	0.351097	0.345816
401	0	-12.54136	-12.32948	-0.2118821	0	0.232308	0.345816
402	0	-12.9667	-11.74747	-1.219223	0	0.312545	0.565999
403	0	-13.18159	-11.9115	-1.270085	0	0.275756	0.617957
404	0	-12.36103	-12.54318	0.1821427	0	0.275756	0.184857
