Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
437	1	-8040.096	-8039.691	-0.4054641	0.121612	0.52176	0.47824	1.04352	0.95648	0.999999
438	0	-8041.292	-8040.887	-0.4053937	0.123852	0.522385	0.477615	1.04477	0.955229	0.9999286
439	1	-8042.079	-8041.673	-0.4054641	0.108854	0.528115	0.471885	1.05623	0.943771	0.999999
440	0	-8040.398	-8039.993	-0.4053937	0.122766	0.51892	0.48108	1.03784	0.96216	0.9999286
441	1	-8038.611	-8038.206	-0.4054641	0.108776	0.519185	0.480815	1.03837	0.96163	0.999999
442	0	-8039.209	-8038.803	-0.4053937	0.107252	0.51892	0.48108	1.03784	0.96216	0.9999286
443	1	-8041.9	-8041.495	-0.4052156	0.116826	0.512052	0.487948	1.0241	0.975896	0.9997506
444	0	-8040.268	-8039.862	-0.4053937	0.105695	0.512104	0.487896	1.02421	0.975791	0.9999286
445	1	-8040.972	-8040.567	-0.4053525	0.0968421	0.515998	0.484002	1.032	0.968004	0.9998874
446	0	-8040.315	-8039.909	-0.4053937	0.104445	0.523093	0.476907	1.04619	0.953815	0.9999286
447	1	-8039.776	-8039.371	-0.4053716	0.115349	0.520771	0.479229	1.04154	0.958457	0.9999064
448	0	-8044.187	-8043.782	-0.405303	0.101397	0.506954	0.493046	1.01391	0.986091	0.9998379
449	1	-8041.179	-8040.773	-0.4053504	0.0957842	0.518785	0.481215	1.03757	0.962429	0.9998853
450	0	-8040.69	-8040.285	-0.405303	0.120672	0.517906	0.482094	1.03581	0.964188	0.9998379
451	1	-8039.596	-8039.191	-0.4053504	0.114617	0.518313	0.481687	1.03663	0.963373	0.9998853
452	0	-8040.443	-8040.038	-0.405303	0.106661	0.5217	0.4783	1.0434	0.956599	0.9998379
453	1	-8041.046	-8040.641	-0.4053504	0.0977701	0.520916	0.479084	1.04183	0.958168	0.9998853
454	0	-8040.615	-8040.21	-0.4053015	0.118369	0.51488	0.48512	1.02976	0.970241	0.9998364
455	1	-8041.624	-8041.219	-0.405216	0.113694	0.5121	0.4879	1.0242	0.975801	0.9997509
456	0	-8039.742	-8039.337	-0.4053462	0.107426	0.515145	0.484855	1.03029	0.96971	0.9998811
457	1	-8040.524	-8040.119	-0.4054554	0.125575	0.516742	0.483258	1.03348	0.966516	0.9999903
458	0	-8040.334	-8039.929	-0.4052836	0.114819	0.520181	0.479819	1.04036	0.959639	0.9998185
459	1	-8041.175	-8040.769	-0.4054507	0.107456	0.526416	0.473584	1.05283	0.947167	0.9999856
460	0	-8041.617	-8041.212	-0.4052836	0.12445	0.517022	0.482978	1.03404	0.965956	0.9998185
461	1	-8039.996	-8039.591	-0.4054507	0.108227	0.511283	0.488717	1.02257	0.977435	0.9999856
462	0	-8041.317	-8040.912	-0.4052836	0.114415	0.5116	0.4884	1.0232	0.9768	0.9998185
463	1	-8038.717	-8038.312	-0.4054507	0.109718	0.516051	0.483949	1.0321	0.967897	0.9999856
464	0	-8041.008	-8040.603	-0.4052836	0.120852	0.515695	0.484305	1.03139	0.96861	0.9998185
465	1	-8039.297	-8038.891	-0.4054507	0.104729	0.521267	0.478733	1.04253	0.957467	0.9999856
466	0	-8040.875	-8040.47	-0.4052836	0.100077	0.516307	0.483693	1.03261	0.967386	0.9998185
467	1	-8039.346	-8038.94	-0.4054507	0.116545	0.521214	0.478786	1.04243	0.957572	0.9999856
468	0	-8041.502	-8041.097	-0.4052836	0.0988499	0.513858	0.486142	1.02772	0.972284	0.9998185
469	1	-8038.726	-8038.32	-0.4054507	0.108686	0.516143	0.483857	1.03229	0.967714	0.9999856
470	0	-8041.078	-8040.673	-0.4052836	0.110202	0.511849	0.488151	1.0237	0.976302	0.9998185
471	1	-8038.872	-8038.467	-0.4054507	0.109029	0.515018	0.484982	1.03004	0.969965	0.9999856
472	0	-8040.18	-8039.775	-0.4052836	0.107344	0.5156	0.4844	1.0312	0.968801	0.9998185
473	1	-8039.254	-8038.848	-0.4054507	0.106946	0.513627	0.486373	1.02725	0.972745	0.9999856
474	0	-8040.544	-8040.139	-0.4053535	0.0985358	0.51838	0.48162	1.03676	0.963241	0.9998884
475	1	-8039.24	-8038.835	-0.4054122	0.106125	0.519927	0.480073	1.03985	0.960146	0.9999471
476	0	-8039.899	-8039.494	-0.4053535	0.105714	0.520828	0.479172	1.04166	0.958344	0.9998884
477	1	-8039.23	-8038.825	-0.405432	0.11502	0.520587	0.479413	1.04117	0.958825	0.9999669
478	0	-8039.727	-8039.322	-0.4053535	0.110154	0.520828	0.479172	1.04166	0.958344	0.9998884
479	1	-8039.661	-8039.255	-0.405432	0.103182	0.513865	0.486135	1.02773	0.97227	0.9999669
480	0	-8039.488	-8039.083	-0.4053535	0.111425	0.519172	0.480828	1.03834	0.961656	0.9998884
481	1	-8039.674	-8039.268	-0.405432	0.107437	0.512635	0.487365	1.02527	0.97473	0.9999669
482	0	-8039.717	-8039.312	-0.4053535	0.113493	0.515059	0.484941	1.03012	0.969883	0.9998884
483	1	-8040.414	-8040.009	-0.4053349	0.118011	0.51432	0.48568	1.02864	0.97136	0.9998698
