Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	7.369468	4.465463	2.904004	-0.543862	0.0542146	0.945785	0.108429	1.89157	0.03653556
10	8.607708	6.294713	2.312995	-0.733761	0.0948894	0.905111	0.189779	1.81022	0.06597631
20	7.32202	5.738259	1.583761	-0.410066	0.106857	0.893143	0.213714	1.78629	0.1368012
30	5.641742	2.073495	3.568247	-0.542807	0.296811	0.703189	0.593622	1.40638	0.0188035
40	8.343379	5.395791	2.947589	-0.533541	0.100605	0.899395	0.20121	1.79879	0.03497738
50	8.109212	5.232104	2.877108	-0.269014	0.13073	0.86927	0.261461	1.73854	0.03753157
60	6.049969	4.659884	1.390085	-0.041663	0.253023	0.746977	0.506046	1.49395	0.1660361
70	7.589468	5.478182	2.111286	-0.265262	0.21963	0.78037	0.439259	1.56074	0.08072147
80	7.419082	5.444619	1.974463	-0.102078	0.16371	0.83629	0.32742	1.67258	0.09255726
90	6.233277	4.258814	1.974463	-0.724847	0.475304	0.524696	0.950609	1.04939	0.09255726
100	4.800986	4.19575	0.605236	-0.962369	0.274007	0.725993	0.548013	1.45199	0.3639637
110	5.96113	5.347451	0.6136789	-0.869677	0.12076	0.87924	0.24152	1.75848	0.3609037
120	5.64914	4.488196	1.160944	-0.584946	0.368149	0.631851	0.736297	1.2637	0.2087937
130	4.160114	3.818451	0.3416632	-0.620264	0.201696	0.798304	0.403393	1.59661	0.473725
140	6.903425	4.635699	2.267727	-0.580663	0.431503	0.568497	0.863006	1.13699	0.06903154
150	6.657315	4.66616	1.991155	0.275925	0.253821	0.746179	0.507643	1.49236	0.09102509
160	7.096884	5.23708	1.859804	-0.419858	0.290943	0.709057	0.581887	1.41811	0.1038021
170	6.953122	5.306624	1.646498	-0.44333	0.229571	0.770429	0.459143	1.54086	0.1284824
180	7.994829	6.267662	1.727167	-0.704295	0.0982238	0.901776	0.196448	1.80355	0.118525
190	6.450191	4.900355	1.549836	-0.375251	0.0189471	0.981053	0.0378942	1.96211	0.1415219
200	4.385308	3.688879	0.6964286	-0.698715	0.534767	0.465233	1.06953	0.930467	0.3322413
210	8.458822	5.896213	2.562609	-0.770154	0.137935	0.862065	0.275869	1.72413	0.05140222
220	7.237002	4.81854	2.418463	0.138457	0.218281	0.781719	0.436563	1.56344	0.05937229
230	5.399417	4.163322	1.236096	-0.238398	0.445381	0.554619	0.890763	1.10924	0.1936775
240	4.801046	3.693858	1.107188	-0.209893	0.629894	0.370106	1.25979	0.740213	0.2203247
250	4.504938	3.523101	0.9818373	0.572772	0.428414	0.571586	0.856828	1.14317	0.2497481
260	4.07604	4.059525	0.01651523	-0.781074	0.122861	0.877139	0.245721	1.75428	0.6557469
270	7.552335	6.06856	1.483775	-0.888281	0.132091	0.867909	0.264182	1.73582	0.1511867
280	5.161137	5.028547	0.1325896	-0.891538	0.0845465	0.915453	0.169093	1.83091	0.583883
290	3.406371	2.99124	0.4151312	-0.489245	0.691829	0.308171	1.38366	0.616341	0.4401691
300	6.303155	4.979656	1.323499	-0.646056	0.285387	0.714613	0.570774	1.42923	0.1774682
310	7.399727	6.076199	1.323528	-0.740349	0.0839765	0.916024	0.167953	1.83205	0.177463
320	5.279068	4.448736	0.830332	-0.063225	0.123512	0.876488	0.247024	1.75298	0.290603
330	5.362892	4.381973	0.9809193	0.315882	0.143209	0.856791	0.286418	1.71358	0.2499775
340	6.582905	4.743768	1.839137	-0.540838	0.439778	0.560222	0.879556	1.12044	0.1059697
350	7.199068	5.923242	1.275826	-0.844256	0.135674	0.864326	0.271349	1.72865	0.1861334
360	4.122856	3.618753	0.5041035	-0.494745	0.29674	0.70326	0.59348	1.40652	0.4026979
370	6.252004	4.892534	1.35947	0.0745263	0.150596	0.849404	0.301193	1.69881	0.1711979
380	7.584491	4.847629	2.736862	-0.243449	0.304189	0.695811	0.608377	1.39162	0.04318218
390	7.697969	5.292589	2.405379	-0.0761519	0.198608	0.801392	0.397215	1.60278	0.06015418
400	4.753451	3.752994	1.000457	0.0465721	0.450683	0.549317	0.901365	1.09863	0.2451409
410	2.693838	2.933138	-0.2393004	-0.833645	0.37051	0.62949	0.74102	1.25898	0.8469067
420	6.437378	3.920823	2.516555	-0.145822	0.512459	0.487541	1.02492	0.975082	0.05382485
430	8.362676	5.846121	2.516555	-0.483594	0.171689	0.828311	0.343378	1.65662	0.05382485
440	6.004419	5.352124	0.6522956	-0.602937	0.0411213	0.958879	0.0822427	1.91776	0.3472325
450	6.4868	4.543598	1.943202	-0.923426	0.214781	0.785219	0.429563	1.57044	0.09549633
460	7.54587	5.594661	1.951209	-0.514647	0.229732	0.770268	0.459464	1.54054	0.09473481
470	5.886712	4.831371	1.05534	-0.943175	0.236443	0.763557	0.472886	1.52711	0.2320493
480	6.800711	5.2766	1.524111	0.0792388	0.0499721	0.950028	0.0999442	1.90006	0.1452097
490	6.606019	4.963986	1.642033	0.122985	0.185685	0.814315	0.371369	1.62863	0.1290574
500	8.252309	6.335917	1.916392	-0.663376	0.072022	0.927978	0.144044	1.85596	0.09809127
510	7.915513	5.449557	2.465955	-0.680302	0.252003	0.747997	0.504005	1.49599	0.05661844
520	5.972793	4.612506	1.360287	0.0427391	0.240719	0.759281	0.481438	1.51856	0.171058
530	6.077238	4.807492	1.269746	-0.327533	0.222909	0.777091	0.445817	1.55418	0.1872686
540	5.770543	4.367302	1.403242	-0.149743	0.406992	0.593008	0.813984	1.18602	0.1638659
550	5.638721	5.477496	0.1612254	-0.952735	0.0675474	0.932453	0.135095	1.86491	0.5674001
560	4.286454	3.330324	0.9561297	-0.442875	0.745562	0.254438	1.49112	0.508877	0.2562518
570	4.793207	4.369163	0.4240448	-0.795085	0.200521	0.799479	0.401041	1.59896	0.436263
580	5.837451	4.602789	1.234662	-0.0673059	0.217436	0.782564	0.434873	1.56513	0.1939554
590	7.698134	6.106883	1.59125	-0.595381	0.0784681	0.921532	0.156936	1.84306	0.1357805
600	4.580777	3.581298	0.9994789	-0.156078	0.626781	0.373219	1.25356	0.746438	0.2453808
610	4.484207	4.845103	-0.360896	-0.917038	0.0349713	0.965029	0.0699427	1.93006	0.9564095
620	6.489016	4.278782	2.210234	-0.456595	0.518628	0.481372	1.03726	0.962743	0.07311666
630	7.754963	5.723859	2.031104	-0.337822	0.165052	0.834948	0.330105	1.6699	0.08746038
640	7.125113	4.807373	2.31774	-0.371728	0.407958	0.592042	0.815916	1.18408	0.06566397
650	6.893216	4.869306	2.023911	-0.34288	0.402944	0.597056	0.805888	1.19411	0.08809179
660	6.113115	5.105788	1.007327	-0.872177	0.24301	0.75699	0.48602	1.51398	0.2434625
670	3.777457	3.309319	0.4681388	0.0350909	0.269263	0.730737	0.538525	1.46147	0.4174444
680	5.812241	3.949116	1.863126	-0.211755	0.621168	0.378832	1.24234	0.757664	0.1034579
690	7.624778	5.968241	1.656537	-0.553082	0.108699	0.891301	0.217399	1.7826	0.1271991
700	8.323333	6.001048	2.322285	-0.83528	0.0862469	0.913753	0.172494	1.82751	0.06536617
710	8.464258	5.699951	2.764308	-0.698095	0.148652	0.851348	0.297305	1.7027	0.04201315
720	8.613238	6.027532	2.585706	-0.694476	0.0919154	0.908085	0.183831	1.81617	0.05022857
730	5.703408	5.141455	0.5619529	-0.479245	0.0347375	0.965263	0.069475	1.93053	0.3800631
740	6.068861	4.560039	1.508822	-0.714388	0.447535	0.552465	0.89507	1.10493	0.1474468
