Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	0.3057036	0.1075515	0.1981521	0.533492	0.937424	0.0625757	1.87485	0.125151	0.5468301
10	-1.954054	-2.906587	0.9525331	0.132376	0.943979	0.0560215	1.88796	0.112043	0.2571751
20	0.1621941	-0.2944202	0.4566143	0.215837	0.96025	0.0397499	1.9205	0.0794997	0.4222831
30	0.006929462	0.1207009	-0.1137714	0.520959	0.965302	0.0346984	1.9306	0.0693968	0.7469973
40	-0.6548488	-1.132292	0.4774437	0.40549	0.88485	0.11515	1.7697	0.2303	0.4135782
50	0.2344184	-0.1148586	0.349277	0.496176	0.959109	0.0408906	1.91822	0.0817812	0.4701318
60	-0.5279291	-0.789897	0.2619679	0.453276	0.902814	0.0971858	1.80563	0.194372	0.5130238
70	-0.2512644	-1.056704	0.80544	0.206724	0.927327	0.0726733	1.85465	0.145347	0.2979275
80	0.4724569	0.3603254	0.1121316	0.289248	0.960009	0.0399907	1.92002	0.0799814	0.5959511
90	-2.340503	-2.384899	0.04439666	0.153761	0.891919	0.108081	1.78384	0.216161	0.6377163
100	-4.41857	-4.262723	-0.1558472	-0.283757	0.899183	0.100817	1.79837	0.201635	0.7790984
110	-1.851184	-1.461998	-0.3891859	0.244483	0.957029	0.0429709	1.91406	0.0859419	0.9838526
120	0.5840782	0.4126875	0.1713907	0.309666	0.952502	0.0474981	1.905	0.0949961	0.5616616
130	-0.328404	-0.1520251	-0.1763789	0.609684	0.960172	0.0398284	1.92034	0.0796568	0.79526
140	-0.2496767	-0.08256848	-0.1671082	0.321509	0.971686	0.0283139	1.94337	0.0566277	0.7879215
150	0.0685317	-0.582947	0.6514787	0.219397	0.914294	0.0857065	1.82859	0.171413	0.3475163
160	-1.586667	-2.022285	0.4356178	0.667376	0.906299	0.0937009	1.8126	0.187402	0.4312433
170	-1.701111	-2.693784	0.9926731	0.266703	0.881174	0.118826	1.76235	0.237653	0.2470565
180	-0.08022881	-0.6662628	0.586034	0.232493	0.904893	0.095107	1.80979	0.190214	0.3710201
190	-0.5533799	-1.270568	0.7171878	0.254357	0.888737	0.111263	1.77747	0.222526	0.3254153
200	-0.1276597	-0.07578205	-0.0518777	0.346702	0.973137	0.0268635	1.94627	0.053727	0.7021646
210	0.7646788	0.4620869	0.3025919	0.347433	0.952114	0.0478858	1.90423	0.0957715	0.4926004
220	0.3917614	-0.04644169	0.4382031	0.21387	0.929265	0.0707353	1.85853	0.141471	0.4301298
230	-1.961963	-2.269138	0.307175	-0.255491	0.942346	0.0576536	1.88469	0.115307	0.4903479
240	-0.3816596	-0.8108617	0.4292022	0.350797	0.901293	0.0987068	1.80259	0.197414	0.4340189
250	-2.546963	-2.691575	0.1446121	0.761253	0.950747	0.0492533	1.90149	0.0985066	0.5769053
260	-0.5505855	-1.295013	0.7444273	0.240603	0.891233	0.108767	1.78247	0.217534	0.3166708
270	0.4349742	0.1429415	0.2920327	0.222961	0.960813	0.0391865	1.92163	0.0783731	0.4978294
