Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	0	250.6491	246.612	4.037123	0.0186379	2.04149e-16	1	4.08298e-16	2	0.01176545
1	1	255.6796	251.265	4.414615	0.132927	1.04974e-16	1	2.09948e-16	2	0.008066139
2	0	249.5156	245.0032	4.512437	-0.424411	2.04149e-16	1	4.08298e-16	2	0.007314462
3	1	255.4909	251.0706	4.420307	0.184989	1.04974e-16	1	2.09948e-16	2	0.008020359
4	0	251.4563	247.1723	4.283954	0.0803184	2.04149e-16	1	4.08298e-16	2	0.009192022
5	1	253.6856	249.7938	3.891761	0.231554	1.04974e-16	1	2.09948e-16	2	0.01360626
6	0	251.3104	247.0794	4.23096	-0.0883312	2.04149e-16	1	4.08298e-16	2	0.009692285
7	1	255.3379	250.593	4.744939	-0.0641264	1.04974e-16	1	2.09948e-16	2	0.00579706
8	0	251.7046	247.2809	4.423701	-0.0485952	2.04149e-16	1	4.08298e-16	2	0.007993182
9	1	254.8682	250.1801	4.688134	-0.220094	1.04974e-16	1	2.09948e-16	2	0.006135899
10	0	247.9691	244.3176	3.651538	-0.256969	2.04149e-16	1	4.08298e-16	2	0.01730079
11	1	255.0693	250.451	4.618275	0.22362	1.04974e-16	1	2.09948e-16	2	0.006579868
12	0	250.8002	246.2455	4.554714	-0.26582	2.04149e-16	1	4.08298e-16	2	0.007011671
13	1	252.9452	249.1342	3.811015	-0.313086	1.04974e-16	1	2.09948e-16	2	0.01475048
14	0	251.1439	246.9509	4.192954	0.117373	2.04149e-16	1	4.08298e-16	2	0.01006774
15	1	255.5237	251.0826	4.441066	-0.178358	1.04974e-16	1	2.09948e-16	2	0.007855583
16	0	251.5282	246.9172	4.610958	0.0868577	2.04149e-16	1	4.08298e-16	2	0.006628191
17	1	255.6643	251.3819	4.282406	-0.0325538	1.04974e-16	1	2.09948e-16	2	0.009206265
18	0	251.6397	247.2002	4.439576	-0.0937357	2.04149e-16	1	4.08298e-16	2	0.007867292
19	1	255.7845	251.4478	4.336698	0.00415621	1.04974e-16	1	2.09948e-16	2	0.008719765
20	0	251.2001	246.6176	4.582539	0.189724	2.04149e-16	1	4.08298e-16	2	0.006819259
21	1	254.5283	250.3092	4.219071	0.321326	1.04974e-16	1	2.09948e-16	2	0.0098082
22	0	251.7317	247.2001	4.531559	-0.00317863	2.04149e-16	1	4.08298e-16	2	0.00717592
23	1	254.1345	249.3849	4.749579	-0.278556	1.04974e-16	1	2.09948e-16	2	0.005770227
24	0	251.7305	247.3055	4.424998	-0.0123901	2.04149e-16	1	4.08298e-16	2	0.007982826
25	1	255.7555	251.2248	4.530705	0.102386	1.04974e-16	1	2.09948e-16	2	0.007182049
26	0	251.6906	247.2612	4.42941	-0.0625244	2.04149e-16	1	4.08298e-16	2	0.007947677
27	1	254.3917	250.2599	4.131855	-0.307094	1.04974e-16	1	2.09948e-16	2	0.01070205
28	0	251.5197	247.1874	4.332206	-0.0975712	2.04149e-16	1	4.08298e-16	2	0.008759019
29	1	254.4301	250.0828	4.347285	0.325336	1.04974e-16	1	2.09948e-16	2	0.008627931
30	0	250.5974	246.1165	4.480828	-0.310234	2.04149e-16	1	4.08298e-16	2	0.007549358
31	1	255.1616	250.6103	4.551352	0.23212	1.04974e-16	1	2.09948e-16	2	0.007035287
32	0	250.6554	246.3814	4.273999	0.293798	2.04149e-16	1	4.08298e-16	2	0.009283984
33	1	255.8902	251.3645	4.525677	0.0185728	1.04974e-16	1	2.09948e-16	2	0.007218254
34	0	250.308	246.2145	4.093525	-0.26976	2.04149e-16	1	4.08298e-16	2	0.01112022
35	1	254.6714	249.8712	4.800239	0.169383	1.04974e-16	1	2.09948e-16	2	0.005485188
36	0	251.5628	247.1382	4.424625	0.122208	2.04149e-16	1	4.08298e-16	2	0.007985802
37	1	255.787	251.4465	4.340467	0.0194652	1.04974e-16	1	2.09948e-16	2	0.008686963
38	0	250.202	245.7071	4.494914	-0.115718	2.04149e-16	1	4.08298e-16	2	0.007443761
39	1	252.9762	249.2069	3.769332	0.229117	1.04974e-16	1	2.09948e-16	2	0.01537832
40	0	255.4744	250.7481	4.726252	-0.00566762	2.04149e-16	1	4.08298e-16	2	0.005906407
41	1	255.8311	251.2961	4.535001	0.0662634	1.04974e-16	1	2.09948e-16	2	0.007151265
42	0	255.4744	250.7481	4.726252	-0.00566762	2.04149e-16	1	4.08298e-16	2	0.005906407
43	1	253.1572	249.0078	4.149391	0.489519	1.04974e-16	1	2.09948e-16	2	0.01051601
44	0	255.4744	250.7481	4.726252	-0.00566762	2.04149e-16	1	4.08298e-16	2	0.005906407
45	1	253.3562	249.482	3.87418	-0.297228	1.04974e-16	1	2.09948e-16	2	0.01384757
46	0	255.4744	250.7481	4.726252	-0.00566762	2.04149e-16	1	4.08298e-16	2	0.005906407
47	1	254.1035	250.0715	4.032065	-0.294788	1.04974e-16	1	2.09948e-16	2	0.01182511
48	0	250.4545	245.9532	4.501285	-0.325125	2.04149e-16	1	4.08298e-16	2	0.007396489
49	1	255.9004	251.4456	4.454784	-0.0213392	1.02336e-16	1	2.04672e-16	2	0.007748554
50	0	247.8974	244.0831	3.814321	-0.498359	2.04149e-16	1	4.08298e-16	2	0.01470178
51	1	254.8218	250.7364	4.085366	-0.15833	1.02336e-16	1	2.04672e-16	2	0.01121132
52	0	251.4627	247.0889	4.373829	0.142625	2.04149e-16	1	4.08298e-16	2	0.008401927
53	1	252.9251	248.2548	4.67032	-0.433567	1.02336e-16	1	2.04672e-16	2	0.006246182
54	0	250.7033	246.5666	4.136681	0.208005	2.04149e-16	1	4.08298e-16	2	0.01065053
55	1	255.4306	250.8367	4.593857	0.170024	1.02336e-16	1	2.04672e-16	2	0.006742513
56	0	249.2635	245.3471	3.916391	-0.336117	2.04149e-16	1	4.08298e-16	2	0.01327522
57	1	255.6714	251.0172	4.654289	0.0415372	1.02336e-16	1	2.04672e-16	2	0.006347123
58	0	249.9906	245.8158	4.174742	0.371372	2.04149e-16	1	4.08298e-16	2	0.01025277
59	1	255.8999	251.4005	4.49945	0.0221178	1.02336e-16	1	2.04672e-16	2	0.007410074
60	0	249.4461	245.0887	4.357405	0.457124	2.04149e-16	1	4.08298e-16	2	0.008541064
61	1	255.662	251.3452	4.316785	-0.0919733	1.02336e-16	1	2.04672e-16	2	0.008895144
62	0	250.6103	246.2245	4.38577	0.315734	2.04149e-16	1	4.08298e-16	2	0.008302196
63	1	255.8766	251.4699	4.406707	0.00236206	1.02336e-16	1	2.04672e-16	2	0.00813018
64	0	255.5608	250.9603	4.6005	-0.107094	2.04149e-16	1	4.08298e-16	2	0.006697874
65	1	255.8081	251.2075	4.60052	0.00544075	1.02336e-16	1	2.04672e-16	2	0.00669774
66	0	251.5508	247.0108	4.539915	-0.117222	2.04149e-16	1	4.08298e-16	2	0.007116206
67	1	254.3935	249.7414	4.652017	0.302957	1.02336e-16	1	2.04672e-16	2	0.006361554
68	0	250.1541	246.2157	3.938357	-0.00362514	2.04149e-16	1	4.08298e-16	2	0.01298679
69	1	255.777	251.4339	4.343091	0.0419535	1.02336e-16	1	2.04672e-16	2	0.008664199
70	0	250.9411	246.8375	4.103604	-0.00448122	2.04149e-16	1	4.08298e-16	2	0.01100871
71	1	255.1229	250.9025	4.220407	-0.20487	1.02336e-16	1	2.04672e-16	2	0.009795111
72	0	249.6331	245.1566	4.4765	-0.421303	2.04149e-16	1	4.08298e-16	2	0.007582103
73	1	255.746	251.3721	4.373848	-0.0936449	1.02336e-16	1	2.04672e-16	2	0.008401765
74	0	251.353	246.8891	4.463897	0.183369	2.04149e-16	1	4.08298e-16	2	0.007678259
75	1	254.8774	250.3395	4.537867	-0.281627	1.02336e-16	1	2.04672e-16	2	0.0071308
76	0	251.7482	247.2838	4.464331	0.0092032	2.04149e-16	1	4.08298e-16	2	0.007674927
77	1	253.0355	247.9846	5.050914	-0.113126	1.02336e-16	1	2.04672e-16	2	0.004268986
78	0	254.1461	250.136	4.010174	0.221334	2.04149e-16	1	4.08298e-16	2	0.01208682
79	1	255.6743	251.139	4.535239	0.139548	1.02336e-16	1	2.04672e-16	2	0.007149565
80	0	254.1461	250.136	4.010174	0.221334	2.04149e-16	1	4.08298e-16	2	0.01208682
81	1	254.1934	249.8498	4.343669	-0.391245	1.02336e-16	1	2.04672e-16	2	0.008659188
82	0	251.398	247.0407	4.357253	-0.156925	2.04149e-16	1	4.08298e-16	2	0.00854236
83	1	253.1537	248.2996	4.85413	0.313238	1.02336e-16	1	2.04672e-16	2	0.005197409
84	0	251.6173	247.1464	4.470895	-0.105808	2.04149e-16	1	4.08298e-16	2	0.00762472
85	1	255.4903	250.8681	4.622195	0.141787	1.02336e-16	1	2.04672e-16	2	0.006554127
86	0	251.1573	246.4223	4.734982	0.0904563	2.04149e-16	1	4.08298e-16	2	0.005855068
87	1	255.4311	251.2354	4.195657	0.0214064	1.02336e-16	1	2.04672e-16	2	0.01004057
88	0	251.48	247.2123	4.267663	-0.00966583	2.04149e-16	1	4.08298e-16	2	0.009343001
89	1	255.6084	251.0729	4.535432	0.136906	1.02336e-16	1	2.04672e-16	2	0.00714818
90	0	249.9614	245.8181	4.143377	0.364255	2.04149e-16	1	4.08298e-16	2	0.01057945
91	1	255.8123	251.4536	4.358727	0.026498	1.02336e-16	1	2.04672e-16	2	0.008529777
92	0	250.5085	245.8616	4.646888	-0.272044	2.04149e-16	1	4.08298e-16	2	0.006394267
93	1	255.9075	251.413	4.494482	-0.00367707	1.02336e-16	1	2.04672e-16	2	0.007446979
94	0	251.4072	247.1635	4.243715	0.0348862	2.04149e-16	1	4.08298e-16	2	0.009569445
95	1	255.4434	251.1518	4.291561	0.159358	1.02336e-16	1	2.04672e-16	2	0.009122361
96	0	248.5099	244.8286	3.681306	-0.0603379	2.04149e-16	1	4.08298e-16	2	0.01679337
97	1	255.481	250.8942	4.5868	-0.161725	1.02336e-16	1	2.04672e-16	2	0.006790264
98	0	251.4426	247.1443	4.298314	0.10451	2.04149e-16	1	4.08298e-16	2	0.009060969
99	1	255.8063	251.4406	4.365678	0.0467236	1.02336e-16	1	2.04672e-16	2	0.008470691
100	0	250.7147	246.625	4.089669	-0.144455	2.04149e-16	1	4.08298e-16	2	0.01116318
101	1	255.6775	251.2617	4.415799	0.135564	1.02336e-16	1	2.04672e-16	2	0.008056593
102	0	251.458	247.1948	4.263204	0.0348976	2.04149e-16	1	4.08298e-16	2	0.009384751
103	1	255.3468	250.8033	4.54356	0.204409	1.02336e-16	1	2.04672e-16	2	0.00709032
104	0	250.5661	246.5424	4.023641	0.0543403	2.04149e-16	1	4.08298e-16	2	0.01192514
105	1	254.4986	250.048	4.450652	-0.347302	1.02336e-16	1	2.04672e-16	2	0.007780636
106	0	247.4855	243.7631	3.722423	-0.699485	2.04149e-16	1	4.08298e-16	2	0.01611687
107	1	254.5931	250.5622	4.030888	-0.152626	1.02336e-16	1	2.04672e-16	2	0.01183903
108	0	251.0108	246.7572	4.253635	-0.21332	2.04149e-16	1	4.08298e-16	2	0.009474981
109	1	254.6319	250.6236	4.008285	0.0745168	1.02336e-16	1	2.04672e-16	2	0.01210968
110	0	251.0221	246.6499	4.372194	0.247341	2.04149e-16	1	4.08298e-16	2	0.008415678
111	1	253.5779	249.6648	3.913123	-0.295823	1.02336e-16	1	2.04672e-16	2	0.01331867
112	0	251.3793	246.7165	4.662782	-0.0973172	2.04149e-16	1	4.08298e-16	2	0.00629344
113	1	254.0425	250.1294	3.913123	-0.138851	1.02336e-16	1	2.04672e-16	2	0.01331867
114	0	250.1724	246.022	4.150432	-0.332039	2.04149e-16	1	4.08298e-16	2	0.01050507
115	1	254.0686	249.8557	4.21292	-0.393173	1.02336e-16	1	2.04672e-16	2	0.00986872
116	0	251.0832	246.9128	4.170381	0.111442	2.04149e-16	1	4.08298e-16	2	0.01029758
