Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	-9.375105	-9.010616	-0.3644885	-0.0199776	0.960689	0.0393113	1.92138	0.0786226	0.9598516
10	-9.311201	-8.968733	-0.3424682	0.150086	0.969106	0.0308936	1.93821	0.0617872	0.9389464
20	-11.65013	-11.33505	-0.315079	-0.338097	0.927471	0.0725289	1.85494	0.145058	0.9135784
30	-13.52898	-13.23401	-0.2949631	-0.335852	0.846367	0.153633	1.69273	0.307266	0.8953845
40	-11.0044	-10.681	-0.3234042	0.499459	0.924029	0.0759708	1.84806	0.151942	0.9212159
50	-9.790494	-9.63157	-0.1589237	0.151581	0.949613	0.0503875	1.89923	0.100775	0.781499
60	-9.443346	-9.149983	-0.2933631	0.291195	0.953145	0.0468554	1.90629	0.0937108	0.893953
70	-10.42664	-10.12219	-0.3044531	0.452321	0.968124	0.0318759	1.93625	0.0637518	0.9039221
80	-10.6359	-10.5801	-0.05579714	0.199274	0.964235	0.0357649	1.92847	0.0715297	0.7049221
90	-10.19738	-10.07209	-0.1252911	0.295029	0.943332	0.0566678	1.88666	0.113336	0.7556522
100	-9.476659	-9.159214	-0.3174453	0.0759896	0.943824	0.0561764	1.88765	0.112353	0.9157428
110	-10.0789	-9.802588	-0.2763112	0.298998	0.97291	0.02709	1.94582	0.05418	0.8788387
120	-9.459672	-9.183437	-0.2762344	0.279854	0.954877	0.0451226	1.90975	0.0902452	0.8787712
130	-10.87885	-10.91957	0.04072635	0.173485	0.941529	0.0584715	1.88306	0.116943	0.6400612
140	-10.99999	-11.02743	0.02744074	0.195713	0.927728	0.0722719	1.85546	0.144544	0.6486216
150	-10.70238	-10.58193	-0.120444	0.0853787	0.912135	0.0878645	1.82427	0.175729	0.7519984
160	-9.75363	-9.463394	-0.2902366	-0.0640422	0.960153	0.0398471	1.92031	0.0796942	0.8911625
170	-11.09541	-10.69761	-0.3977994	-0.16535	0.901286	0.098714	1.80257	0.197428	0.9923636
180	-10.86094	-10.46314	-0.3977994	0.00458073	0.894013	0.105987	1.78803	0.211973	0.9923636
190	-10.9928	-10.64832	-0.3444842	0.539388	0.936171	0.0638293	1.87234	0.127659	0.9408412
200	-9.504107	-9.196288	-0.3078189	0.077445	0.943282	0.0567176	1.88656	0.113435	0.9069698
210	-9.922957	-9.741332	-0.1816254	-0.00211391	0.95252	0.0474804	1.90504	0.0949609	0.7994433
220	-9.141328	-8.786933	-0.3543957	0.23322	0.960562	0.0394383	1.92112	0.0788765	0.9502127
230	-10.14959	-10.0028	-0.1467837	0.00872085	0.960754	0.0392464	1.92151	0.0784929	0.7720689
240	-10.83693	-10.62123	-0.2156976	-0.216624	0.948314	0.0516856	1.89663	0.103371	0.8271514
250	-10.07187	-9.684623	-0.3872433	0.0755933	0.918685	0.0813147	1.83737	0.162629	0.9819432
260	-9.772003	-9.415798	-0.3562054	0.192819	0.928226	0.0717744	1.85645	0.143549	0.9519339
270	-9.704126	-9.405017	-0.2991094	0.0402598	0.970273	0.0297272	1.94055	0.0594545	0.8991048
280	-9.838402	-9.598276	-0.2401267	0.0609416	0.935556	0.0644444	1.87111	0.128889	0.8476068
290	-9.779734	-9.535787	-0.2439472	0.0152188	0.942103	0.0578974	1.88421	0.115795	0.8508513
300	-10.04167	-9.808946	-0.2327225	-0.0796432	0.946165	0.0538349	1.89233	0.10767	0.8413542
310	-10.65746	-10.45271	-0.2047491	-0.140894	0.96435	0.0356504	1.9287	0.0713008	0.8181447
320	-11.36804	-11.04316	-0.3248823	-0.322732	0.934258	0.0657415	1.86852	0.131483	0.9225785
330	-9.994199	-9.604245	-0.3899533	0.00636411	0.924745	0.0752552	1.84949	0.15051	0.9846079
340	-10.35061	-10.05185	-0.298764	0.00466018	0.915041	0.0849592	1.83008	0.169918	0.8987943
350	-11.37612	-11.02001	-0.3561103	0.501046	0.908331	0.0916687	1.81666	0.183337	0.9518433
360	-10.04578	-9.73394	-0.3118446	0.411435	0.967528	0.0324715	1.93506	0.0649431	0.9106283
