Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	26.06495	23.45714	2.607808	0.640172	0.0762516	0.923748	0.152503	1.8475	0.04913061
10	28.16869	25.29202	2.876669	0.326094	0.25538	0.74462	0.510759	1.48924	0.03754804
20	31.22506	28.2116	3.013452	-0.339167	0.113034	0.886966	0.226069	1.77393	0.03274786
30	28.75259	26.06293	2.689657	-0.641981	0.0911252	0.908875	0.18225	1.81775	0.04526949
40	30.14543	27.01736	3.128065	-0.43244	0.0868439	0.913156	0.173688	1.82631	0.02920166
50	31.34096	28.47833	2.862624	-0.167252	0.103926	0.896074	0.207853	1.79215	0.03807912
60	29.88559	26.53006	3.355538	0.251523	0.170137	0.829863	0.340275	1.65973	0.02326039
70	30.19628	26.90471	3.291572	0.115251	0.0815712	0.918429	0.163142	1.83686	0.02479689
80	31.2104	28.12314	3.087264	0.107504	0.0946608	0.905339	0.189322	1.81068	0.03041775
90	30.23768	27.15309	3.084587	0.0964359	0.203328	0.796672	0.406656	1.59334	0.0304993
100	26.8317	24.68559	2.146111	-0.606102	0.142208	0.857792	0.284417	1.71558	0.07795871
110	30.25199	27.09524	3.15675	0.251137	0.0914574	0.908543	0.182915	1.81709	0.02837589
120	29.87065	27.51801	2.352646	-0.262302	0.0531539	0.946846	0.106308	1.89369	0.06341143
130	29.15535	26.66671	2.488639	-0.317087	0.134246	0.865754	0.268492	1.73151	0.0553486
140	29.9812	26.99797	2.983228	-0.0319733	0.214533	0.785467	0.429066	1.57093	0.03375276
150	30.77816	27.57043	3.207724	-0.254091	0.185132	0.814868	0.370264	1.62974	0.0269657
160	30.19539	27.75078	2.44461	-0.0436309	0.0622452	0.937755	0.12449	1.87551	0.05784
170	30.48575	27.90153	2.584224	0.0931902	0.0637785	0.936221	0.127557	1.87244	0.05030308
180	29.23125	26.295	2.936243	-0.293822	0.247074	0.752926	0.494148	1.50585	0.0353765
190	30.33974	27.23547	3.104267	-0.289634	0.204025	0.795975	0.408049	1.59195	0.02990492
200	30.96842	28.06752	2.9009	-0.203235	0.140654	0.859346	0.281309	1.71869	0.03664914
210	31.315	28.27813	3.036871	0.0169812	0.0812638	0.918736	0.162528	1.83747	0.03198987
220	29.64129	27.30691	2.33438	0.00830424	0.0625399	0.93746	0.12508	1.87492	0.06458038
230	30.22201	26.99445	3.22756	-0.444979	0.146884	0.853116	0.293768	1.70623	0.02643609
240	30.80796	27.63268	3.175277	-0.00612351	0.186653	0.813347	0.373307	1.62669	0.02785501
250	28.32857	25.46264	2.865928	-0.451213	0.26526	0.73474	0.530519	1.46948	0.03795353
260	28.57411	26.30383	2.270283	0.117542	0.0881854	0.911815	0.176371	1.82363	0.06885528
270	31.13056	28.15355	2.977008	-0.120886	0.144878	0.855122	0.289755	1.71024	0.03396337
280	31.42957	28.18418	3.245391	-0.192733	0.130023	0.869977	0.260045	1.73995	0.02596888
290	29.51979	26.70446	2.815337	0.2251	0.179337	0.820663	0.358674	1.64133	0.03992303
300	29.70136	26.58814	3.113216	-0.479346	0.18807	0.81193	0.37614	1.62386	0.02963849
310	30.56943	27.78559	2.783846	0.0694095	0.0559466	0.944053	0.111893	1.88811	0.04120023
320	30.92733	27.7349	3.192427	0.172977	0.116411	0.883589	0.232823	1.76718	0.02738137
330	29.79684	26.37042	3.426423	-0.374323	0.114169	0.885831	0.228337	1.77166	0.02166867
340	29.6494	26.30063	3.348778	-0.333288	0.231536	0.768464	0.463072	1.53693	0.02341817
350	31.55194	28.51807	3.033871	-0.184738	0.0931866	0.906813	0.186373	1.81363	0.03208598
360	28.88822	26.41325	2.474966	0.41195	0.0594665	0.940534	0.118933	1.88107	0.05611054
370	31.54555	28.58606	2.959488	-0.162688	0.0986237	0.901376	0.197247	1.80275	0.03456365
380	30.84522	27.68235	3.16287	0.193103	0.108813	0.891187	0.217625	1.78237	0.02820278
390	30.12464	27.08393	3.040704	-0.454327	0.0825357	0.917464	0.165071	1.83493	0.03186749
400	31.49452	28.3197	3.174823	-0.205059	0.125549	0.874451	0.251098	1.7489	0.02786766
