Iteration	Posterior	Likelihood	Prior	is_irreverisible	rates[1]	rates[2]
0	-15.46119	-11.02899	-4.432202	0	2.25737	2.12655
1	-15.33528	-11.45815	-3.877128	0	2.25737	1.29885
2	-15.51463	-11.94553	-3.569096	0	2.25737	0.839529
3	-13.80777	-10.96033	-2.847438	0	0.756796	1.264
4	-14.10175	-10.81735	-3.284403	0	1.40838	1.264
5	-14.95964	-12.38614	-2.573498	0	1.40838	0.203931
6	-14.0507	-12.18672	-1.863983	0	0.35038	0.203931
7	-14.05217	-10.78297	-3.269203	0	1.16274	1.48697
8	-14.17718	-10.80879	-3.368392	0	1.16274	1.63488
9	-14.3294	-12.46744	-1.861954	0	0.430239	0.121046
10	-13.60467	-11.09827	-2.506398	0	1.01607	0.496184
11	-14.52165	-11.63377	-2.887885	0	1.58492	0.496184
12	-15.52211	-11.34218	-4.17993	0	2.37363	1.63412
13	-16.42506	-10.68638	-5.738687	0	2.37363	3.95847
14	-13.73475	-11.14072	-2.594029	0	0.572861	1.07006
15	-15.61683	-11.28759	-4.329243	0	2.42468	1.80572
16	-14.33952	-10.83372	-3.505798	0	1.19679	1.80572
17	-14.07176	-10.77803	-3.29373	0	1.19679	1.48949
18	-15.33899	-11.33031	-4.008678	0	2.26289	1.48949
19	-13.53366	-10.9209	-2.612762	0	0.70541	0.965447
20	-13.53366	-10.9209	-2.612762	0	0.70541	0.965447
21	-13.65097	-10.78622	-2.864754	0	1.08117	0.965447
22	-13.65097	-10.78622	-2.864754	0	1.08117	0.965447
23	-13.65097	-10.78622	-2.864754	0	1.08117	0.965447
24	-13.72885	-10.7672	-2.961654	0	1.08117	1.10994
25	-18.22428	-10.49436	-7.729922	0	2.74407	6.55727
26	-21.42196	-10.89289	-10.52907	0	6.67285	6.80246
27	-17.13178	-10.57085	-6.560936	0	2.73027	4.82793
28	-17.13178	-10.57085	-6.560936	0	2.73027	4.82793
29	-13.56751	-11.04917	-2.518338	0	1.00302	0.527041
30	-14.3217	-10.78862	-3.533071	0	1.33398	1.70921
31	-15.78901	-10.97559	-4.813419	0	2.41351	2.53887
32	-15.78901	-10.97559	-4.813419	0	2.41351	2.53887
33	-15.78901	-10.97559	-4.813419	0	2.41351	2.53887
34	-14.15339	-10.77663	-3.376761	0	1.32538	1.48472
35	-17.24542	-10.79209	-6.453332	0	2.03071	5.36704
36	-16.28141	-10.74015	-5.541257	0	2.04275	3.99495
37	-16.06677	-12.84573	-3.221038	0	2.18797	0.389925
38	-13.62203	-11.21663	-2.405397	0	0.952568	0.409077
39	-13.4969	-10.81868	-2.67822	0	0.952568	0.815898
40	-13.43552	-10.83929	-2.596227	0	0.830303	0.815898
41	-13.54464	-10.8235	-2.721136	0	1.01656	0.815898
42	-13.54464	-10.8235	-2.721136	0	1.01656	0.815898
43	-14.45938	-11.28407	-3.17531	0	1.69381	0.815898
44	-14.25096	-11.15906	-3.0919	0	1.56943	0.815898
45	-14.32725	-10.86747	-3.459785	0	1.56943	1.36447
