Iteration	Posterior	Likelihood	Prior	is_irreverisible	rates[1]	rates[2]
74	-14.84312	-11.62018	-3.222933	0	1.86947	0.71125
75	-16.12093	-11.80234	-4.318589	0	2.72452	1.48999
76	-14.21811	-10.78785	-3.430259	0	1.39988	1.48999
77	-14.04146	-10.84368	-3.197788	0	1.39988	1.14334
78	-15.60144	-11.34534	-4.256109	0	2.42155	1.69979
79	-14.19745	-10.96913	-3.228319	0	1.54121	1.04754
80	-14.17911	-11.51581	-2.6633	0	1.33208	0.41414
81	-16.20032	-12.43099	-3.769325	0	2.57595	0.81952
82	-15.90932	-10.75839	-5.150926	0	2.02897	3.42668
83	-14.40931	-11.40621	-3.003109	0	0.619402	1.63352
84	-13.41739	-11.14715	-2.270238	0	0.728163	0.431938
85	-13.93088	-11.3438	-2.587087	0	1.20064	0.431938
86	-13.73904	-10.84762	-2.891418	0	1.20064	0.885742
87	-13.53929	-11.06409	-2.475202	0	0.579993	0.885742
88	-13.77824	-10.8635	-2.914738	0	1.23541	0.885742
89	-14.21777	-10.78747	-3.430304	0	1.25812	1.63182
90	-13.80452	-10.87605	-2.928475	0	1.25812	0.883515
91	-14.8904	-11.61809	-3.272312	0	0.649106	2.00524
92	-13.56732	-10.78692	-2.780404	0	0.977077	0.943761
93	-13.68755	-10.80221	-2.885334	0	1.13354	0.943761
94	-13.50026	-11.01126	-2.488994	0	0.614457	0.871843
95	-14.07806	-11.239	-2.839055	0	1.40283	0.605466
96	-15.17312	-11.94762	-3.225499	0	1.97908	0.605466
97	-15.31211	-12.03022	-3.281894	0	2.05188	0.616755
98	-14.99858	-11.35031	-3.64827	0	2.05188	1.16308
99	-16.32963	-10.69962	-5.630008	0	2.25794	3.9121
100	-14.5015	-10.81283	-3.688669	0	1.34673	1.92847
101	-15.33396	-10.98376	-4.350194	0	2.16099	2.10065
102	-14.33771	-10.83328	-3.504436	0	1.53889	1.4616
103	-14.29387	-10.85149	-3.442375	0	1.53889	1.36906
104	-14.71676	-10.80541	-3.911344	0	1.53889	2.06836
105	-14.67795	-11.20235	-3.4756	0	1.85627	1.10121
106	-13.85721	-10.79277	-3.064435	0	1.24316	1.10121
107	-14.70707	-10.90696	-3.800102	0	1.24316	2.19821
108	-13.992	-10.76886	-3.223147	0	1.24316	1.33788
109	-13.85812	-10.90223	-2.955892	0	0.844643	1.33788
110	-14.35993	-10.81584	-3.544089	0	1.25221	1.8074
111	-14.32201	-10.89368	-3.428333	0	1.0796	1.8074
112	-13.59243	-11.07478	-2.517648	0	0.583055	0.945972
113	-13.8341	-11.58626	-2.247835	0	0.355894	0.770799
114	-13.7447	-11.77926	-1.965446	0	0.355894	0.349714
115	-15.1364	-12.49618	-2.640218	0	0.278441	1.43336
116	-14.49843	-11.55975	-2.938679	0	0.548973	1.60788
117	-15.8456	-11.79778	-4.047813	0	0.835351	2.97539
118	-13.94355	-10.80357	-3.139984	0	1.30785	1.14918
119	-13.94355	-10.80357	-3.139984	0	1.30785	1.14918
120	-13.94355	-10.80357	-3.139984	0	1.30785	1.14918
121	-14.41561	-11.02336	-3.392256	0	1.68403	1.14918
122	-13.50686	-10.80663	-2.700226	0	0.886466	0.914814
123	-14.46541	-10.79426	-3.671144	0	1.46902	1.78006
124	-14.59747	-11.89248	-2.704983	0	1.46902	0.339357
125	-14.25569	-11.67047	-2.585221	0	1.29043	0.339357
126	-13.54673	-11.26465	-2.282081	0	0.812687	0.365073
127	-13.50344	-11.3802	-2.123245	0	0.604968	0.335944
128	-13.4693	-11.32955	-2.139754	0	0.604968	0.360561
129	-14.12006	-11.28038	-2.83968	0	1.42035	0.588875
130	-15.10405	-11.80424	-3.299816	0	0.6049	2.09046
131	-13.41622	-11.24233	-2.173892	0	0.6049	0.411534
132	-13.54213	-10.88843	-2.653699	0	0.744509	0.987391
133	-14.06769	-10.77461	-3.293083	0	1.21298	1.47234
134	-15.05355	-11.17864	-3.874901	0	2.08056	1.47234
135	-13.64535	-10.88819	-2.757165	0	1.1291	0.757086
136	-13.39473	-10.8788	-2.515924	0	0.769372	0.757086
137	-13.60208	-11.30116	-2.300915	0	0.448759	0.757086
138	-14.10429	-11.9167	-2.187596	0	0.279783	0.757086
139	-13.85673	-11.6258	-2.23093	0	0.3444	0.757086
140	-14.81798	-11.62918	-3.188801	0	0.61656	1.91326
141	-14.49037	-11.11945	-3.370926	0	0.888136	1.91326
142	-13.89826	-10.91373	-2.984529	0	1.33285	0.892371
143	-13.80088	-10.86931	-2.931569	0	1.25388	0.892371
144	-13.86392	-10.89753	-2.966388	0	1.3058	0.892371
145	-14.74182	-11.58525	-3.156564	0	0.618318	1.86343
146	-13.45606	-10.94531	-2.510748	0	0.66819	0.850549
147	-14.50759	-12.53761	-1.969984	0	0.61837	0.0940052
148	-13.94293	-11.91696	-2.025969	0	0.61837	0.177488
149	-13.39066	-11.00908	-2.381582	0	0.61837	0.707762
150	-13.74602	-10.98402	-2.762005	0	1.20584	0.687565
151	-13.47818	-10.88228	-2.595896	0	0.958143	0.687565
152	-13.78897	-10.91968	-2.869283	0	0.794002	1.25937
153	-14.15988	-10.81726	-3.34262	0	1.13257	1.62662
154	-13.71979	-11.1076	-2.612188	0	1.13257	0.537427
155	-13.35223	-11.06385	-2.288384	0	0.649732	0.537427
156	-13.56631	-10.84201	-2.724299	0	0.814012	1.02316
157	-13.94228	-11.88983	-2.052451	0	0.654925	0.180421
158	-13.92428	-11.91829	-2.005982	0	0.585633	0.180421
159	-15.00074	-11.22093	-3.779807	0	0.99407	2.41703
160	-14.09724	-10.98648	-3.110762	0	0.853627	1.55983
161	-14.01132	-10.84091	-3.170414	0	1.00654	1.49586
162	-14.21767	-11.0974	-3.120262	0	0.793383	1.63424
163	-16.05389	-11.53929	-4.514602	0	2.70627	1.80053
164	-14.71536	-11.42972	-3.285641	0	1.84188	0.83235
165	-13.37489	-10.89944	-2.475444	0	0.764494	0.701601
166	-13.61927	-10.89031	-2.728966	0	0.764494	1.07964
167	-15.35317	-10.82815	-4.525016	0	1.67143	2.8509
168	-15.41728	-10.80214	-4.615147	0	1.80583	2.8509
169	-15.41728	-10.80214	-4.615147	0	1.80583	2.8509
170	-15.16402	-11.79526	-3.36876	0	2.04809	0.750075
171	-14.71525	-10.83571	-3.879541	0	1.39433	2.1655
172	-15.83847	-11.12131	-4.717162	0	1.35338	3.45547
173	-16.6682	-12.45422	-4.213978	0	0.690559	3.36796
174	-15.93372	-11.45062	-4.4831	0	1.09186	3.36796
175	-15.97887	-11.52374	-4.455133	0	1.05016	3.36796
176	-15.74776	-10.84233	-4.905425	0	1.72161	3.36796
177	-15.31091	-10.92905	-4.381854	0	1.44307	2.86578
178	-14.08737	-10.89882	-3.188548	0	1.45508	1.07437
179	-14.26068	-10.98602	-3.274662	0	1.58349	1.07437
180	-15.93213	-10.77872	-5.153409	0	1.91787	3.54149
181	-15.47351	-11.01581	-4.457702	0	2.25701	2.16494
182	-18.79068	-10.38339	-8.407286	0	3.13414	7.17726
183	-20.12952	-10.39523	-9.734291	0	5.11291	7.17726
184	-17.64455	-11.92173	-5.722814	0	3.76766	2.54077
185	-15.21844	-10.81696	-4.401475	0	1.86775	2.47036
186	-15.05023	-10.84705	-4.203178	0	1.86775	2.17467
187	-16.70814	-13.4656	-3.242534	0	0.29425	2.3157
188	-15.35932	-12.25266	-3.106668	0	0.442508	1.96484
189	-13.56529	-11.52861	-2.03668	0	0.441788	0.370041
190	-13.77741	-11.64489	-2.132527	0	0.721945	0.232807
191	-13.41995	-10.89831	-2.521638	0	0.721945	0.813032
192	-14.65482	-10.90411	-3.750703	0	1.2239	2.14381
193	-13.35624	-10.94248	-2.413758	0	0.729945	0.644168
194	-13.43647	-10.90446	-2.532019	0	0.712188	0.83827
195	-13.90718	-11.06887	-2.838305	0	1.32139	0.685785
196	-13.90718	-11.06887	-2.838305	0	1.32139	0.685785
197	-13.43445	-11.20272	-2.231725	0	0.700107	0.402565
198	-15.68825	-12.4098	-3.278447	0	2.14967	0.513827
199	-15.99315	-12.83904	-3.154116	0	2.11891	0.359188
200	-14.53778	-10.96713	-3.570646	0	1.73712	1.36209
201	-16.82856	-11.38766	-5.440901	0	1.3357	4.55236
202	-14.65917	-11.30129	-3.357878	0	0.794756	1.98719
203	-13.5843	-11.51147	-2.072836	0	0.398455	0.467289
204	-13.6599	-11.62878	-2.031112	0	0.367542	0.435985
205	-13.73745	-11.28742	-2.450028	0	0.47811	0.950087
206	-13.73745	-11.28742	-2.450028	0	0.47811	0.950087
207	-14.07023	-11.08237	-2.987859	0	0.745322	1.48486
208	-13.42159	-11.14368	-2.277907	0	0.530742	0.640795
209	-13.36983	-11.03993	-2.329892	0	0.60826	0.640795
210	-13.38197	-11.17701	-2.204954	0	0.575745	0.487008
211	-14.88549	-11.88716	-2.998325	0	1.75878	0.487008
212	-13.41702	-10.91499	-2.502033	0	0.87422	0.631524
213	-13.4194	-10.93236	-2.487031	0	0.87422	0.609154
214	-13.94543	-10.83498	-3.11045	0	1.33696	1.07602
215	-13.89034	-10.81369	-3.076642	0	1.28655	1.07602
216	-13.65798	-10.77493	-2.883052	0	0.997878	1.07602
217	-14.15354	-11.68995	-2.463594	0	0.3724	1.07602
218	-14.34512	-11.21834	-3.126779	0	0.738705	1.69863
219	-14.34512	-11.21834	-3.126779	0	0.738705	1.69863
220	-15.53366	-10.91599	-4.617669	0	1.53136	3.12913
221	-14.24471	-10.78084	-3.463868	0	1.34986	1.59013
222	-15.28529	-11.40384	-3.881456	0	2.22955	1.33313
223	-16.76908	-10.67291	-6.09617	0	2.22955	4.63561
224	-15.33863	-11.64	-3.69863	0	2.22955	1.0605
225	-13.75024	-10.79642	-2.953814	0	1.17581	1.00361
226	-14.14686	-10.81433	-3.332534	0	1.13186	1.61229
227	-13.86455	-10.76483	-3.09972	0	1.14048	1.25651
228	-13.59462	-10.91321	-2.681411	0	1.08013	0.693092
229	-13.99786	-10.78126	-3.216594	0	1.13439	1.43688
230	-15.26447	-10.8144	-4.450069	0	1.70505	2.70551
231	-15.1784	-11.01889	-4.159507	0	1.27178	2.70551
232	-15.17397	-11.37656	-3.797408	0	2.16125	1.2761
233	-14.57918	-11.03601	-3.543164	0	1.78213	1.2761
234	-16.21118	-10.85325	-5.357922	0	1.78213	3.98219
235	-14.69476	-10.8438	-3.850955	0	1.36251	2.15469
236	-13.97203	-11.10882	-2.863216	0	1.36336	0.68096
237	-13.94782	-10.89173	-3.056089	0	1.36336	0.968564
238	-15.218	-11.30211	-3.915891	0	2.18894	1.42509
239	-14.37135	-10.8606	-3.510751	0	1.58481	1.42509
240	-14.02014	-11.04136	-2.978773	0	0.763216	1.45342
241	-14.35958	-10.84466	-3.514924	0	1.5627	1.45342
242	-16.31015	-11.03189	-5.278255	0	2.77185	2.87367
243	-18.4252	-10.49006	-7.935146	0	2.77185	6.83551
244	-18.58302	-11.3691	-7.213916	0	1.66007	6.87182
245	-19.93081	-10.22806	-9.702758	0	4.38446	7.85869
246	-19.93081	-10.22806	-9.702758	0	4.38446	7.85869
247	-14.22993	-10.78988	-3.440051	0	1.25601	1.64846
248	-13.51224	-11.1369	-2.375339	0	0.878177	0.438645
249	-13.81707	-10.7955	-3.021569	0	0.995779	1.28467
250	-13.60956	-10.77863	-2.830931	0	0.995779	1.0004
251	-13.64824	-11.09465	-2.553593	0	0.582224	1.0004
252	-13.5531	-10.89065	-2.66245	0	0.744548	1.0004
253	-14.06921	-10.7751	-3.294106	0	1.21101	1.47584
254	-14.04023	-10.78249	-3.257736	0	1.15677	1.47584
255	-14.65836	-10.80304	-3.855314	0	1.54871	1.97499
256	-13.70533	-10.89452	-2.810811	0	1.18142	0.784755
257	-13.74474	-10.78756	-2.957179	0	0.981557	1.20288
258	-14.18638	-10.89865	-3.287728	0	1.51364	1.16369
259	-16.73877	-12.35501	-4.383763	0	3.01547	1.29622
260	-17.29882	-10.54389	-6.754934	0	2.70417	5.14331
261	-16.78451	-10.6567	-6.12781	0	2.70417	4.20817
262	-16.78451	-10.6567	-6.12781	0	2.70417	4.20817
263	-19.8585	-13.79641	-6.062099	0	0.682073	6.13228
264	-18.10382	-11.51611	-6.587716	0	1.46585	6.13228
265	-13.6999	-10.83789	-2.862009	0	1.16608	0.876448
266	-13.60615	-10.78223	-2.823918	0	0.961082	1.02464
267	-14.54511	-10.8037	-3.741409	0	1.41514	1.9387
268	-14.47667	-10.83838	-3.63829	0	1.26138	1.9387
269	-13.81984	-10.84941	-2.970433	0	1.26138	0.942825
270	-14.23044	-11.0543	-3.176138	0	1.56811	0.942825
271	-14.64535	-11.29753	-3.347822	0	1.82412	0.942825
272	-16.12487	-11.01705	-5.107816	0	2.64519	2.74618
273	-14.97045	-10.84295	-4.127502	0	1.8223	2.10727
274	-14.27427	-10.86702	-3.407255	0	1.09839	1.75718
275	-14.27275	-11.35641	-2.91634	0	0.604126	1.51941
276	-14.39311	-10.8335	-3.559612	0	1.56335	1.51941
277	-13.89734	-10.76559	-3.131748	0	1.18604	1.25871
278	-13.8577	-10.76542	-3.092276	0	1.12718	1.25871
279	-14.12921	-10.82989	-3.299322	0	1.43592	1.25871
280	-16.85029	-10.78319	-6.067098	0	2.97264	3.84917
281	-17.58953	-11.04641	-6.543113	0	3.68245	3.84917
282	-17.58953	-11.04641	-6.543113	0	3.68245	3.84917
283	-14.18692	-10.87782	-3.309093	0	1.50325	1.20595
284	-14.43195	-10.80006	-3.63189	0	1.50325	1.68729
285	-13.81737	-10.84789	-2.96948	0	1.259	0.943783
286	-14.72462	-10.99722	-3.7274	0	1.84934	1.48362
287	-14.11203	-10.77352	-3.33851	0	1.26944	1.48362
288	-14.21611	-10.98414	-3.231975	0	0.910253	1.68395
289	-13.62356	-11.26941	-2.354152	0	0.910253	0.374977
290	-13.60351	-11.16537	-2.438135	0	0.969642	0.440819
291	-13.60351	-11.16537	-2.438135	0	0.969642	0.440819
292	-13.46576	-11.12505	-2.340713	0	0.824371	0.440819
293	-13.60259	-11.165	-2.43759	0	0.968829	0.440819
294	-14.08304	-11.42251	-2.660531	0	1.30127	0.440819
295	-14.35109	-11.8897	-2.46139	0	1.19642	0.248716
296	-17.12193	-14.21982	-2.902108	0	1.99483	0.107489
297	-15.62084	-13.11623	-2.504602	0	1.40209	0.107489
298	-16.72823	-13.92457	-2.803666	0	1.84804	0.107489
299	-15.05261	-12.94896	-2.103647	0	0.845201	0.0664873
300	-15.88594	-13.48186	-2.404081	0	1.29319	0.0664873
301	-16.59962	-14.17986	-2.419762	0	1.34521	0.0378505
302	-16.10635	-13.83552	-2.270832	0	1.12314	0.0378505
303	-16.84988	-14.1608	-2.689077	0	1.7137	0.0709507
304	-15.2092	-12.36065	-2.848552	0	1.7137	0.308752
305	-13.51985	-11.18779	-2.332063	0	0.846335	0.405957
306	-13.62582	-11.3505	-2.275325	0	0.428667	0.739019
307	-14.69867	-12.53273	-2.16594	0	0.901529	0.103046
308	-13.49835	-11.08055	-2.417802	0	0.901529	0.478612
309	-13.59427	-11.28721	-2.307058	0	0.454642	0.760363
310	-13.68365	-11.40672	-2.276932	0	0.40972	0.760363
311	-13.68096	-10.78831	-2.892655	0	0.954566	1.13366
312	-14.16005	-11.64123	-2.518821	0	0.397121	1.13366
313	-13.52901	-10.82681	-2.702195	0	1.00132	0.802891
314	-13.80882	-10.98084	-2.827987	0	1.26047	0.731326
315	-14.28494	-10.7983	-3.486647	0	1.26047	1.71349
316	-14.38783	-10.78956	-3.598261	0	1.4269	1.71349
317	-13.36234	-11.07774	-2.284602	0	0.679594	0.501925
318	-14.56935	-11.48075	-3.088609	0	0.62642	1.754
319	-14.01548	-10.8513	-3.164182	0	0.991348	1.50176
320	-13.40156	-10.89068	-2.51088	0	0.739522	0.779414
321	-13.44422	-11.02993	-2.414284	0	0.595482	0.779414
322	-13.40517	-11.22641	-2.178759	0	0.595482	0.42821
323	-14.87606	-11.35438	-3.521679	0	0.834235	2.19196
324	-14.76284	-11.98168	-2.781168	0	1.56809	0.353892
325	-14.23124	-11.0156	-3.215639	0	1.56809	1.00176
326	-14.70809	-10.80593	-3.90216	0	1.58673	2.00682
327	-15.11236	-10.98918	-4.123177	0	2.04709	1.87603
328	-16.91194	-10.75552	-6.156419	0	2.04709	4.90791
329	-17.07209	-10.59845	-6.473633	0	2.8211	4.60692
330	-19.2699	-11.48844	-7.78146	0	5.07829	4.2999
331	-17.25848	-10.67155	-6.586933	0	3.1616	4.43536
332	-17.40473	-10.70743	-6.697305	0	3.32618	4.43536
333	-18.47814	-10.36984	-8.108292	0	3.32618	6.53937
334	-17.62812	-13.23369	-4.394434	0	3.32618	1.00142
335	-15.00944	-11.16503	-3.844418	0	2.05305	1.4544
336	-14.52871	-10.91699	-3.611718	0	1.70606	1.4544
337	-13.75867	-10.77055	-2.988118	0	1.04502	1.18555
338	-13.75867	-10.77055	-2.988118	0	1.04502	1.18555
339	-13.66562	-11.1588	-2.506812	0	1.04502	0.467848
340	-13.47968	-11.381	-2.09868	0	0.477576	0.426704
341	-13.42504	-11.15351	-2.271537	0	0.735334	0.426704
342	-15.97103	-11.26158	-4.709451	0	2.63331	2.16404
343	-15.34163	-11.58014	-3.761492	0	2.24452	1.13927
344	-16.72773	-11.46301	-5.264718	0	1.25993	4.36541
345	-15.01168	-10.81178	-4.199899	0	1.72489	2.31264
346	-13.75691	-10.84353	-2.913376	0	0.880505	1.23861
347	-14.35343	-10.94043	-3.413003	0	1.62553	1.23861
348	-13.86825	-10.77792	-3.090327	0	1.22372	1.15926
349	-13.57807	-11.01578	-2.562291	0	0.626525	0.969073
350	-15.43743	-11.35836	-4.07907	0	1.02334	2.83401
351	-17.70638	-13.49523	-4.21115	0	0.489559	3.56474
352	-13.3686	-10.94397	-2.424633	0	0.69068	0.699648
353	-13.56377	-10.89736	-2.666418	0	1.05122	0.699648
354	-13.67145	-10.77171	-2.899739	0	1.05122	1.04757
355	-14.94256	-10.87702	-4.065538	0	1.86495	1.97222
356	-15.26717	-11.01472	-4.252453	0	2.14367	1.97222
357	-15.14293	-11.321	-3.821924	0	2.14367	1.33024
358	-16.87335	-10.64707	-6.226277	0	2.30612	4.75305
359	-15.7094	-11.04808	-4.661327	0	1.39982	3.32577
360	-14.19336	-10.99765	-3.195709	0	1.54212	0.998004
361	-14.01074	-11.59135	-2.41939	0	0.384506	0.998004
362	-14.01074	-11.59135	-2.41939	0	0.384506	0.998004
363	-14.09178	-11.68994	-2.401843	0	0.358341	0.998004
364	-14.06794	-11.29315	-2.774798	0	0.574658	1.33782
365	-13.37151	-11.04614	-2.325364	0	0.603284	0.639018
366	-13.37151	-11.04614	-2.325364	0	0.603284	0.639018
367	-13.39514	-11.21241	-2.182732	0	0.570713	0.458903
368	-13.39514	-11.21241	-2.182732	0	0.570713	0.458903
369	-15.74178	-12.51751	-3.224267	0	2.1238	0.458903
370	-15.27889	-10.95385	-4.325047	0	2.11021	2.11393
371	-15.86056	-11.54646	-4.3141	0	1.00338	3.20443
372	-14.46485	-11.39267	-3.072188	0	0.649813	1.70612
373	-13.42115	-10.92683	-2.494316	0	0.68772	0.806516
374	-13.49285	-11.08471	-2.408139	0	0.559216	0.806516
375	-13.83269	-10.93819	-2.894495	0	1.28445	0.806516
376	-13.55357	-10.97914	-2.574432	0	0.652643	0.961058
377	-14.0121	-11.16929	-2.842816	0	1.37539	0.638515
378	-14.49932	-11.33562	-3.163698	0	1.70883	0.78356
379	-15.54331	-12.55803	-2.985281	0	1.89359	0.332754
380	-13.70894	-11.37604	-2.332902	0	0.920789	0.332754
381	-14.98932	-10.96559	-4.023733	0	1.9689	1.80594
382	-14.43064	-10.79382	-3.636819	0	1.39195	1.80594
383	-13.7108	-10.83728	-2.873518	0	0.870814	1.18887
384	-13.40963	-11.14589	-2.263737	0	0.534616	0.61579
385	-13.6515	-10.99972	-2.651779	0	1.11325	0.61579
386	-16.10883	-12.01941	-4.089425	0	2.66705	1.20575
387	-14.92185	-11.27458	-3.647265	0	2.00772	1.20575
388	-15.16568	-10.90556	-4.260119	0	2.00772	2.11961
389	-15.54629	-11.21886	-4.327428	0	2.37158	1.85611
390	-15.54629	-11.21886	-4.327428	0	2.37158	1.85611
391	-14.91266	-10.84822	-4.064441	0	1.45406	2.38147
392	-14.49646	-11.12194	-3.374523	0	1.74195	1.06481
393	-14.82781	-10.82168	-4.006122	0	1.49881	2.24977
394	-15.04459	-10.82663	-4.217954	0	1.81468	2.24977
395	-17.46476	-11.70487	-5.759885	0	3.65882	2.70489
396	-17.50322	-11.95324	-5.549985	0	3.65882	2.39189
397	-15.17464	-11.08145	-4.093185	0	2.12367	1.75473
398	-14.95819	-10.89356	-4.064624	0	1.37541	2.4604
399	-13.60666	-10.78079	-2.825874	0	0.969919	1.01872
400	-13.58749	-10.9494	-2.638095	0	0.689911	1.01872
401	-13.88522	-11.96938	-1.915847	0	0.412222	0.219427
402	-13.92788	-11.4939	-2.433983	0	0.412222	0.992048
403	-14.02555	-11.61528	-2.410271	0	0.376864	0.992048
404	-13.55476	-10.92025	-2.634506	0	0.711234	0.992048
405	-15.25549	-11.36334	-3.892149	0	0.960766	2.61786
406	-13.89006	-11.02111	-2.86895	0	1.31955	0.733322
407	-16.36352	-13.23733	-3.126193	0	2.1547	0.281764
408	-14.93622	-11.16511	-3.771105	0	1.02274	2.37539
409	-15.45565	-10.92926	-4.526386	0	2.18519	2.33918
410	-16.82096	-11.60818	-5.212783	0	3.20872	2.33918
411	-14.92104	-10.84674	-4.074306	0	1.46164	2.38861
412	-14.92104	-10.84674	-4.074306	0	1.46164	2.38861
413	-15.39267	-11.66948	-3.723196	0	2.25979	1.06689
414	-13.77337	-10.78106	-2.992315	0	1.16994	1.06689
415	-14.83643	-11.51544	-3.320992	0	1.90472	0.822216
416	-14.14045	-11.19457	-2.945886	0	1.4735	0.694097
417	-14.92137	-11.6731	-3.248269	0	0.624315	1.99418
418	-14.75855	-11.44519	-3.313367	0	0.721386	1.99418
419	-14.52721	-11.02366	-3.503551	0	1.00498	1.99418
420	-14.52242	-11.00827	-3.514147	0	1.02078	1.99418
421	-13.65392	-10.95177	-2.70215	0	0.708216	1.09593
422	-13.66266	-11.08365	-2.579011	0	0.594595	1.02593
423	-16.26303	-12.31507	-3.947963	0	0.662135	2.99972
424	-15.55292	-11.31536	-4.237565	0	1.09398	2.99972
425	-13.58738	-10.94885	-2.638526	0	1.06574	0.643533
426	-14.09543	-11.21334	-2.882093	0	1.42894	0.643533
427	-13.37468	-10.91746	-2.457219	0	0.795386	0.643533
428	-13.85331	-11.00813	-2.845179	0	1.29209	0.725336
429	-13.40971	-10.86358	-2.546122	0	0.846151	0.725336
430	-13.93461	-10.83678	-3.097833	0	0.974654	1.41952
431	-14.40466	-11.00268	-3.401975	0	0.974654	1.87304
432	-14.09469	-10.8883	-3.206392	0	0.974654	1.5814
433	-14.85915	-11.8762	-2.982947	0	0.483381	1.73948
434	-14.28349	-10.81687	-3.466621	0	1.20461	1.73948
