Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	-19.90964	-19.58594	-0.3237013	-0.0273356	0.97181	0.0281898	1.94362	0.0563796	0.9214896
10	-20.13496	-19.80097	-0.3339913	0.0224732	0.938933	0.0610673	1.87787	0.122135	0.9310207
20	-21.2311	-20.9654	-0.2657003	0.151499	0.960535	0.039465	1.92107	0.07893	0.8695628
30	-21.63504	-21.36026	-0.2747761	0.159215	0.93728	0.0627197	1.87456	0.125439	0.8774907
40	-20.61553	-20.35281	-0.262718	-0.155886	0.948528	0.0514718	1.89706	0.102944	0.8669733
50	-19.86195	-19.53249	-0.329467	-0.161767	0.947991	0.0520093	1.89598	0.104019	0.926818
60	-22.72525	-22.47415	-0.2510961	-0.156326	0.905763	0.0942369	1.81153	0.188474	0.8569558
70	-18.96495	-18.56282	-0.402136	-0.0842892	0.973638	0.0263625	1.94728	0.0527249	0.9966764
80	-19.91475	-19.58733	-0.3274251	0.056014	0.968535	0.0314651	1.93707	0.0629302	0.9249274
90	-19.245	-18.85144	-0.3935607	-0.204253	0.951384	0.0486161	1.90277	0.0972322	0.9881662
100	-24.65055	-24.26616	-0.3843885	-0.476823	0.911678	0.0883219	1.82336	0.176644	0.979144
110	-21.27831	-20.87628	-0.4020295	-0.120699	0.903108	0.0968922	1.80622	0.193784	0.9965702
120	-19.35203	-19.00539	-0.3466435	0.012111	0.957244	0.0427564	1.91449	0.0855128	0.942875
130	-19.16172	-18.76782	-0.3938969	-0.215349	0.955728	0.0442719	1.91146	0.0885439	0.9884985
140	-19.518	-19.12567	-0.3923344	0.137793	0.955928	0.0440719	1.91186	0.0881439	0.9869551
150	-22.04889	-21.77192	-0.2769757	-0.0815899	0.9097	0.0903002	1.8194	0.1806	0.8794229
160	-20.45142	-20.10101	-0.3504161	0.176886	0.966732	0.0332683	1.93346	0.0665366	0.9464388
170	-20.65981	-20.34143	-0.3183781	-0.161549	0.952298	0.0477018	1.9046	0.0954036	0.9165973
180	-20.04401	-19.74458	-0.2994325	0.0340801	0.964897	0.0351027	1.92979	0.0702054	0.8993953
190	-21.19774	-20.84561	-0.3521329	-0.292488	0.976156	0.023844	1.95231	0.0476881	0.948065
200	-22.47804	-22.13563	-0.3424072	0.179005	0.905902	0.0940976	1.8118	0.188195	0.9388891
210	-19.01068	-18.62101	-0.3896668	0.0476997	0.967067	0.0329325	1.93413	0.0658651	0.9843258
220	-19.48734	-19.09089	-0.396455	-0.232119	0.972689	0.0273106	1.94538	0.0546212	0.9910303
230	-19.74414	-19.42296	-0.3211755	-0.0194416	0.950056	0.049944	1.90011	0.0998879	0.919165
240	-20.35452	-19.97518	-0.3793423	0.181853	0.944491	0.0555087	1.88898	0.111017	0.9742155
250	-21.77706	-21.39118	-0.385876	-0.262163	0.90866	0.0913397	1.81732	0.182679	0.9806015
260	-19.22378	-18.84264	-0.3811408	-0.032451	0.946914	0.0530859	1.89383	0.106172	0.9759692
270	-19.3141	-18.9755	-0.3385975	-0.066029	0.96484	0.0351596	1.92968	0.0703192	0.935319
280	-19.0548	-18.66973	-0.3850642	0.029651	0.954556	0.0454443	1.90911	0.0908886	0.9798058
290	-18.92428	-18.53922	-0.3850642	-0.0374907	0.954039	0.0459611	1.90808	0.0919222	0.9798058
300	-22.28325	-21.92231	-0.3609329	-0.184127	0.894416	0.105584	1.78883	0.211168	0.9564448
310	-24.61309	-24.26318	-0.3499174	-0.0209242	0.841843	0.158157	1.68369	0.316314	0.9459669
