Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	-6.012189	-5.653752	-0.3584371	-0.525954	0.996357	0.00364271	1.99271	0.00728543	0.9540607
10	-5.137881	-4.769134	-0.3687476	-0.642979	0.996016	0.00398379	1.99203	0.00796757	0.9639484
20	-6.484825	-6.172814	-0.3120107	-0.491795	0.992071	0.00792876	1.98414	0.0158575	0.9107796
30	-5.98767	-5.60944	-0.3782299	-0.537835	0.996794	0.00320647	1.99359	0.00641295	0.9731324
40	-3.792869	-3.471741	-0.321128	-0.92394	0.997447	0.00255264	1.99489	0.00510527	0.9191213
50	-7.805915	-7.413938	-0.3919774	-0.207038	0.965176	0.0348243	1.93035	0.0696487	0.9866028
60	-8.241244	-7.914858	-0.3263863	-0.0954837	0.980949	0.0190507	1.9619	0.0381015	0.9239671
70	-5.790972	-5.401769	-0.3892036	-0.507627	0.992252	0.00774769	1.9845	0.0154954	0.98387
80	-9.308472	-8.907268	-0.4012036	-0.272768	0.915609	0.0843913	1.83122	0.168783	0.9957476
90	-8.261359	-7.920562	-0.3407971	-0.256723	0.995946	0.00405389	1.99189	0.00810778	0.9373786
100	-4.907426	-4.503773	-0.4036534	-0.721518	0.99507	0.00493017	1.99014	0.00986033	0.9981899
110	-7.038062	-6.634057	-0.4040055	-0.220537	0.981324	0.0186762	1.96265	0.0373524	0.9985414
120	-8.92866	-8.535333	-0.393327	-0.312203	0.934941	0.0650587	1.86988	0.130117	0.9879352
130	-10.84234	-10.51032	-0.3320223	-0.373911	0.901252	0.0987485	1.8025	0.197497	0.9291893
140	-3.990288	-3.722081	-0.2682071	-0.93868	0.997756	0.00224421	1.99551	0.00448842	0.8717453
150	-9.050462	-8.872819	-0.1776421	-0.858528	0.998398	0.00160219	1.9968	0.00320439	0.7962652
160	-4.438775	-4.157307	-0.2814684	-0.885585	0.997558	0.00244162	1.99512	0.00488324	0.8833828
170	-4.697312	-4.402009	-0.2953028	-0.844428	0.997033	0.0029673	1.99407	0.00593461	0.8956887
180	-5.360282	-4.960647	-0.3996356	-0.610723	0.993664	0.00633627	1.98733	0.0126725	0.9941875
190	-5.646475	-5.247817	-0.398658	-0.489492	0.993253	0.00674705	1.98651	0.0134941	0.993216
200	-4.61317	-4.23491	-0.3782595	-0.738229	0.99641	0.00358976	1.99282	0.00717951	0.9731611
210	-4.537518	-4.187782	-0.3497357	-0.78752	0.997006	0.00299394	1.99401	0.00598787	0.945795
220	-6.645147	-6.301315	-0.3438326	-0.417847	0.989052	0.0109482	1.9781	0.0218964	0.9402284
230	-8.146771	-7.84643	-0.3003414	-0.326501	0.974278	0.0257221	1.94856	0.0514442	0.9002131
240	-4.184884	-3.835646	-0.3492382	-0.854438	0.997036	0.00296355	1.99407	0.00592709	0.9453246
250	-4.136854	-3.73442	-0.4024341	-0.7888	0.997247	0.00275284	1.99449	0.00550568	0.9969736
260	-6.284705	-5.881737	-0.402968	-0.360146	0.988943	0.011057	1.97789	0.022114	0.997506
270	-7.828347	-7.542507	-0.2858398	-0.226482	0.98879	0.0112105	1.97758	0.022421	0.8872529
280	-7.960614	-7.629205	-0.3314081	-0.288447	0.972382	0.0276181	1.94476	0.0552361	0.9286188
290	-8.722172	-8.523698	-0.1984746	-0.25542	0.983641	0.0163585	1.96728	0.0327171	0.8130274
300	-9.92693	-9.719228	-0.2077015	-0.161587	0.95547	0.0445304	1.91094	0.0890608	0.8205638
310	-5.152655	-4.817073	-0.3355819	-0.705474	0.996059	0.00394123	1.99212	0.00788246	0.9325027
320	-4.036538	-3.686143	-0.3503945	-0.914663	0.997996	0.00200422	1.99599	0.00400844	0.9464183
330	-5.885292	-5.606577	-0.2787152	-0.663133	0.996593	0.00340669	1.99319	0.00681338	0.880954
340	-4.583577	-4.208654	-0.3749234	-0.77807	0.996243	0.00375742	1.99249	0.00751484	0.96992
350	-5.19326	-4.848072	-0.3451884	-0.673974	0.996056	0.00394413	1.99211	0.00788827	0.941504
360	-7.86607	-7.507745	-0.3583255	-0.968176	0.998419	0.00158141	1.99684	0.00316282	0.9539542
370	-8.351442	-8.039796	-0.3116459	-0.73198	0.997185	0.00281541	1.99437	0.00563082	0.9104474
380	-5.329402	-4.998348	-0.3310533	-0.718048	0.995497	0.00450283	1.99099	0.00900565	0.9282894
390	-6.264178	-5.989378	-0.2748002	-0.628944	0.996823	0.00317737	1.99365	0.00635474	0.8775118
400	-6.15499	-5.860802	-0.2941879	-0.62803	0.994021	0.00597905	1.98804	0.0119581	0.8946907
410	-6.058961	-5.665423	-0.3935385	-0.407065	0.994601	0.00539858	1.9892	0.0107972	0.9881442
420	-5.309006	-4.922081	-0.3869253	-0.583607	0.99477	0.00522963	1.98954	0.0104593	0.981631
430	-9.679767	-9.435183	-0.2445839	-0.22841	0.950116	0.0498836	1.90023	0.0997672	0.8513932
440	-7.34676	-7.064681	-0.2820785	-0.839652	0.998337	0.0016625	1.99667	0.00332501	0.8839218
450	-3.475054	-3.097336	-0.3777183	-0.898111	0.997541	0.00245926	1.99508	0.00491853	0.9726346
460	-3.838127	-3.434083	-0.4040435	-0.874035	0.996868	0.00313151	1.99374	0.00626302	0.9985795
470	-3.974572	-3.614787	-0.3597849	-0.867789	0.997151	0.00284939	1.9943	0.00569878	0.9553475
480	-6.015026	-5.658948	-0.3560773	-0.642205	0.992681	0.0073185	1.98536	0.014637	0.951812
490	-10.31175	-9.984893	-0.3268575	-0.133538	0.896234	0.103766	1.79247	0.207531	0.9244026
500	-5.967472	-5.610049	-0.3574231	-0.613495	0.992594	0.00740567	1.98519	0.0148113	0.9530938
510	-4.617222	-4.288724	-0.3284981	-0.80547	0.997208	0.00279224	1.99442	0.00558449	0.9259204
520	-4.712479	-4.372267	-0.3402116	-0.794897	0.996511	0.00348917	1.99302	0.00697834	0.9368299
530	-4.36009	-4.029502	-0.3305878	-0.841158	0.997389	0.00261065	1.99478	0.00522131	0.9278573
540	-5.798153	-5.444593	-0.3535602	-0.542121	0.995878	0.00412235	1.99176	0.00824469	0.9494192
550	-6.408472	-6.105404	-0.3030681	-0.653121	0.993017	0.00698303	1.98603	0.0139661	0.9026711
560	-6.134993	-5.733537	-0.4014561	-0.375074	0.99088	0.00912017	1.98176	0.0182403	0.995999
570	-5.102089	-4.710348	-0.3917412	-0.611507	0.995937	0.00406265	1.99187	0.00812531	0.9863698
580	-9.126985	-8.723016	-0.4039686	-0.445581	0.944928	0.0550721	1.88986	0.110144	0.9985046
590	-6.63059	-6.226621	-0.4039686	-0.461373	0.984536	0.0154641	1.96907	0.0309281	0.9985046
600	-8.84591	-8.485695	-0.3602143	-0.0596607	0.993121	0.00687899	1.98624	0.013758	0.9557577
610	-6.972976	-6.620492	-0.3524848	-0.389431	0.984832	0.0151677	1.96966	0.0303355	0.9483987
620	-6.813952	-6.439231	-0.3747206	-0.276611	0.992559	0.00744131	1.98512	0.0148826	0.9697233
630	-3.164749	-2.792559	-0.3721898	-0.96226	0.998033	0.00196687	1.99607	0.00393374	0.9672722
640	-5.437638	-5.123054	-0.3145841	-0.696078	0.996924	0.00307607	1.99385	0.00615214	0.9131264
650	-6.380965	-6.194666	-0.1862984	-0.813542	0.9962	0.00379973	1.9924	0.00759946	0.8031878
660	-3.477332	-3.195263	-0.282069	-0.974385	0.997722	0.00227782	1.99544	0.00455564	0.8839135
670	-6.185034	-5.92862	-0.2564139	-0.656642	0.996715	0.00328495	1.99343	0.0065699	0.861525
680	-7.529558	-7.236402	-0.2931553	-0.303793	0.993774	0.00622619	1.98755	0.0124524	0.8937673
690	-6.941898	-6.617785	-0.3241131	-0.377702	0.988336	0.0116638	1.97667	0.0233277	0.9218691
