Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
406	0	-10.19052	-9.904355	-0.2861626	-0.410538	0.941494	0.0585064	1.88299	0.117013	0.8875393
407	1	-9.77468	-9.473261	-0.3014187	-0.164209	0.928036	0.0719638	1.85607	0.143928	0.9011835
408	0	-8.226809	-7.935547	-0.2912626	-0.939737	0.996255	0.00374517	1.99251	0.00749034	0.8920773
409	1	-7.313487	-6.991554	-0.3219328	-0.436346	0.984239	0.015761	1.96848	0.031522	0.9198613
410	0	-6.347661	-5.948164	-0.3994963	-0.456072	0.987372	0.0126284	1.97474	0.0252568	0.994049
411	1	-6.896618	-6.586947	-0.3096702	-0.626938	0.990871	0.0091287	1.98174	0.0182574	0.9086504
412	0	-9.999275	-9.65575	-0.343525	-0.265771	0.909032	0.0909684	1.81806	0.181937	0.9399392
413	1	-6.961741	-6.579325	-0.3824154	-0.550512	0.985522	0.0144781	1.97104	0.0289562	0.9772139
414	0	-6.54569	-6.170413	-0.3752768	-0.416253	0.987373	0.0126275	1.97475	0.025255	0.9702628
415	1	-11.51335	-11.28551	-0.2278379	0.164682	0.967204	0.0327961	1.93441	0.0655921	0.8372545
416	0	-8.641096	-8.285617	-0.355478	-0.15548	0.951051	0.0489493	1.9021	0.0978986	0.9512417
417	1	-9.113095	-8.748124	-0.3649717	0.0380525	0.956327	0.0436726	1.91265	0.0873452	0.9603155
418	0	-9.50453	-9.123115	-0.3814155	-0.745337	0.985376	0.0146242	1.97075	0.0292485	0.9762373
419	1	-8.132727	-7.731088	-0.4016388	-0.0123419	0.986687	0.013313	1.97337	0.0266259	0.996181
420	0	-6.566761	-6.211625	-0.3551357	-0.447018	0.988631	0.0113695	1.97726	0.0227389	0.9509161
421	1	-6.885524	-6.48418	-0.4013439	-0.209917	0.990249	0.00975115	1.9805	0.0195023	0.9958872
422	0	-5.457276	-5.070728	-0.3865479	-0.549535	0.995772	0.0042281	1.99154	0.0084562	0.9812606
423	1	-6.362657	-5.973057	-0.3895998	-0.50083	0.988186	0.011814	1.97637	0.023628	0.9842599
424	0	-5.60348	-5.216932	-0.3865479	-0.516038	0.993946	0.00605448	1.98789	0.012109	0.9812606
425	1	-8.176011	-7.787183	-0.3888281	-0.654375	0.983375	0.0166247	1.96675	0.0332493	0.9835006
426	0	-6.83119	-6.653996	-0.1771933	-0.70531	0.995426	0.00457405	1.99085	0.0091481	0.7959079
427	1	-9.726593	-9.365708	-0.3608844	0.00920605	0.922039	0.0779605	1.84408	0.155921	0.9563984
428	0	-8.198719	-8.057446	-0.1412729	-0.916861	0.996392	0.00360785	1.99278	0.0072157	0.767826
429	1	-10.81265	-10.46939	-0.3432601	-0.252684	0.875144	0.124856	1.75029	0.249712	0.9396903
430	0	-7.574144	-7.505853	-0.06829147	-0.810062	0.996372	0.00362775	1.99274	0.00725551	0.7137849
431	1	-6.520597	-6.178015	-0.3425822	-0.417889	0.99511	0.00488968	1.99022	0.00977937	0.9390534
