Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	9.499494	8.481988	1.017507	-0.830138	0.463078	0.536922	0.926155	1.07384	0.2409968
10	11.5996	10.03496	1.56464	-0.364025	0.290892	0.709108	0.581785	1.41822	0.1394422
20	11.42193	9.595338	1.826594	-0.0176498	0.338931	0.661069	0.677863	1.32214	0.1073072
30	12.61945	10.96481	1.654648	-0.519991	0.493767	0.506233	0.987533	1.01247	0.1274395
40	10.26704	9.015908	1.25113	-0.426709	0.362077	0.637923	0.724155	1.27585	0.1907876
50	11.58981	10.05502	1.534788	-0.566167	0.281702	0.718298	0.563404	1.4366	0.1436677
60	12.78555	10.50539	2.28016	-0.304733	0.508099	0.491901	1.0162	0.983802	0.06817857
70	12.40492	10.59892	1.805998	-0.409856	0.306094	0.693906	0.612188	1.38781	0.1095403
80	12.63174	10.40844	2.223301	-0.49692	0.382791	0.617209	0.765582	1.23442	0.07216747
90	13.05998	11.14363	1.916346	-0.344618	0.404263	0.595737	0.808525	1.19147	0.09809573
100	12.75838	10.83045	1.927937	-0.264646	0.535446	0.464554	1.07089	0.929108	0.09696535
110	12.80505	10.77691	2.028139	-0.194459	0.452223	0.547777	0.904446	1.09555	0.08772014
120	13.00525	10.7687	2.236552	-0.325186	0.487741	0.512259	0.975483	1.02452	0.07121744
130	10.46298	8.566636	1.896349	0.180723	0.511606	0.488394	1.02321	0.976789	0.1000771
140	12.05092	10.49626	1.554664	-0.424454	0.435798	0.564202	0.871596	1.1284	0.1408403
150	10.66039	9.209275	1.451118	-0.790041	0.363657	0.636343	0.727314	1.27269	0.1562055
160	12.47668	10.7252	1.751476	-0.527043	0.322742	0.677258	0.645484	1.35452	0.1156784
170	13.21603	11.28264	1.93339	-0.39309	0.484236	0.515764	0.968473	1.03153	0.09643799
180	12.59546	10.61125	1.984207	-0.156044	0.481791	0.518209	0.963581	1.03642	0.09165971
190	12.42665	10.69257	1.734077	-0.285348	0.477389	0.522611	0.954777	1.04522	0.1177088
200	12.29371	10.61206	1.681654	-0.334349	0.514893	0.485107	1.02979	0.970215	0.124044
210	11.72954	9.554886	2.174652	-0.137306	0.328628	0.671372	0.657256	1.34274	0.07576513
