Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
0	-10.83675	-10.58913	-0.247618	0.104344	0.897497	0.102503	1.79499	0.205006	0.8539804
10	-11.11268	-10.77678	-0.3358989	-0.185252	0.922773	0.0772269	1.84555	0.154454	0.9327984
20	-11.83084	-11.50158	-0.3292597	-0.176392	0.891831	0.108169	1.78366	0.216338	0.9266258
30	-11.24924	-10.88136	-0.3678881	0.644709	0.936106	0.0638939	1.87221	0.127788	0.9631202
40	-9.264452	-9.036168	-0.2282845	0.280771	0.95628	0.0437204	1.91256	0.0874408	0.8376285
50	-10.53695	-10.19325	-0.3436937	0.164569	0.901264	0.0987358	1.80253	0.197472	0.9400978
60	-10.0542	-9.795248	-0.2589537	0.130471	0.922792	0.0772078	1.84558	0.154416	0.8637158
70	-9.29662	-9.061088	-0.2355319	0.331232	0.962302	0.0376981	1.9246	0.0753962	0.8437212
80	-10.36031	-10.17821	-0.1821037	0.505255	0.962662	0.0373378	1.92532	0.0746756	0.7998257
90	-11.44245	-11.11756	-0.3248845	0.122106	0.871369	0.128631	1.74274	0.257262	0.9225806
100	-9.840167	-9.53838	-0.3017872	-0.0103878	0.944422	0.055578	1.88884	0.111156	0.9015156
110	-13.21363	-12.85214	-0.3614898	0.199032	0.901233	0.0987674	1.80247	0.197535	0.9569775
120	-11.56587	-11.19028	-0.3755874	0.660493	0.933134	0.0668659	1.86627	0.133732	0.9705642
130	-9.113248	-8.722301	-0.390947	0.0914505	0.966647	0.0333529	1.93329	0.0667057	0.9855868
140	-9.52174	-9.121418	-0.4003222	0.363828	0.932247	0.0677526	1.86449	0.135505	0.9948703
150	-9.11723	-8.794186	-0.3230433	0.150798	0.956114	0.0438857	1.91223	0.0877713	0.9208834
160	-10.87766	-10.55074	-0.3269162	-0.122213	0.918874	0.0811258	1.83775	0.162252	0.9244569
170	-10.1802	-9.851285	-0.3289154	0.159941	0.913776	0.0862243	1.82755	0.172449	0.9263069
180	-10.82655	-10.76347	-0.06307485	0.295164	0.971319	0.0286807	1.94264	0.0573615	0.710071
190	-9.63723	-9.328492	-0.3087376	0.411961	0.973302	0.0266976	1.9466	0.0533951	0.9078034
200	-10.05529	-9.80087	-0.2544168	0.253908	0.919331	0.0806686	1.83866	0.161337	0.8598062
210	-12.86429	-12.85296	-0.01132228	-0.172015	0.962536	0.0374641	1.92507	0.0749283	0.6742577
220	-9.814311	-9.605889	-0.2084222	0.141556	0.935333	0.0646669	1.87067	0.129334	0.8211554
230	-9.322227	-9.030775	-0.2914521	0.320931	0.943186	0.0568142	1.88637	0.113628	0.8922464
240	-10.23961	-9.964756	-0.2748527	0.0895549	0.918123	0.0818765	1.83625	0.163753	0.8775578
250	-9.579355	-9.405069	-0.1742862	0.338346	0.950095	0.0499045	1.90019	0.099809	0.7935975
260	-10.48675	-10.4163	-0.07044142	0.0971141	0.963518	0.0364817	1.92704	0.0729635	0.7153211
270	-11.43813	-11.53832	0.1001896	0.247993	0.921313	0.0786865	1.84263	0.157373	0.6031106
280	-10.18787	-10.08795	-0.09992444	0.419943	0.954165	0.0458348	1.90833	0.0916696	0.7367249
290	-11.04691	-10.88386	-0.1630526	0.121127	0.89526	0.10474	1.79052	0.209481	0.7847324
300	-10.82398	-10.47591	-0.3480678	0.612267	0.938008	0.0619923	1.87602	0.123985	0.9442188
310	-13.4344	-13.35948	-0.07492311	0.354557	0.82887	0.17113	1.65774	0.342261	0.7185342
320	-11.31687	-11.3222	0.005333601	0.40623	0.921275	0.0787253	1.84255	0.157451	0.6631204
330	-9.811128	-9.671968	-0.1391603	0.379529	0.956102	0.0438977	1.9122	0.0877954	0.7662055
340	-11.03865	-11.0565	0.0178464	0.227996	0.917569	0.0824308	1.83514	0.164862	0.6548746
350	-9.273658	-8.952747	-0.3209112	0.282668	0.972525	0.0274751	1.94505	0.0549502	0.9189221
360	-11.48142	-11.44589	-0.03552462	-0.0983979	0.938203	0.0617966	1.87641	0.123593	0.6907754
370	-11.5359	-11.49272	-0.0431825	0.464639	0.91663	0.0833698	1.83326	0.16674	0.6960856
380	-10.47299	-10.25775	-0.2152347	-0.0928427	0.953525	0.0464754	1.90705	0.0929508	0.8267686
390	-9.178994	-8.832337	-0.3466574	0.122932	0.967631	0.0323685	1.93526	0.0647371	0.9428881
400	-10.24021	-10.07031	-0.1698998	0.488512	0.948406	0.051594	1.89681	0.103188	0.790124
410	-10.72661	-10.32825	-0.3983671	0.145858	0.894814	0.105186	1.78963	0.210372	0.9929272
420	-9.179847	-8.857288	-0.3225581	0.423925	0.956377	0.0436229	1.91275	0.0872458	0.9204367
